participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,phase,phaseTrialId,sampled_ai_prediction,tested_w_xai
23,5,1,5,single_condition,importance,wine_quality,485,forward_simulation,5,training,5,0,
23,6,1,6,single_condition,importance,wine_quality,898,forward_simulation,5,training,6,1,
23,7,1,7,single_condition,importance,wine_quality,1142,forward_simulation,5,training,7,0,
23,8,1,8,single_condition,importance,wine_quality,187,forward_simulation,5,training,8,0,
23,9,1,9,single_condition,importance,wine_quality,1305,forward_simulation,5,training,9,0,
23,10,1,10,single_condition,importance,wine_quality,1423,forward_simulation,5,training,10,0,
23,11,1,1,single_condition,importance,wine_quality,1410,forward_simulation,5,testing,1,0,False
23,12,1,2,single_condition,importance,wine_quality,1016,forward_simulation,5,testing,2,1,False
23,13,1,3,single_condition,importance,wine_quality,237,forward_simulation,5,testing,3,0,False
23,14,1,4,single_condition,importance,wine_quality,1436,forward_simulation,5,testing,4,0,False
23,15,1,5,single_condition,importance,wine_quality,882,forward_simulation,5,testing,5,1,True
23,16,1,6,single_condition,importance,wine_quality,243,forward_simulation,5,testing,6,0,False
23,17,1,7,single_condition,importance,wine_quality,79,forward_simulation,5,testing,7,0,False
23,18,1,8,single_condition,importance,wine_quality,1132,forward_simulation,5,testing,8,1,True
23,19,1,9,single_condition,importance,wine_quality,1590,forward_simulation,5,testing,9,1,True
23,20,1,10,single_condition,importance,wine_quality,960,forward_simulation,5,testing,10,1,True
23,21,1,11,single_condition,importance,wine_quality,1306,forward_simulation,5,testing,11,0,True
23,22,1,12,single_condition,importance,wine_quality,382,forward_simulation,5,testing,12,0,False
23,23,1,13,single_condition,importance,wine_quality,1371,forward_simulation,5,testing,13,1,True
23,24,1,14,single_condition,importance,wine_quality,1496,forward_simulation,5,testing,14,0,True
23,25,1,15,single_condition,importance,wine_quality,950,forward_simulation,5,testing,15,1,True
23,26,1,16,single_condition,importance,wine_quality,964,forward_simulation,5,testing,16,1,False
23,27,1,17,single_condition,importance,wine_quality,566,forward_simulation,5,testing,17,0,True
23,28,1,18,single_condition,importance,wine_quality,1267,forward_simulation,5,testing,18,1,False
23,29,1,19,single_condition,importance,wine_quality,269,forward_simulation,5,testing,19,0,True
23,30,1,20,single_condition,importance,wine_quality,1018,forward_simulation,5,testing,20,1,False
24,1,1,1,single_condition,attribution,wine_quality,11,forward_simulation,5,training,1,0,
24,2,1,2,single_condition,attribution,wine_quality,896,forward_simulation,5,training,2,1,
24,3,1,3,single_condition,attribution,wine_quality,831,forward_simulation,5,training,3,0,
24,4,1,4,single_condition,attribution,wine_quality,1318,forward_simulation,5,training,4,0,
24,5,1,5,single_condition,attribution,wine_quality,654,forward_simulation,5,training,5,0,
24,6,1,6,single_condition,attribution,wine_quality,919,forward_simulation,5,training,6,1,
24,7,1,7,single_condition,attribution,wine_quality,833,forward_simulation,5,training,7,0,
24,8,1,8,single_condition,attribution,wine_quality,817,forward_simulation,5,training,8,1,
24,9,1,9,single_condition,attribution,wine_quality,335,forward_simulation,5,training,9,1,
24,10,1,10,single_condition,attribution,wine_quality,1223,forward_simulation,5,training,10,1,
24,11,1,1,single_condition,attribution,wine_quality,1371,forward_simulation,5,testing,1,1,True
24,12,1,2,single_condition,attribution,wine_quality,960,forward_simulation,5,testing,2,1,False
24,13,1,3,single_condition,attribution,wine_quality,981,forward_simulation,5,testing,3,0,False
24,14,1,4,single_condition,attribution,wine_quality,842,forward_simulation,5,testing,4,0,False
24,15,1,5,single_condition,attribution,wine_quality,1070,forward_simulation,5,testing,5,1,False
24,16,1,6,single_condition,attribution,wine_quality,888,forward_simulation,5,testing,6,0,True
24,17,1,7,single_condition,attribution,wine_quality,1152,forward_simulation,5,testing,7,0,True
24,18,1,8,single_condition,attribution,wine_quality,1172,forward_simulation,5,testing,8,1,True
24,19,1,9,single_condition,attribution,wine_quality,1205,forward_simulation,5,testing,9,0,True
24,20,1,10,single_condition,attribution,wine_quality,505,forward_simulation,5,testing,10,1,False
24,21,1,11,single_condition,attribution,wine_quality,1590,forward_simulation,5,testing,11,1,False
24,22,1,12,single_condition,attribution,wine_quality,90,forward_simulation,5,testing,12,0,False
24,23,1,13,single_condition,attribution,wine_quality,1495,forward_simulation,5,testing,13,0,True
24,24,1,14,single_condition,attribution,wine_quality,1132,forward_simulation,5,testing,14,1,True
24,25,1,15,single_condition,attribution,wine_quality,947,forward_simulation,5,testing,15,1,False
24,26,1,16,single_condition,attribution,wine_quality,875,forward_simulation,5,testing,16,1,True
24,27,1,17,single_condition,attribution,wine_quality,1555,forward_simulation,5,testing,17,0,True
24,28,1,18,single_condition,attribution,wine_quality,1322,forward_simulation,5,testing,18,0,False
24,29,1,19,single_condition,attribution,wine_quality,491,forward_simulation,5,testing,19,1,False
24,30,1,20,single_condition,attribution,wine_quality,21,forward_simulation,5,testing,20,0,True
