forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
1,12,1,1,1,single_condition,attribution,wine_quality,518,forward_simulation,5,training,1,1,,infer_with_explanation,AttributionSum,"[0.7575757503509521, 0.45652174949645996, 0.20771513879299164, -0.10526315867900848, 0.3137255012989044]","[1.0, 0.13295844750584673, 0.08497189119765333, 0.31170776774087877, -0.023411324541462625]","{0: 0.21220121309945528, 1: 0.7877987869005447}",1,5.0,True,5.0
0,12,2,1,2,single_condition,attribution,wine_quality,832,forward_simulation,5,training,2,0,,infer_no_explanation,AttributionSum,"[0.21212121844291687, 0.8478260636329651, 0.3659742772579193, 0.2982456088066101, 0.6274510025978088]",,"{0: 0.21220121309945528, 1: 0.7877987869005447}",1,5.0,False,
1,12,2,1,2,single_condition,attribution,wine_quality,832,forward_simulation,5,training,2,0,,infer_with_explanation,AttributionSum,"[0.21212121844291687, 0.8478260636329651, 0.3659742772579193, 0.2982456088066101, 0.6274510025978088]","[-1.0, 0.9381387289346256, -0.13244188032956458, 0.431990431582153, 0.11782260631573135]","{0: 0.5154603877414037, 1: 0.4845396122585964}",0,5.0,True,5.0
0,12,3,1,3,single_condition,attribution,wine_quality,1439,forward_simulation,5,training,3,0,,infer_no_explanation,AttributionSum,"[0.5656565427780151, 0.45652174949645996, 0.8011869192123413, 0.7017543911933899, 0.5098039507865906]",,"{0: 0.12466775924243467, 1: 0.8753322407575653}",1,5.0,False,
1,12,3,1,3,single_condition,attribution,wine_quality,1439,forward_simulation,5,training,3,0,,infer_with_explanation,AttributionSum,"[0.5656565427780151, 0.45652174949645996, 0.8011869192123413, 0.7017543911933899, 0.5098039507865906]","[-0.1601168247425184, 0.2802347244715822, -0.6865847692650052, -1.0, -0.08610379440084909]","{0: 0.8437744956216158, 1: 0.15622550437838428}",0,5.0,True,5.0
1,12,4,1,4,single_condition,attribution,wine_quality,49,forward_simulation,5,training,4,0,,infer_no_explanation,AttributionSum,"[0.0, 0.239130437374115, 0.8407517075538635, 0.07017543911933899, 0.5098039507865906]",,"{0: 0.8517566950237728, 1: 0.14824330497622717}",0,5.0,True,
1,12,4,1,4,single_condition,attribution,wine_quality,49,forward_simulation,5,training,4,0,,infer_with_explanation,AttributionSum,"[0.0, 0.239130437374115, 0.8407517075538635, 0.07017543911933899, 0.5098039507865906]","[-1.0, -0.27279357684756383, -0.58146723636351, 0.47140946706460685, -0.22276152171421937]","{0: 0.8294122140669609, 1: 0.17058778593303917}",0,5.0,True,5.0
0,12,5,1,5,single_condition,attribution,wine_quality,1477,forward_simulation,5,training,5,1,,infer_no_explanation,AttributionSum,"[1.3333333730697632, 0.8913043737411499, 0.7715133428573608, 0.35087719559669495, 0.9411764740943909]",,"{0: 0.9328558422310786, 1: 0.06714415776892134}",0,5.0,False,
1,12,5,1,5,single_condition,attribution,wine_quality,1477,forward_simulation,5,training,5,1,,infer_with_explanation,AttributionSum,"[1.3333333730697632, 0.8913043737411499, 0.7715133428573608, 0.35087719559669495, 0.9411764740943909]","[1.0, 0.4414407689900331, -0.29430257100491186, 0.0898421839584116, 0.09797382000266451]","{0: 0.1913223363784724, 1: 0.8086776636215276}",1,5.0,True,5.0
0,12,6,1,6,single_condition,attribution,wine_quality,838,forward_simulation,5,training,6,1,,infer_no_explanation,AttributionSum,"[0.6060606241226196, 0.782608687877655, 0.16815035045146942, 0.07017543911933899, 0.3529411852359772]",,"{0: 0.6569810042184382, 1: 0.3430189957815618}",0,5.0,False,
1,12,6,1,6,single_condition,attribution,wine_quality,838,forward_simulation,5,training,6,1,,infer_with_explanation,AttributionSum,"[0.6060606241226196, 0.782608687877655, 0.16815035045146942, 0.07017543911933899, 0.3529411852359772]","[1.0, 0.3661847815786959, 0.025011542434230535, 0.37861748512348564, 0.023368556497350413]","{0: 0.2012311294816148, 1: 0.7987688705183852}",1,5.0,True,5.0
0,12,7,1,7,single_condition,attribution,wine_quality,1182,forward_simulation,5,training,7,0,,infer_no_explanation,AttributionSum,"[0.39393940567970276, 0.8478260636329651, 0.42532145977020264, 0.22807016968727112, 0.6274510025978088]",,"{0: 0.1394268830769183, 1: 0.8605731169230817}",1,5.0,False,
0,12,7,1,7,single_condition,attribution,wine_quality,1182,forward_simulation,5,training,7,0,,infer_with_explanation,AttributionSum,"[0.39393940567970276, 0.8478260636329651, 0.42532145977020264, 0.22807016968727112, 0.6274510025978088]","[0.01808737320060233, 1.0, -0.21232846700147695, 0.5694683959268052, 0.15504826389315227]","{0: 0.17229218930347923, 1: 0.8277078106965208}",1,5.0,False,5.0
1,12,8,1,8,single_condition,attribution,wine_quality,430,forward_simulation,5,training,8,1,,infer_no_explanation,AttributionSum,"[0.5454545617103577, 0.9347826242446899, 0.1285855621099472, -0.05263157933950424, 0.1764705926179886]",,"{0: 0.08251024605473245, 1: 0.9174897539452675}",1,5.0,True,
1,12,8,1,8,single_condition,attribution,wine_quality,430,forward_simulation,5,training,8,1,,infer_with_explanation,AttributionSum,"[0.5454545617103577, 0.9347826242446899, 0.1285855621099472, -0.05263157933950424, 0.1764705926179886]","[0.1908080382387715, 0.5227691471591668, 0.10609796812925965, 1.0, 0.2699633260621033]","{0: 0.17905411029815144, 1: 0.8209458897018486}",1,5.0,True,5.0
0,12,9,1,9,single_condition,attribution,wine_quality,1000,forward_simulation,5,training,9,0,,infer_no_explanation,AttributionSum,"[0.6969696879386902, 0.54347825050354, 0.009891197085380554, 0.28070175647735596, 0.7450980544090271]",,"{0: 0.19560481271149022, 1: 0.8043951872885098}",1,5.0,False,
0,12,9,1,9,single_condition,attribution,wine_quality,1000,forward_simulation,5,training,9,0,,infer_with_explanation,AttributionSum,"[0.6969696879386902, 0.54347825050354, 0.009891197085380554, 0.28070175647735596, 0.7450980544090271]","[1.0, 0.10683879213417796, 0.1867825343350375, 0.2172230244006702, 0.0017182841182690812]","{0: 0.22842551587789628, 1: 0.7715744841221037}",1,5.0,False,5.0
1,12,10,1,10,single_condition,attribution,wine_quality,938,forward_simulation,5,training,10,1,,infer_no_explanation,AttributionSum,"[1.121212124824524, 0.54347825050354, 0.306627094745636, 0.19298245012760162, 0.5490196347236633]",,"{0: 0.1449218197519263, 1: 0.8550781802480737}",1,5.0,True,
1,12,10,1,10,single_condition,attribution,wine_quality,938,forward_simulation,5,training,10,1,,infer_with_explanation,AttributionSum,"[1.121212124824524, 0.54347825050354, 0.306627094745636, 0.19298245012760162, 0.5490196347236633]","[1.0, 0.1029997213918481, -0.21166519314346116, 0.36129870989353013, -0.07611438072374117]","{0: 0.20402930897208904, 1: 0.795970691027911}",1,5.0,True,5.0
1,12,11,1,1,single_condition,attribution,wine_quality,1016,forward_simulation,5,testing,1,1,False,infer_no_explanation,AttributionSum,"[1.0303030014038086, 0.6086956262588501, 0.16815035045146942, 0.19298245012760162, 0.4117647111415863]",,"{0: 0.20681050810110846, 1: 0.7931894918988915}",1,5.0,True,
0,12,12,1,2,single_condition,attribution,wine_quality,1075,forward_simulation,5,testing,2,0,False,infer_no_explanation,AttributionSum,"[0.3030303120613098, 0.8478260636329651, 0.553907036781311, -0.035087719559669495, 0.7450980544090271]",,"{0: 0.20578927897927446, 1: 0.7942107210207255}",1,5.0,False,
1,12,13,1,3,single_condition,attribution,wine_quality,1476,forward_simulation,5,testing,3,0,True,infer_with_explanation,AttributionSum,"[-0.12121212482452393, 0.6086956262588501, 0.7022749781608582, 0.4035087823867798, 0.19607843458652496]","[-1.0, 0.5699064857060391, -0.5432933043230278, 0.24149685884882457, 0.12331771235617962]","{0: 0.6058959985605783, 1: 0.39410400143942165}",0,5.0,True,
0,12,14,1,4,single_condition,attribution,wine_quality,849,forward_simulation,5,testing,4,0,False,infer_no_explanation,AttributionSum,"[0.1818181872367859, 0.41304346919059753, 0.20771513879299164, 0.6315789222717285, 1.0196079015731812]",,"{0: 0.35960099011161495, 1: 0.640399009888385}",1,5.0,False,
1,12,15,1,5,single_condition,attribution,wine_quality,513,forward_simulation,5,testing,5,1,False,infer_no_explanation,AttributionSum,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]",,"{0: 0.21056226202400685, 1: 0.7894377379759931}",1,5.0,True,
0,12,16,1,6,single_condition,attribution,wine_quality,1301,forward_simulation,5,testing,6,0,True,infer_with_explanation,AttributionSum,"[0.7575757503509521, 0.5869565010070801, 0.4549950659275055, 1.0350877046585083, 1.058823585510254]","[1.0, 0.42750796541206343, -0.13073418172594892, -0.3986022796431581, -0.0008922480940480346]","{0: 0.1934872690776771, 1: 0.8065127309223229}",1,5.0,False,
1,12,17,1,7,single_condition,attribution,wine_quality,505,forward_simulation,5,testing,7,1,False,infer_no_explanation,AttributionSum,"[1.0, 0.6739130616188049, 0.1483679562807083, 0.38596490025520325, 0.19607843458652496]",,"{0: 0.209194280078839, 1: 0.790805719921161}",1,5.0,True,
1,12,18,1,8,single_condition,attribution,wine_quality,940,forward_simulation,5,testing,8,1,True,infer_with_explanation,AttributionSum,"[0.9696969985961914, 0.6304348111152649, 0.13847675919532776, 0.10526315867900848, 0.5882353186607361]","[1.0, 0.3486862124968494, 0.09501657549178047, 0.35377089702942116, -0.07973822603396519]","{0: 0.20525456003216225, 1: 0.7947454399678378}",1,5.0,True,
0,12,19,1,9,single_condition,attribution,wine_quality,1029,forward_simulation,5,testing,9,0,False,infer_no_explanation,AttributionSum,"[0.39393940567970276, 0.19565217196941376, 0.06923837959766388, 0.5438596606254578, 0.5098039507865906]",,"{0: 0.14700226129633198, 1: 0.852997738703668}",1,5.0,False,
1,12,20,1,10,single_condition,attribution,wine_quality,947,forward_simulation,5,testing,10,1,True,infer_with_explanation,AttributionSum,"[0.9696969985961914, 0.32608696818351746, 0.009891197085380554, 0.017543859779834747, 0.3921568691730499]","[1.0, -0.10823143965750426, 0.290976143681861, 0.34646464424430046, 0.10201001064793574]","{0: 0.2064489602448889, 1: 0.7935510397551111}",1,5.0,True,
0,12,21,1,11,single_condition,attribution,wine_quality,1365,forward_simulation,5,testing,11,0,False,infer_no_explanation,AttributionSum,"[0.09090909361839294, 0.32608696818351746, 0.306627094745636, 0.4035087823867798, 0.23529411852359772]",,"{0: 0.1479197148249305, 1: 0.8520802851750695}",1,5.0,False,
1,12,22,1,12,single_condition,attribution,wine_quality,1405,forward_simulation,5,testing,12,1,True,infer_with_explanation,AttributionSum,"[0.6363636255264282, 0.9347826242446899, 0.22749753296375275, 0.017543859779834747, 0.4313725531101227]","[1.0, 0.4053512782694546, 0.09879891179636847, 0.4915878031558498, 0.050207581183914926]","{0: 0.1836835264540584, 1: 0.8163164735459416}",1,5.0,True,
1,12,23,1,13,single_condition,attribution,wine_quality,1120,forward_simulation,5,testing,13,1,False,infer_no_explanation,AttributionSum,"[1.1818181276321411, 0.54347825050354, 0.059347182512283325, 0.4736842215061188, 0.27450981736183167]",,"{0: 0.12747018082066708, 1: 0.8725298191793329}",1,5.0,True,
1,12,24,1,14,single_condition,attribution,wine_quality,231,forward_simulation,5,testing,14,0,True,infer_with_explanation,AttributionSum,"[0.21212121844291687, 0.10869564861059189, 0.37586548924446106, 0.19298245012760162, 0.6078431606292725]","[-1.0, -0.8854896903901496, -0.3506195974669325, 0.702466782372625, 0.018293052305388982]","{0: 0.8682404120796716, 1: 0.13175958792032838}",0,5.0,True,
1,12,25,1,15,single_condition,attribution,wine_quality,1306,forward_simulation,5,testing,15,0,True,infer_with_explanation,AttributionSum,"[0.27272728085517883, 0.32608696818351746, 0.7912957668304443, 0.7368420958518982, 0.45098039507865906]","[-1.0, -0.5552868511048149, -0.8613151259729329, -0.9714940281788286, 0.03754254879762127]","{0: 0.8777714960036875, 1: 0.12222850399631251}",0,5.0,True,
1,12,26,1,16,single_condition,attribution,wine_quality,982,forward_simulation,5,testing,16,1,True,infer_with_explanation,AttributionSum,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]","[1.0, 0.40222326784884166, -0.3055245746341953, 0.08109299790791313, 0.020687298567227775]","{0: 0.19746354941970434, 1: 0.8025364505802957}",1,5.0,True,
0,12,27,1,17,single_condition,attribution,wine_quality,1490,forward_simulation,5,testing,17,0,True,infer_with_explanation,AttributionSum,"[0.9696969985961914, 0.19565217196941376, 0.06923837959766388, -0.08771929889917374, 0.6470588445663452]","[1.0, -0.1488259029687933, 0.2796586250392406, 0.47113193376726176, -0.0740293163777328]","{0: 0.18677062657625743, 1: 0.8132293734237426}",1,5.0,False,
1,12,28,1,18,single_condition,attribution,wine_quality,1590,forward_simulation,5,testing,18,1,False,infer_no_explanation,AttributionSum,"[0.7272727489471436, 0.760869562625885, 0.2373887300491333, 0.4912280738353729, 0.5098039507865906]",,"{0: 0.1331539748700188, 1: 0.8668460251299812}",1,5.0,True,
0,12,29,1,19,single_condition,attribution,wine_quality,242,forward_simulation,5,testing,19,0,False,infer_no_explanation,AttributionSum,"[0.1818181872367859, 0.043478261679410934, 0.9693372845649719, 0.5438596606254578, 0.03921568766236305]",,"{0: 0.18677062657625743, 1: 0.8132293734237426}",1,5.0,False,
1,12,30,1,20,single_condition,attribution,wine_quality,964,forward_simulation,5,testing,20,1,True,infer_with_explanation,AttributionSum,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[-0.21095815369114626, 1.0, -0.28304807143859134, 0.25627223605793686, 0.09577096772995125]","{0: 0.32806454184336875, 1: 0.6719354581566312}",1,5.0,True,
1,13,1,1,1,single_condition,none,wine_quality,12,forward_simulation,5,training,1,0,,infer_no_explanation,SensitiveFeatures,"[0.21212121844291687, 0.10869564861059189, 0.4747774600982666, 0.6052631735801697, 1.0196079015731812]",,"{0: 0.5, 1: 0.5}",0,0.1,True,5.0
0,13,2,1,2,single_condition,none,wine_quality,837,forward_simulation,5,training,2,1,,infer_no_explanation,SensitiveFeatures,"[0.7575757503509521, -0.17391304671764374, 0.8803164958953857, 0.017543859779834747, 0.3921568691730499]",,{0: 1.0},0,0.09999999999999964,False,5.0
0,13,3,1,3,single_condition,none,wine_quality,1321,forward_simulation,5,training,3,0,,infer_no_explanation,SensitiveFeatures,"[1.0, 0.260869562625885, 0.3461918830871582, 0.8245614171028137, 1.8627450466156006]",,"{0: 0.4443833594112747, 1: 0.5556166405887253}",1,0.09999999999999964,False,5.0
0,13,4,1,4,single_condition,none,wine_quality,944,forward_simulation,5,training,4,1,,infer_no_explanation,SensitiveFeatures,"[0.8787878751754761, 0.3695652186870575, 0.1285855621099472, 0.05263157933950424, 0.4117647111415863]",,"{0: 0.6616212889767483, 1: 0.3383787110232516}",0,0.09999999999999964,False,5.0
0,13,5,1,5,single_condition,none,wine_quality,81,forward_simulation,5,training,5,0,,infer_no_explanation,SensitiveFeatures,"[0.06060606241226196, 1.7608696222305298, 0.553907036781311, 0.28070175647735596, 0.13725490868091583]",,"{1: 0.7298526262652854, 0: 0.27014737373471465}",1,0.10000000000000142,False,5.0
0,13,6,1,6,single_condition,none,wine_quality,1076,forward_simulation,5,training,6,1,,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.5652173757553101, -0.029673591256141663, 0.08771929889917374, 0.1764705926179886]",,"{0: 0.5955520562292939, 1: 0.4044479437707061}",0,0.10000000000000142,False,5.0
0,13,7,1,7,single_condition,none,wine_quality,1022,forward_simulation,5,training,7,0,,infer_no_explanation,SensitiveFeatures,"[0.39393940567970276, 0.15217390656471252, -0.01978239417076111, 0.42105263471603394, 0.5686274766921997]",,"{1: 0.7435653519534728, 0: 0.25643464804652705}",1,0.10000000000000142,False,5.0
0,13,8,1,8,single_condition,none,wine_quality,817,forward_simulation,5,training,8,1,,infer_no_explanation,SensitiveFeatures,"[0.8181818127632141, 0.5652173757553101, 0.15825915336608887, 0.035087719559669495, 0.4313725531101227]",,"{0: 0.6314393083246905, 1: 0.3685606916753094}",0,0.10000000000000142,False,5.0
0,13,9,1,9,single_condition,none,wine_quality,118,forward_simulation,5,training,9,0,,infer_no_explanation,SensitiveFeatures,"[0.5151515007019043, 0.28260868787765503, 0.44510385394096375, 0.4912280738353729, 0.29411765933036804]",,"{1: 0.6787729165900648, 0: 0.3212270834099351}",1,0.10000000000000142,False,5.0
0,13,10,1,10,single_condition,none,wine_quality,1406,forward_simulation,5,training,10,1,,infer_no_explanation,SensitiveFeatures,"[0.5151515007019043, 1.02173912525177, 0.1088031679391861, -0.05263157933950424, 0.3137255012989044]",,"{0: 0.6485422887155612, 1: 0.3514577112844389}",0,0.10000000000000142,False,5.0
0,13,11,1,1,single_condition,none,wine_quality,92,forward_simulation,5,testing,1,0,True,infer_no_explanation,SensitiveFeatures,"[0.1818181872367859, 3.2826087474823, 1.2067259550094604, 0.38596490025520325, -0.2549019753932953]",,"{1: 0.6671404894716172, 0: 0.3328595105283827}",1,0.10000000000000142,False,
1,13,12,1,2,single_condition,none,wine_quality,1016,forward_simulation,5,testing,2,1,False,infer_no_explanation,SensitiveFeatures,"[1.0303030014038086, 0.6086956262588501, 0.16815035045146942, 0.19298245012760162, 0.4117647111415863]",,"{0: 0.4088958382825998, 1: 0.5911041617174002}",1,0.10000000000000142,True,
0,13,13,1,3,single_condition,none,wine_quality,580,forward_simulation,5,testing,3,0,True,infer_no_explanation,SensitiveFeatures,"[0.12121212482452393, -0.06521739065647125, 0.029673591256141663, 0.4035087823867798, 0.2549019753932953]",,"{1: 0.719790235918792, 0: 0.28020976408120807}",1,0.10000000000000142,False,
0,13,14,1,4,single_condition,none,wine_quality,596,forward_simulation,5,testing,4,0,True,infer_no_explanation,SensitiveFeatures,"[0.03030303120613098, 0.28260868787765503, 0.1285855621099472, 0.22807016968727112, -0.03921568766236305]",,"{1: 0.6736782132994589, 0: 0.32632178670054107}",1,0.09999999999999432,False,
1,13,15,1,5,single_condition,none,wine_quality,377,forward_simulation,5,testing,5,1,False,infer_no_explanation,SensitiveFeatures,"[0.8484848737716675, 1.43478262424469, 0.06923837959766388, 0.0, 0.27450981736183167]",,"{0: 0.3367028570076819, 1: 0.6632971429923181}",1,0.09999999999999432,True,
0,13,16,1,6,single_condition,none,wine_quality,15,forward_simulation,5,testing,6,0,True,infer_no_explanation,SensitiveFeatures,"[0.0, 1.0, 1.3550939559936523, 0.6140350699424744, 0.21568627655506134]",,"{1: 0.6808740038081146, 0: 0.3191259961918854}",1,0.09999999999999432,False,
1,13,17,1,7,single_condition,none,wine_quality,875,forward_simulation,5,testing,7,1,False,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 0.695652186870575, 0.04945598542690277, 0.07017543911933899, 0.4901960790157318]",,"{1: 0.6726737012216503, 0: 0.3273262987783497}",1,0.09999999999999432,True,
0,13,18,1,8,single_condition,none,wine_quality,681,forward_simulation,5,testing,8,0,True,infer_no_explanation,SensitiveFeatures,"[0.3030303120613098, 0.043478261679410934, 0.17804154753684998, 0.31578946113586426, 0.29411765933036804]",,"{0: 0.3274317329682698, 1: 0.6725682670317302}",1,0.09999999999999432,False,
1,13,19,1,9,single_condition,none,wine_quality,1267,forward_simulation,5,testing,9,1,False,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.8695651888847351, 0.07912957668304443, 0.28070175647735596, 0.0784313753247261]",,"{1: 0.6743603224739741, 0: 0.32563967752602585}",1,0.09999999999999432,True,
0,13,20,1,10,single_condition,none,wine_quality,1529,forward_simulation,5,testing,10,0,False,infer_no_explanation,SensitiveFeatures,"[0.3030303120613098, 0.28260868787765503, 0.40553906559944153, 0.7368420958518982, 0.7058823704719543]",,"{1: 0.6733283256448109, 0: 0.326671674355189}",1,0.09999999999999432,False,
1,13,21,1,11,single_condition,none,wine_quality,1172,forward_simulation,5,testing,11,1,True,infer_no_explanation,SensitiveFeatures,"[0.939393937587738, 0.5869565010070801, 0.04945598542690277, 0.2631579041481018, 0.4117647111415863]",,"{0: 0.3264970127958249, 1: 0.673502987204175}",1,0.09999999999999432,True,
0,13,22,1,12,single_condition,none,wine_quality,507,forward_simulation,5,testing,12,0,False,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.52173912525177, 0.01978239417076111, 0.7017543911933899, 0.21568627655506134]",,"{1: 0.6736651326421201, 0: 0.3263348673578798}",1,0.09999999999999432,False,
0,13,23,1,13,single_condition,none,wine_quality,362,forward_simulation,5,testing,13,0,False,infer_no_explanation,SensitiveFeatures,"[0.24242424964904785, 0.19565217196941376, 0.2571711242198944, 0.5438596606254578, -0.019607843831181526]",,"{1: 0.6735379272416769, 0: 0.3264620727583231}",1,0.09999999999999432,False,
1,13,24,1,14,single_condition,none,wine_quality,960,forward_simulation,5,testing,14,1,True,infer_no_explanation,SensitiveFeatures,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]",,"{0: 0.3264325918972255, 1: 0.6735674081027744}",1,0.09999999999999432,True,
0,13,25,1,15,single_condition,none,wine_quality,122,forward_simulation,5,testing,15,0,True,infer_no_explanation,SensitiveFeatures,"[0.0, 0.10869564861059189, 0.01978239417076111, 0.7456140518188477, 0.843137264251709]",,"{1: 0.67358562819642, 0: 0.3264143718035801}",1,0.09999999999999432,False,
1,13,26,1,16,single_condition,none,wine_quality,1070,forward_simulation,5,testing,16,1,False,infer_no_explanation,SensitiveFeatures,"[0.5757575631141663, 0.9130434989929199, 0.2571711242198944, 0.10526315867900848, 0.23529411852359772]",,"{1: 0.6735666781304004, 0: 0.32643332186959967}",1,0.09999999999999432,True,
1,13,27,1,17,single_condition,none,wine_quality,964,forward_simulation,5,testing,17,1,True,infer_no_explanation,SensitiveFeatures,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]",,"{0: 0.32642896238900904, 1: 0.673571037610991}",1,0.09999999999999432,True,
1,13,28,1,18,single_condition,none,wine_quality,1120,forward_simulation,5,testing,18,1,False,infer_no_explanation,SensitiveFeatures,"[1.1818181276321411, 0.54347825050354, 0.059347182512283325, 0.4736842215061188, 0.27450981736183167]",,"{1: 0.6735727540432963, 0: 0.3264272459567037}",1,0.09999999999999432,True,
0,13,29,1,19,single_condition,none,wine_quality,1559,forward_simulation,5,testing,19,0,False,infer_no_explanation,SensitiveFeatures,"[0.21212121844291687, 0.10869564861059189, 1.1869436502456665, 0.5789473652839661, 0.29411765933036804]",,"{1: 0.6735706615638103, 0: 0.32642933843618954}",1,0.09999999999999432,False,
1,13,30,1,20,single_condition,none,wine_quality,491,forward_simulation,5,testing,20,1,True,infer_no_explanation,SensitiveFeatures,"[1.2424242496490479, 0.695652186870575, 0.13847675919532776, 0.24561403691768646, 0.5490196347236633]",,"{0: 0.3264284065973299, 1: 0.67357159340267}",1,0.09999999999999432,True,
1,14,1,1,1,single_condition,importance,wine_quality,1190,forward_simulation,5,training,1,0,,infer_no_explanation,ImportanceCategorization,"[1.0, 0.21739129722118378, 0.08902077376842499, 0.22807016968727112, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,14,1,1,1,single_condition,importance,wine_quality,1190,forward_simulation,5,training,1,0,,infer_with_explanation,ImportanceCategorization,"[1.0, 0.21739129722118378, 0.08902077376842499, 0.22807016968727112, 0.4313725531101227]","[1.0, 0.1415418640031366, 0.2701834275073377, 0.2109631845684418, 0.05215407565998559]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
1,14,2,1,2,single_condition,importance,wine_quality,223,forward_simulation,5,training,2,0,,infer_no_explanation,ImportanceCategorization,"[0.24242424964904785, 0.28260868787765503, 0.16815035045146942, 0.6578947305679321, 0.4313725531101227]",,{0: 1.0},0,5.0,True,
1,14,2,1,2,single_condition,importance,wine_quality,223,forward_simulation,5,training,2,0,,infer_with_explanation,ImportanceCategorization,"[0.24242424964904785, 0.28260868787765503, 0.16815035045146942, 0.6578947305679321, 0.4313725531101227]","[1.0, 0.35567738585700714, 0.3598519375106351, 0.9370548836292318, 0.061174698994993906]",{0: 1.0},0,5.0,True,5.0
1,14,3,1,3,single_condition,importance,wine_quality,565,forward_simulation,5,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.6666666865348816, 0.21739129722118378, 0.07912957668304443, 0.5789473652839661, 0.1568627506494522]",,{0: 1.0},0,5.0,True,
1,14,3,1,3,single_condition,importance,wine_quality,565,forward_simulation,5,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.6666666865348816, 0.21739129722118378, 0.07912957668304443, 0.5789473652839661, 0.1568627506494522]","[1.0, 0.30685686005038215, 0.2346776334181478, 0.0920568134451696, 0.092882724116318]",{0: 1.0},0,5.0,True,5.0
0,14,4,1,4,single_condition,importance,wine_quality,1162,forward_simulation,5,training,4,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.52173912525177, 0.07912957668304443, 0.08771929889917374, 0.1568627506494522]",,{0: 1.0},0,5.0,False,
0,14,4,1,4,single_condition,importance,wine_quality,1162,forward_simulation,5,training,4,1,,infer_with_explanation,ImportanceCategorization,"[0.7878788113594055, 0.52173912525177, 0.07912957668304443, 0.08771929889917374, 0.1568627506494522]","[1.0, 0.13201477549981058, 0.24825233797961024, 0.4257661533138391, 0.15651271429484864]",{0: 1.0},0,5.0,False,5.0
1,14,5,1,5,single_condition,importance,wine_quality,1409,forward_simulation,5,training,5,0,,infer_no_explanation,ImportanceCategorization,"[0.4545454680919647, 1.0, 0.42532145977020264, 0.42105263471603394, 0.9411764740943909]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,14,5,1,5,single_condition,importance,wine_quality,1409,forward_simulation,5,training,5,0,,infer_with_explanation,ImportanceCategorization,"[0.4545454680919647, 1.0, 0.42532145977020264, 0.42105263471603394, 0.9411764740943909]","[0.019814893126045747, 1.0, 0.01570737603582684, 0.3676587396771565, 0.16725942428550922]",{1: 1.0},1,5.0,False,5.0
0,14,6,1,6,single_condition,importance,wine_quality,514,forward_simulation,5,training,6,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,14,6,1,6,single_condition,importance,wine_quality,514,forward_simulation,5,training,6,1,,infer_with_explanation,ImportanceCategorization,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]","[1.0, 0.11341444245958966, 0.2454063636375547, 0.09783867009198516, 0.009949627287538641]",{0: 1.0},0,5.0,False,5.0
1,14,7,1,7,single_condition,importance,wine_quality,109,forward_simulation,5,training,7,0,,infer_no_explanation,ImportanceCategorization,"[0.03030303120613098, 0.47826087474823, 1.4045499563217163, 0.9035087823867798, 0.29411765933036804]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,14,7,1,7,single_condition,importance,wine_quality,109,forward_simulation,5,training,7,0,,infer_with_explanation,ImportanceCategorization,"[0.03030303120613098, 0.47826087474823, 1.4045499563217163, 0.9035087823867798, 0.29411765933036804]","[1.0, 0.08310829699864748, 0.42948970637830985, 0.6298967244390636, 0.22130027626013948]",{1: 1.0},1,5.0,False,5.0
0,14,8,1,8,single_condition,importance,wine_quality,365,forward_simulation,5,training,8,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 1.0, 0.09891197085380554, 0.2631579041481018, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
