episode,step,reward,app_id,model_name,chosen_mode,with_explanation,decision_boundary,decision_boundary_bin,decision_noise,memory_recall_threshold,opportunity_cost,prob_correct,pred_time,reward_without_illegal_penalty,n_selected_features,illegal_action,selected_features,selected_feature_slots,feature_order,feature_0_selected,feature_1_selected,feature_2_selected,feature_3_selected,feature_4_selected,feature_5_selected,slot_0_selected,slot_1_selected,slot_2_selected,slot_3_selected,slot_4_selected,slot_5_selected
113,16,0.7570179038441257,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9201255189535313,21.2708115924251,0.7570179038441257,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,17,0.7536032236852056,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.7985968979898632,5.895973225785257,0.7536032236852056,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,18,0.8245491124426986,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9891331743979752,20.92474203518843,0.8245491124426986,6,False,"1,4,0,2,3,5","0,1,2,3,4,5","1,4,0,2,3,5",1,1,1,1,1,1,1,1,1,1,1,1
113,19,0.7432312492213857,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9223174632317012,23.187778359902026,0.7432312492213857,5,False,"1,4,0,2,3","0,1,2,3,4","1,4,0,2,3,5",1,1,1,1,1,0,1,1,1,1,1,0
113,20,0.8060661595187752,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9683087692854182,20.877916705773593,0.8060661595187752,5,False,"1,4,0,2,3","0,1,2,3,4","1,4,0,2,3,5",1,1,1,1,1,0,1,1,1,1,1,0
113,21,0.8059364923468022,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9568302906242427,19.595859679368665,0.8059364923468022,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,22,0.17871309406058655,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.22422690501074394,5.967302596563975,0.17871309406058655,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,23,0.803096825116542,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9548133458789512,19.708684410496645,0.803096825116542,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,24,0.5610439030439547,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.7517726237402094,25.0586548424031,0.5610439030439547,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,25,0.19127358091940158,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.39139165803784903,26.346272031860337,0.19127358091940158,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,26,0.15763676928230597,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.20328680276943567,5.985983587284752,0.15763676928230597,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,27,0.8086361399609787,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9587312555424305,19.48633166466402,0.8086361399609787,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,28,0.6635269423130264,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.8427450268550418,23.48013419547624,0.6635269423130264,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,29,0.7510182243629369,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.915393864345708,21.444703236344985,0.7510182243629369,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,30,0.21756080014292273,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.26239003891706947,5.87342322276877,0.21756080014292273,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,31,0.22930595074822002,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.2747503118231125,5.957778530251465,0.22930595074822002,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,32,0.7245677544978505,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.7690500387762336,5.82584332989679,0.7245677544978505,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,33,0.7316664434089277,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.775887484273792,5.7900174974590835,0.7316664434089277,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,34,0.6888826297108754,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.8643897638824733,22.971229935022528,0.6888826297108754,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,35,0.8047407815787752,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9559831332533751,19.643658838911215,0.8047407815787752,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,36,0.21469110815127407,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.2596284858543948,5.888252944587325,0.21469110815127407,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
113,37,0.42032335511010577,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.6199955249886117,26.28512217224961,0.42032335511010577,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,38,0.7930046491738261,wine_binary,mlp,read,True,1.8000000000000003,4,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.9475123114781925,20.091449923491517,0.7930046491738261,4,False,"1,4,0,3","0,1,2,4","1,4,0,2,3,5",1,1,0,1,1,0,1,1,1,0,1,0
113,39,0.7825109696050553,wine_binary,mlp,retrieve,False,0.6,0,0.4350442746448534,-0.49100603936098475,0.007292040288892508,0.8271468373213936,5.846905122189565,0.7825109696050553,1,False,1,0,"1,4,0,2,3,5",0,1,0,0,0,0,1,0,0,0,0,0
114,0,0.8966982094243687,anes96_vote,mlp,read,True,1.2000000000000002,2,0.493244386087488,0.5626795978745207,0.005920307322420959,0.989790375552376,14.035110274314086,0.8966982094243687,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,1,0.9107854809608937,anes96_vote,mlp,read,True,1.2000000000000002,2,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9989982580709144,13.210931941627218,0.9107854809608937,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,2,0.479399015334776,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,3.479715417340819,0.479399015334776,0,False,,,"0,3,5,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
114,3,0.4937295812491015,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5308026444411128,5.924196377303783,0.4937295812491015,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,4,0.9047161174696896,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9999008679035583,14.388569004055437,0.9047161174696896,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,5,0.9234816690163394,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.999997369722854,11.572997308270962,0.9234816690163394,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,6,0.9275062510015989,anes96_vote,mlp,read,True,1.2000000000000002,2,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9998285903558628,10.86469601175382,0.9275062510015989,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,7,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,8,0.479399015334776,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,3.479715417340819,0.479399015334776,0,False,,,"0,3,5,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
114,9,0.9043393254901481,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.999880307777195,14.448740179938353,0.9043393254901481,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,10,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,11,0.9240770400914288,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9999986318752829,11.47264628081492,0.9240770400914288,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,12,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,13,0.9265197806005205,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9999999614270416,11.060267188924351,0.9265197806005205,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,14,0.4321242923750596,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.4691973555679079,5.92419637744516,0.4321242923750596,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,15,0.9164864608280726,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9997482652429692,12.71248269998933,0.9164864608280726,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,16,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,17,0.4457974787226712,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,8.479715417340818,0.4457974787226712,2,False,"0,2","0,5","0,3,5,1,4,2",1,0,1,0,0,0,1,0,0,0,0,1
114,18,0.479399015334776,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,3.479715417340819,0.479399015334776,0,False,,,"0,3,5,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
114,19,0.4457974787226712,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,8.479715417340818,0.4457974787226712,2,False,"0,2","0,5","0,3,5,1,4,2",1,0,1,0,0,0,1,0,0,0,0,1
114,20,0.9023866543662419,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9997216450683426,14.751766411069907,0.9023866543662419,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,21,0.4321242923750596,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.4691973555679079,5.92419637744516,0.4321242923750596,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,22,0.9214190412821371,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.999983466681788,11.919047704232238,0.9214190412821371,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,23,0.479399015334776,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,3.479715417340819,0.479399015334776,0,False,,,"0,3,5,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
114,24,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,25,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,26,0.9221926582569016,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9999911264080822,11.789669750224773,0.9221926582569016,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,27,0.8823525054041843,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9837673786668645,15.778720288540786,0.8823525054041843,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,28,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,29,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,30,0.9185481733218619,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9999004322968518,12.389941092617864,0.9185481733218619,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,31,0.8595952643459539,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9775769505980101,18.23920286082376,0.8595952643459539,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,32,0.11655295335795596,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.25272825805292665,21.650109988303214,0.11655295335795596,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,33,0.9150417611970255,anes96_vote,mlp,read,True,1.8000000000000003,4,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9999999998907331,12.66120736837953,0.9150417611970255,5,False,"0,3,1,4,2","0,1,3,4,5","0,3,5,1,4,2",1,1,1,1,1,0,1,1,0,1,1,1
114,34,0.9020462824596029,anes96_vote,mlp,read,True,1.2000000000000002,2,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9829792118347017,12.319112066850382,0.9020462824596029,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,35,0.6453520123753288,anes96_vote,mlp,read,True,1.2000000000000002,2,0.493244386087488,0.5626795978745207,0.005920307322420959,0.7417119504232375,14.924890421360098,0.6453520123753288,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,36,0.9271600769805388,anes96_vote,mlp,read,True,1.2000000000000002,2,0.493244386087488,0.5626795978745207,0.005920307322420959,0.9997690717645915,10.91311502350058,0.9271600769805388,4,False,"0,1,4,2","0,3,4,5","0,3,5,1,4,2",1,1,1,0,1,0,1,0,0,1,1,1
114,37,0.46259824702872365,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,5.9797154173408185,0.46259824702872365,1,False,2,5,"0,3,5,1,4,2",0,0,1,0,0,0,0,0,0,0,0,1
114,38,0.4321242923750596,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.4691973555679079,5.92419637744516,0.4321242923750596,1,False,0,0,"0,3,5,1,4,2",1,0,0,0,0,0,1,0,0,0,0,0
114,39,0.479399015334776,anes96_vote,mlp,retrieve,False,0.6,0,0.493244386087488,0.5626795978745207,0.005920307322420959,0.5,3.479715417340819,0.479399015334776,0,False,,,"0,3,5,1,4,2",0,0,0,0,0,0,0,0,0,0,0,0
115,0,0.9623380380727962,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9996490212196327,18.78331844835746,0.9623380380727962,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,1,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,2,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,3,0.9650048131824297,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9999926110105044,17.059279148749834,0.9650048131824297,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,4,0.9648689918222223,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.999989834868379,17.158012204070857,0.9648689918222223,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,5,0.9645387322160262,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.999979511087033,17.39543705818791,0.9645387322160262,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,6,0.9621653993680793,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9995983880135215,18.873858911344044,0.9621653993680793,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,7,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,8,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,9,0.9618699661112567,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.999503507999144,19.022689772509818,0.9618699661112567,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,10,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,11,0.9655931553649956,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9999985568862777,16.627081978447535,0.9655931553649956,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,12,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,13,0.9146455093652233,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9611297752033161,25.590825253094447,0.9146455093652233,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,14,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,15,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,16,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,17,0.9359427284074087,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9800981584768199,23.862592746150533,0.9359427284074087,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,18,0.9655761784877586,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9999984772491073,16.63962144557247,0.9655761784877586,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,19,0.9650918854003084,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9999940395950652,16.995722880376047,0.9650918854003084,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,20,0.9631886244774319,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.999843890790108,18.29671000503736,0.9631886244774319,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,21,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,22,0.9497259504595553,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9915967718153672,22.16718120292916,0.9497259504595553,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,23,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,24,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,25,0.9605390380981177,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.998962552744901,19.608929738369348,0.9605390380981177,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,26,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,27,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,28,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,29,0.8266381055004125,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.8785141283453409,29.592056191775413,0.8266381055004125,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,30,0.9654644965753332,breast_cancer,mlp,read,True,1.8000000000000003,4,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.9999978549377305,16.72203894161127,0.9654644965753332,6,False,"1,3,5,4,0,2","0,1,2,3,4,5","1,3,5,4,0,2",1,1,1,1,1,1,1,1,1,1,1,1
115,31,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
115,32,0.4941565848921721,breast_cancer,mlp,retrieve,False,0.6,0,0.3925337403238846,1.9703686231870576,0.0013475245716791796,0.5,4.336407090926933,0.4941565848921721,0,False,,,"1,3,5,4,0,2",0,0,0,0,0,0,0,0,0,0,0,0
