counterfactual_accuracy,participantId,instanceId,xai_property,phase,exp_property,qid,original_attribution_sum,changed_attribution_sum,p_original_high_income,p_new_high_income,confidence_delta,probability_income_increases,agent_response_increases,ground_truth_increases,counterfactual_correct,changed_feature_visible,changed_feature_names,retrieved_exemplar_count,effective_lapse_rate
1,11,32,sparse_robust,testing,sparse_robust,22,-0.003673094582185489,0.025252525252525262,0.17923521784324056,0.2055551350008031,0.026319917157562545,0.9993647150002779,1,1,1,True,marital,0,0.0
0,11,33,sparse_robust,testing,sparse_robust,23,0.04251606978879707,0.04334251606978881,0.22257850913063934,0.22341816655332525,0.0008396574226859077,0.474045007519611,0,1,0,True,age,0,0.0
1,11,34,sparse_robust,testing,sparse_robust,24,0.0004591368227731957,0.03351698806244262,0.18282739843922324,0.2135816363593861,0.030754237920162852,0.9998266254818565,1,1,1,True,education,0,0.0
1,11,35,sparse_robust,testing,sparse_robust,25,0.05252525252525253,0.027731864095500464,0.23289911828701287,0.20793936232494425,-0.02495975596206862,0.0004700846497383684,0,0,1,True,sex,0,0.0
0,11,36,sparse_robust,testing,sparse_robust,26,0.0004591368227731957,0.0004591368227731957,0.18282739843922324,0.18282739843922324,0.0,0.41340667103219914,0,1,0,False,race,0,0.0
1,11,37,sparse_robust,testing,sparse_robust,27,-0.011019283746556474,0.01790633608815427,0.1729857546482456,0.19861003333481164,0.025624278686566054,0.9992212229096538,1,1,1,True,marital,0,0.0
1,11,38,sparse_robust,testing,sparse_robust,28,0.024793388429752067,0.0,0.20511584212395795,0.18242552380635632,-0.022690318317601627,0.0009135380836815506,0,0,1,True,marital,0,0.0
1,12,10,sparse_robust,testing,sparse_robust,0,0.021120293847566585,-0.007805325987144167,0.20162658243391843,0.17569844115732894,-0.02592814127658949,0.0003540117361189635,0,0,1,True,education,0,0.0
1,12,11,sparse_robust,testing,sparse_robust,1,0.028466483011937577,0.028466483011937577,0.20864970453158452,0.20864970453158452,0.0,0.41340667103219914,0,0,1,False,education,0,0.0
1,12,12,sparse_robust,testing,sparse_robust,2,0.06143250688705236,0.028374655647382938,0.24235995631543863,0.2085608141307652,-0.03379914218467345,3.529547991617418e-05,0,0,1,True,education,0,0.0
0,12,13,sparse_robust,testing,sparse_robust,3,0.05371900826446281,0.05371900826446281,0.23415200293428098,0.23415200293428098,0.0,0.41340667103219914,0,1,0,False,education,0,0.0
1,12,14,sparse_robust,testing,sparse_robust,4,0.041138659320477514,0.08246097337006429,0.22118409064484623,0.26571326240050536,0.044529171755659125,0.9999969348081391,1,1,1,True,relationship,0,0.0
0,12,15,sparse_robust,testing,sparse_robust,5,0.016528925619834725,0.016528925619834725,0.19732765973133845,0.19732765973133845,0.0,0.41340667103219914,0,1,0,False,race,0,0.0
1,12,16,sparse_robust,testing,sparse_robust,6,-0.007805325987144174,-0.007805325987144174,0.17569844115732894,0.17569844115732894,0.0,0.41340667103219914,0,0,1,False,race,0,0.0
1,12,17,sparse_robust,testing,sparse_robust,7,0.05785123966942149,0.09090909090909091,0.23852495352850459,0.27548975638386974,0.03696480285536516,0.9999718893663331,1,1,1,True,education,0,0.0
0,12,18,sparse_robust,testing,sparse_robust,8,0.0004591368227731957,0.0004591368227731957,0.18282739843922324,0.18282739843922324,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,12,19,sparse_robust,testing,sparse_robust,9,-0.028466483011937556,-0.003673094582185489,0.15883578004885418,0.17923521784324056,0.020399437794386382,0.9964111693787017,1,1,1,True,sex,0,0.0
1,12,20,sparse_robust,testing,sparse_robust,10,-0.003673094582185489,0.021120293847566585,0.17923521784324056,0.20162658243391843,0.022391364590677865,0.9979945710219792,1,1,1,True,marital,0,0.0
0,12,21,sparse_robust,testing,sparse_robust,11,-0.028466483011937556,-0.026997245179063357,0.15883578004885418,0.1599901930446136,0.001154412995759413,0.4970744432183751,0,1,0,True,hours-per-week,0,0.0
1,12,22,sparse_robust,testing,sparse_robust,12,-0.007805325987144174,-0.007805325987144174,0.17569844115732894,0.17569844115732894,0.0,0.41340667103219914,0,0,1,False,occupation,0,0.0
1,12,23,sparse_robust,testing,sparse_robust,13,0.021120293847566585,0.021120293847566585,0.20162658243391843,0.20162658243391843,0.0,0.41340667103219914,0,0,1,False,education,0,0.0
0,12,24,sparse_robust,testing,sparse_robust,14,0.028374655647382938,0.028374655647382938,0.2085608141307652,0.2085608141307652,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
0,12,25,sparse_robust,testing,sparse_robust,15,0.545315924273229,0.5467851621061032,0.8452098293927176,0.8463335853525503,0.0011237559598327174,0.4948292674968145,0,1,0,True,hours-per-week,0,0.0
0,12,26,sparse_robust,testing,sparse_robust,16,0.41301108309349677,0.41301108309349677,0.7153948377557421,0.7153948377557421,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,12,27,sparse_robust,testing,sparse_robust,17,0.03994490358126722,0.03994490358126722,0.2199806630010845,0.2199806630010845,0.0,0.41340667103219914,0,0,1,False,occupation,0,0.0
0,12,28,sparse_robust,testing,sparse_robust,18,0.02667167543200602,0.02667167543200602,0.2069173563277305,0.2069173563277305,0.0,0.41340667103219914,0,1,0,False,education,0,0.0
1,12,29,sparse_robust,testing,sparse_robust,19,0.025252525252525262,0.02938475665748394,0.2055551350008031,0.20954014272527743,0.0039850077244743265,0.6937161643957723,1,1,1,True,relationship,0,0.0
1,12,30,sparse_robust,testing,sparse_robust,20,0.008080808080808091,0.037006427915518836,0.1895990764583133,0.217038441966174,0.02743936550786069,0.9995422619906649,1,1,1,True,marital,0,0.0
0,12,31,sparse_robust,testing,sparse_robust,21,-0.03305785123966942,-0.03305785123966942,0.15527177017962646,0.15527177017962646,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,12,32,sparse_robust,testing,sparse_robust,22,-0.003673094582185489,0.025252525252525262,0.17923521784324056,0.2055551350008031,0.026319917157562545,0.9993647150002779,1,1,1,True,marital,0,0.0
0,12,33,sparse_robust,testing,sparse_robust,23,0.04251606978879707,0.04334251606978881,0.22257850913063934,0.22341816655332525,0.0008396574226859077,0.474045007519611,0,1,0,True,age,0,0.0
1,12,34,sparse_robust,testing,sparse_robust,24,0.0004591368227731957,0.03351698806244262,0.18282739843922324,0.2135816363593861,0.030754237920162852,0.9998266254818565,1,1,1,True,education,0,0.0
1,12,35,sparse_robust,testing,sparse_robust,25,0.05252525252525253,0.027731864095500464,0.23289911828701287,0.20793936232494425,-0.02495975596206862,0.0004700846497383684,0,0,1,True,sex,0,0.0
0,12,36,sparse_robust,testing,sparse_robust,26,0.0004591368227731957,0.0004591368227731957,0.18282739843922324,0.18282739843922324,0.0,0.41340667103219914,0,1,0,False,race,0,0.0
1,12,37,sparse_robust,testing,sparse_robust,27,-0.011019283746556474,0.01790633608815427,0.1729857546482456,0.19861003333481164,0.025624278686566054,0.9992212229096538,1,1,1,True,marital,0,0.0
1,12,38,sparse_robust,testing,sparse_robust,28,0.024793388429752067,0.0,0.20511584212395795,0.18242552380635632,-0.022690318317601627,0.0009135380836815506,0,0,1,True,marital,0,0.0
