Participant ID,Trial Index,Instance Index,AI Prediction,XAIType,dataId,expMethod,modelName,Session,Step,Tested w/ XAI,Response,Timing,Correct,trialType
135,3,82,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.984,1.0,Train
135,3,82,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,0.925,1.0,Train
135,3,82,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,2.999,,Train
135,4,121,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.749,1.0,Train
135,4,121,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.164,1.0,Train
135,4,121,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,2.397,,Train
135,5,66,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,7.362,1.0,Train
135,5,66,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.366,1.0,Train
135,5,66,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,2.82,,Train
135,6,73,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,3.243,0.0,Train
135,6,73,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.299,1.0,Train
135,6,73,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,4.708,,Train
135,7,8,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.767,0.0,Train
135,7,8,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.076,1.0,Train
135,7,8,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.707,,Train
135,8,51,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.999,1.0,Train
135,8,51,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.273,1.0,Train
135,8,51,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.959,,Train
135,9,32,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.131,1.0,Train
135,9,32,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.377,1.0,Train
135,9,32,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.891,,Train
135,10,43,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.94,0.0,Train
135,10,43,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.932,1.0,Train
135,10,43,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,2.236,,Train
135,11,86,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.283,1.0,Test
135,12,98,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.886,1.0,Test
135,13,4,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.837,0.0,Test
135,14,6,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.263,1.0,Test
135,15,27,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.345,1.0,Test
135,16,46,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.147,0.0,Test
135,17,117,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,3.982,1.0,Test
135,18,42,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.328,1.0,Test
135,19,62,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.052,1.0,Test
135,20,64,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.598,0.0,Test
135,21,101,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.966,1.0,Test
135,22,22,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,4.455,1.0,Test
135,23,111,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,5.21,1.0,Test
135,24,0,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.99,0.0,Test
135,25,41,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,5.933,1.0,Test
135,26,36,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.328,1.0,Test
135,27,65,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.951,1.0,Test
135,28,80,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.749,1.0,Test
135,29,74,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.602,0.0,Test
135,30,67,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.652,1.0,Test
135,31,78,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.583,0.0,Test
135,32,13,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,4.381,0.0,Test
135,33,59,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.426,1.0,Test
135,34,45,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.223,0.0,Test
135,35,110,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.561,1.0,Test
135,36,75,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.034,1.0,Test
135,37,91,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,5.501,1.0,Test
135,38,31,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,0.887,0.0,Test
135,39,76,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,0.693,0.0,Test
135,40,3,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,0.953,0.0,Test
135,41,90,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,0.85,0.0,Test
135,42,97,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,1.3,1.0,Test
135,43,105,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.192,0.0,Test
135,44,52,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,0.858,1.0,Test
135,45,106,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,1.905,0.0,Test
135,46,44,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,5.165,0.0,Test
135,47,33,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,3.417,0.0,Train
135,47,33,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.214,1.0,Train
135,47,33,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,2.866,,Train
135,48,89,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.736,1.0,Train
135,48,89,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.304,1.0,Train
135,48,89,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,1.632,,Train
135,49,24,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.701,0.0,Train
135,49,24,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,1.919,1.0,Train
135,49,24,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,3.194,,Train
135,50,54,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.507,1.0,Train
135,50,54,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,3.734,1.0,Train
135,50,54,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,2.476,,Train
135,51,87,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,0.826,1.0,Train
135,51,87,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,1.52,1.0,Train
135,51,87,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,1.825,,Train
135,52,40,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,0.76,0.0,Train
135,52,40,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,1.815,1.0,Train
135,52,40,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,1.699,,Train
135,53,7,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.689,0.0,Train
135,53,7,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.36,1.0,Train
135,53,7,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,1.733,,Train
135,54,10,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.405,1.0,Train
135,54,10,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.084,1.0,Train
135,54,10,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,3.493,,Train
135,55,120,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,0.968,0.0,Train
135,55,120,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.124,1.0,Train
135,55,120,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,1.846,,Train
135,56,114,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.63,0.0,Train
135,56,114,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,7.793,1.0,Train
135,56,114,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,2.876,,Train
135,57,100,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,1.378,1.0,Test
135,58,107,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.192,1.0,Test
135,59,60,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,1.99,1.0,Test
135,60,20,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.185,1.0,Test
135,61,88,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.846,1.0,Test
135,62,84,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.794,0.0,Test
135,63,96,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.016,1.0,Test
135,64,56,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.832,0.0,Test
135,65,29,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,1.706,1.0,Test
135,66,112,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,22.917,1.0,Test
135,67,39,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.101,1.0,Test
135,68,71,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,1.907,1.0,Test
135,69,34,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,1.863,1.0,Test
135,70,118,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.287,0.0,Test
135,71,103,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,12.838,1.0,Test
135,72,102,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,11.277,1.0,Test
135,73,47,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,1.969,1.0,Test
135,74,38,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.301,1.0,Test
135,75,68,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,2.498,0.0,Test
135,76,119,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.8,1.0,Test
135,77,113,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,6.927,0.0,Test
135,78,26,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.557,1.0,Test
135,79,108,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,17.704,0.0,Test
135,80,83,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.993,0.0,Test
135,81,23,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.272,1.0,Test
135,82,61,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.084,0.0,Test
135,83,19,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.412,0.0,Test
135,84,21,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.229,1.0,Test
135,85,5,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,0.952,0.0,Test
135,86,14,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.442,1.0,Test
135,87,1,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,1.46,1.0,Test
135,88,77,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.146,1.0,Test
135,89,55,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.363,1.0,Test
135,90,69,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,2.943,1.0,Test
135,91,35,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,5.088,1.0,Test
135,92,116,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,1.068,1.0,Test
78,1,8,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,14.435,1.0,Train
78,1,8,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,11.331,1.0,Train
78,1,8,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,16.738,,Train
78,2,32,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,6.668,1.0,Train
78,2,32,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,5.71,1.0,Train
78,2,32,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,6.028,,Train
78,3,82,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,11.002,1.0,Train
78,3,82,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,3.45,1.0,Train
78,3,82,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.388,,Train
78,4,73,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,4.38,0.0,Train
78,4,73,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,3.534,1.0,Train
78,4,73,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,4.112,,Train
78,5,121,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,13.533,0.0,Train
78,5,121,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,3.39,1.0,Train
78,5,121,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,4.342,,Train
78,6,43,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,8.942,0.0,Train
78,6,43,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.887,1.0,Train
78,6,43,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.94,,Train
78,7,81,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.676,1.0,Train
78,7,81,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,4.467,0.0,Train
78,7,81,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,5.974,,Train
78,8,66,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.78,1.0,Train
78,8,66,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,13.04,1.0,Train
78,8,66,0,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.648,,Train
78,9,25,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,26.032,1.0,Train
78,9,25,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,3.395,1.0,Train
78,9,25,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.435,,Train
78,10,51,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.785,1.0,Train
78,10,51,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,9.546,1.0,Train
78,10,51,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.325,,Train
78,11,36,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,57.818,0.0,Test
78,12,27,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.036,0.0,Test
78,13,101,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,4.574,0.0,Test
78,14,46,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,4.578,1.0,Test
78,15,4,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,3.003,1.0,Test
78,16,42,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,3.9,0.0,Test
78,17,98,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,3.434,1.0,Test
78,18,80,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.778,1.0,Test
78,19,65,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,11.982,0.0,Test
78,20,6,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,3.197,1.0,Test
78,21,117,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,3.347,0.0,Test
78,22,111,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.811,0.0,Test
78,23,0,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,5.022,0.0,Test
78,24,86,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,3.648,1.0,Test
78,25,22,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,4.279,1.0,Test
78,26,62,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,6.315,0.0,Test
78,27,41,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,7.862,1.0,Test
78,28,64,0,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,40.148,0.0,Test
78,29,106,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,3.943,1.0,Test
78,30,45,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.159,1.0,Test
78,31,110,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.072,0.0,Test
78,32,76,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,3.904,0.0,Test
78,33,90,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,3.581,1.0,Test
78,34,52,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,6.79,0.0,Test
78,35,78,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,5.179,1.0,Test
78,36,67,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,15.263,1.0,Test
78,37,75,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,3.265,1.0,Test
78,38,31,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.894,1.0,Test
78,39,3,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,5.979,1.0,Test
78,40,105,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.964,1.0,Test
78,41,91,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.27,1.0,Test
78,42,44,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,7.001,1.0,Test
78,43,59,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,13.051,1.0,Test
78,44,97,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,9.184,1.0,Test
78,45,13,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,5.232,0.0,Test
78,46,74,0,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.64,1.0,Test
78,47,40,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,4.284,1.0,Train
78,47,40,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,6.578,1.0,Train
78,47,40,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,1.838,,Train
78,48,87,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,3.451,1.0,Train
78,48,87,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,0.949,1.0,Train
78,48,87,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,8.422,,Train
78,49,24,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,4.216,1.0,Train
78,49,24,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.062,1.0,Train
78,49,24,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,5.67,,Train
78,50,114,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,16.369,1.0,Train
78,50,114,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,5.091,1.0,Train
78,50,114,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,7.438,,Train
78,51,10,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,69.883,1.0,Train
78,51,10,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,4.035,1.0,Train
78,51,10,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,3.496,,Train
78,52,33,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.165,1.0,Train
78,52,33,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,3.003,1.0,Train
78,52,33,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,4.078,,Train
78,53,7,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,20.976,0.0,Train
78,53,7,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,4.02,0.0,Train
78,53,7,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,3.511,,Train
78,54,120,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,4.121,1.0,Train
78,54,120,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.833,1.0,Train
78,54,120,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,17.865,,Train
78,55,89,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,14.724,1.0,Train
78,55,89,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.676,1.0,Train
78,55,89,1,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,4.238,,Train
78,56,54,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,2.852,1.0,Train
78,56,54,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.364,1.0,Train
78,56,54,0,Attribution,wine_quality,lime,mlp,2,Feedback,w/ XAI,,4.377,,Train
78,57,56,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,18.314,1.0,Test
78,58,96,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.942,1.0,Test
78,59,47,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,2.585,1.0,Test
78,60,118,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,4.173,0.0,Test
78,61,34,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,4.099,1.0,Test
78,62,38,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.802,1.0,Test
78,63,103,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.221,1.0,Test
78,64,100,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,2.093,1.0,Test
78,65,39,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,10.836,1.0,Test
78,66,112,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.145,1.0,Test
78,67,71,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,2.759,1.0,Test
78,68,102,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,11.502,1.0,Test
78,69,60,0,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.674,1.0,Test
78,70,84,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,4.802,1.0,Test
78,71,88,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,20.724,0.0,Test
78,72,20,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,3.682,1.0,Test
78,73,107,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,0.0,3.213,0.0,Test
78,74,29,1,Attribution,wine_quality,lime,mlp,2,Infer,w/o XAI,1.0,2.68,1.0,Test
78,75,69,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,3.55,1.0,Test
78,76,61,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,23.038,1.0,Test
78,77,26,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.199,1.0,Test
78,78,119,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,4.001,1.0,Test
78,79,5,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,5.603,1.0,Test
78,80,35,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,13.719,1.0,Test
78,81,83,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,4.226,1.0,Test
78,82,14,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,3.583,1.0,Test
78,83,77,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,2.658,1.0,Test
78,84,21,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.412,1.0,Test
78,85,113,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,8.901,1.0,Test
78,86,23,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.269,1.0,Test
78,87,19,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.635,1.0,Test
78,88,116,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.836,1.0,Test
78,89,68,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,2.619,1.0,Test
78,90,1,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,3.192,1.0,Test
78,91,108,0,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,0.0,17.078,1.0,Test
78,92,55,1,Attribution,wine_quality,lime,mlp,2,Infer,w/ XAI,1.0,3.592,1.0,Test
3,1,32,1,Attribution,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,21.391,0.0,Train
3,1,32,1,Attribution,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,30.681,1.0,Train
3,1,32,1,Attribution,wine_quality,lime,mlp,1,Feedback,w/ XAI,,10.381,,Train
