dataId,XAIType,agent,Instance Index,trialType,Tested w/ XAI,predicted,Correct,Participant ID,Trial Index,AI Prediction,modelName,expMethod,Session,step,Timing,is_random,Inferred strategy w/ Random,Strategy new,agent_xai
mushrooms,importance,MLP,61.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,219.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,107.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,198.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,192.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,208.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,365.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,390.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,256.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,173.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,359.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,359.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,170.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,170.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,224.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,224.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,134.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,134.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,116.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,116.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,250.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,250.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,10.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,10.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,50.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,50.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,96.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,96.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,399.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,399.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,184.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,244.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,91.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,260.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,345.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,356.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,58.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,159.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,181.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,270.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,317.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,207.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,271.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,226.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,321.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,350.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,52.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,202.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,234.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,135.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,282.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,213.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,155.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,218.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,279.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,66.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,392.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,228.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,150.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,206.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,49.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,366.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,143.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,120.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,37.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,95.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,330.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,330.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,393.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,393.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,195.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,195.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,4.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,4.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,78.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,78.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,237.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,237.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,126.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,126.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,108.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,108.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,74.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,74.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,383.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,383.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,81.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,106.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,352.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,112.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,40.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,319.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,312.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,101.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,323.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,54.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,138.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,247.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,22.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,125.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,245.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,64.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,20.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,297.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,325.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,316.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,299.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,59.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,274.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,141.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,329.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,154.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,61.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,219.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,107.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,198.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,192.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,208.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,365.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,390.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,256.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,173.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,359.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,359.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,170.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,170.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,224.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,224.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,134.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,134.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,116.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,116.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,250.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,250.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,10.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,10.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,50.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,50.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,96.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,96.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,399.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,399.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,184.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,244.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,91.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,260.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,345.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,356.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,58.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,159.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,181.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,270.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,317.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,207.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,271.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,226.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,321.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,350.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,52.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,202.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,234.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,135.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,282.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,213.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,155.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,218.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,279.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,66.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,392.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,228.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,150.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,206.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,49.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,366.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,143.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,120.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,37.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,95.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,330.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,330.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,393.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,393.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,195.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,195.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,4.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,4.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,78.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,78.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,237.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,237.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,126.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,126.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,108.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,108.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,74.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,74.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,383.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,383.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,81.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,106.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,352.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,112.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,40.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,319.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,312.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,101.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,323.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,54.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,138.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,247.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,22.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,125.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,245.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,64.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,20.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,297.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,325.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,316.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,299.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,59.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,274.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,141.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,329.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,154.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,61.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,219.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,107.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,198.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,192.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,208.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,365.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,390.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,256.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,173.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,359.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,359.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,170.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,170.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,224.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,224.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,134.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,134.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,116.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,116.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,250.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,250.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,10.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,10.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,50.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,50.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,96.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,96.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,399.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,399.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,184.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,244.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,91.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,260.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,345.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,356.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,58.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,159.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,181.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,270.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,317.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,207.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,271.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,226.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,321.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,350.0,Test,w/ XAI,1.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,52.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
mushrooms,importance,MLP,202.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,MLP_importance
