participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,sampled_ai_prediction,tested_w_xai,exp_a0_i,exp_a1_i,exp_a2_i,exp_a3_i,exp_a4_i,exp_pred,exp_i_max,exp_intercept,forward_accuracy,agent_prediction,ai_prediction,prob_correct,pred_time,cognitive_correct_vs_ai
134,2,1,2,single_condition,lime,attribution,wine_quality,1167,training,2,1,,1.0,0.452102442424616,-0.09575053650117206,0.4611558870507803,0.01711354094488716,1.0,0.19325636112797628,0.005861680759083637,,,1,,0.0,
134,3,1,3,single_condition,lime,attribution,wine_quality,1593,training,3,0,,-1.0,0.7198147010740749,0.11904541853349233,-0.20507551500552923,-0.14589622401051897,0.0,0.11069062282168006,0.10986424369915433,,,0,,0.0,
134,4,1,4,single_condition,lime,attribution,wine_quality,1098,training,4,1,,1.0,0.39059460381907046,0.3832939592446497,0.39842083904567965,0.214866930291632,1.0,0.18403388012987332,-0.021602753787756487,,,1,,0.0,
134,5,1,1,single_condition,lime,attribution,wine_quality,1128,testing,1,0,True,-0.9005436662061957,0.5885912453572538,-1.0,-0.0991559222163215,0.15670639759050395,0.0,0.07315303656877063,0.10273854588298947,1.0,0.0,0,0.6666666666666666,0.0,True
134,6,1,2,single_condition,lime,attribution,wine_quality,1070,testing,2,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
134,7,1,3,single_condition,lime,attribution,wine_quality,122,testing,3,0,True,-1.0,-0.6512087125117849,0.33388733034095186,-0.5564423072774929,-0.14828153913311243,0.0,0.0910858159673164,0.12927230689311628,1.0,0.0,0,0.6666666666666666,0.0,True
134,8,1,4,single_condition,lime,attribution,wine_quality,950,testing,4,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
134,9,1,5,single_condition,lime,attribution,wine_quality,1590,testing,5,1,True,1.0,0.5213958596027459,0.2185399290899976,-0.04807686697483809,-0.05032220643573048,1.0,0.22480800857630345,0.0008565367818279823,0.0,0.0,1,0.6666666666666666,0.0,False
134,10,1,6,single_condition,lime,attribution,wine_quality,274,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
135,1,1,1,single_condition,lime,importance,wine_quality,1008,training,1,1,,1.0,0.1545560557436348,0.28701571138287213,0.480807578550898,-0.015440717623957219,1.0,0.18360713890403926,-0.001104894443359164,,,1,,0.0,
135,2,1,2,single_condition,lime,importance,wine_quality,488,training,2,0,,0.16339651590029053,0.7402410878260136,-1.0,0.9548068543637371,-0.07326832150744088,0.0,0.08788522330645844,0.07345496896019958,,,0,,0.0,
135,3,1,3,single_condition,lime,importance,wine_quality,353,training,3,0,,1.0,0.3245713434273306,-0.3178074577295306,-0.1189137051458305,0.19584258132412735,0.0,0.1944318756451667,0.03933157279629231,,,0,,0.0,
135,4,1,4,single_condition,lime,importance,wine_quality,836,training,4,1,,1.0,-0.2035413661893854,-0.5082984894821113,0.551298037378123,-0.025064719130698118,1.0,0.16443293094257416,0.056351057718849455,,,1,,0.0,
135,5,1,1,single_condition,lime,importance,wine_quality,1485,testing,1,0,True,-1.0,-0.9164045531058661,0.37604723824104236,-0.6222009433073941,-0.06883168907387681,0.0,0.07598376453407708,0.127598158154879,1.0,0.0,0,0.6666666666666666,0.0,True
135,6,1,2,single_condition,lime,importance,wine_quality,39,testing,2,0,True,0.09194534424646994,1.0,-0.8755275376927457,-0.07358874097642425,0.08057702927236089,0.0,0.07991416595756791,0.08239213018520189,1.0,0.0,0,0.6666666666666666,0.0,True
135,7,1,3,single_condition,lime,importance,wine_quality,1453,testing,3,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
135,8,1,4,single_condition,lime,importance,wine_quality,377,testing,4,1,True,1.0,0.6119236759242317,0.32084298235388936,0.32026852183621,0.0897697182276162,1.0,0.19935884867613213,-0.0244822267496725,0.0,0.0,1,0.6666666666666666,0.0,False
135,9,1,5,single_condition,lime,importance,wine_quality,470,testing,5,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
135,10,1,6,single_condition,lime,importance,wine_quality,1132,testing,6,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
136,1,1,1,single_condition,shap,none,wine_quality,374,training,1,0,,1.0,0.849054812250193,0.0015115491070900595,0.6032128947806116,0.6507801255501855,0.0,0.08139264533524729,0.13610758178750273,,,0,,0.0,
136,2,1,2,single_condition,shap,none,wine_quality,341,training,2,1,,0.9600957727019326,1.0,0.4184749093288789,0.26549648569979994,0.13991700622135267,1.0,0.14857894626142878,0.13610758178750273,,,1,,0.0,
136,3,1,3,single_condition,shap,none,wine_quality,492,training,3,1,,1.0,0.7858941566927822,0.29464656589427446,0.1058054188200731,0.11989699953280637,1.0,0.2875305782866736,0.13610758178750273,,,1,,0.0,
136,4,1,4,single_condition,shap,none,wine_quality,866,training,4,0,,0.7760611981720132,1.0,0.18843965745649024,-0.006782997658105332,-0.2281005844902922,0.0,0.15535867188113475,0.13610758178750273,,,0,,0.0,
136,5,1,1,single_condition,shap,none,wine_quality,1061,testing,1,1,True,1.0,0.3019782343214257,0.4713963318296485,0.197539540550356,0.19353658018787556,1.0,0.2552356493871182,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
136,6,1,2,single_condition,shap,none,wine_quality,819,testing,2,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
136,7,1,3,single_condition,shap,none,wine_quality,882,testing,3,1,True,1.0,0.6729025071690822,0.3317376331236554,0.299731531530335,0.12839001321668217,1.0,0.2362039004460372,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
136,8,1,4,single_condition,shap,none,wine_quality,1586,testing,4,1,True,0.8163106692018297,1.0,-0.07887229914606086,0.053605601531774065,-0.0007154572343069731,1.0,0.21871768649991233,0.13610758178750273,0.0,0.0,1,0.6666666666666666,0.0,False
136,9,1,5,single_condition,shap,none,wine_quality,284,testing,5,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
136,10,1,6,single_condition,shap,none,wine_quality,57,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
137,1,1,1,single_condition,shap,attribution,wine_quality,611,training,1,0,,-1.0,-0.26862749935903607,0.05381161699883825,0.17487701332791722,0.4521450827634704,0.0,0.15113341681675393,0.13610758178750273,,,0,,0.0,
137,2,1,2,single_condition,shap,attribution,wine_quality,838,training,2,1,,0.746141503538425,1.0,0.34699468932610955,0.4519840301391949,0.1271987233553609,1.0,0.16869444002500067,0.13610758178750273,,,1,,0.0,
137,3,1,3,single_condition,shap,attribution,wine_quality,1575,training,3,0,,1.0,-0.033199177137870996,0.4741956000696038,-0.06525102178102095,0.04252712726480191,0.0,0.1398809255439189,0.13610758178750273,,,0,,0.0,
137,4,1,4,single_condition,shap,attribution,wine_quality,1007,training,4,1,,1.0,0.9154651549332539,0.3400326330690544,0.3909564630401865,0.09001988094811218,1.0,0.22130242403077588,0.13610758178750273,,,1,,0.0,
137,5,1,1,single_condition,shap,attribution,wine_quality,1029,testing,1,0,True,-0.3042516615507396,-1.0,0.2510628809773706,-0.2573146171302366,-0.0754095054350795,0.0,0.06362569878216395,0.13610758178750273,1.0,0.0,0,0.6666666666666666,0.0,True
137,6,1,2,single_condition,shap,attribution,wine_quality,1205,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
137,7,1,3,single_condition,shap,attribution,wine_quality,1275,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
137,8,1,4,single_condition,shap,attribution,wine_quality,80,testing,4,0,True,-1.0,-0.49539589087312497,0.23404853906862771,-0.010360503306546708,-0.19849049772204191,0.0,0.07693194827492869,0.13610758178750273,1.0,0.0,0,0.6666666666666666,0.0,True
137,9,1,5,single_condition,shap,attribution,wine_quality,1586,testing,5,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
137,10,1,6,single_condition,shap,attribution,wine_quality,505,testing,6,1,True,1.0,0.5724317791939819,0.32896360653459944,0.08334868068571177,0.20366260169782432,1.0,0.2803880314399939,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
138,1,1,1,single_condition,shap,importance,wine_quality,498,training,1,1,,0.9596685955011035,0.22154991418180783,0.7921837660034653,1.0,0.8942901702986531,1.0,0.10286238380804455,0.13610758178750273,,,1,,0.0,
138,2,1,2,single_condition,shap,importance,wine_quality,492,training,2,1,,1.0,0.7858941566927822,0.29464656589427446,0.1058054188200731,0.11989699953280637,1.0,0.2875305782866736,0.13610758178750273,,,1,,0.0,
138,3,1,3,single_condition,shap,importance,wine_quality,348,training,3,0,,-1.0,0.37185978439777984,-0.14759590674836384,-0.20429629579323821,-0.0024341373979102354,0.0,0.10650063482645461,0.13610758178750273,,,0,,0.0,
138,4,1,4,single_condition,shap,importance,wine_quality,298,training,4,0,,-1.0,0.3449995543746948,0.06761840745594415,-0.14216800636253762,-0.5432663807156141,0.0,0.10687670937766343,0.13610758178750273,,,0,,0.0,
138,5,1,1,single_condition,shap,importance,wine_quality,1297,testing,1,0,True,1.0,-0.6765299800085919,0.24480501248764786,-0.20613550378583026,-0.3278514855430658,0.0,0.09869217008003739,0.13610758178750273,0.0,1.0,0,0.6666666666666666,0.0,False
138,6,1,2,single_condition,shap,importance,wine_quality,950,testing,2,1,True,1.0,0.5209027360908555,0.3169998886609152,0.5320230520696715,-0.14107916496768264,1.0,0.2944526395122611,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
138,7,1,3,single_condition,shap,importance,wine_quality,1136,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
138,8,1,4,single_condition,shap,importance,wine_quality,964,testing,4,0,True,0.6373736497854048,1.0,0.23360050380761008,0.057703988348273005,0.04837807205078087,0.0,0.16054676248283015,0.13610758178750273,1.0,0.0,0,0.6666666666666666,0.0,True
138,9,1,5,single_condition,shap,importance,wine_quality,505,testing,5,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
138,10,1,6,single_condition,shap,importance,wine_quality,882,testing,6,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
139,1,1,1,single_condition,integrated_gradients,none,wine_quality,1093,training,1,1,,1.0,0.8829957261209656,0.19675077737259347,0.23962371943914867,-0.05615739418800509,1.0,0.26541832089424133,0.11934235692024231,,,1,,0.0,
139,2,1,2,single_condition,integrated_gradients,none,wine_quality,1033,training,2,0,,-0.04544872464229734,-1.0,-0.1343927808442736,-0.18036031881131886,0.012311874183638665,0.0,0.046057816594839096,0.11934235692024231,,,0,,0.0,
139,3,1,3,single_condition,integrated_gradients,none,wine_quality,966,training,3,1,,1.0,-0.5573334859976427,0.5989359866302809,0.48585230537323687,0.2809954751873473,1.0,0.2725197672843933,0.11934235692024231,,,1,,0.0,
139,4,1,4,single_condition,integrated_gradients,none,wine_quality,398,training,4,0,,1.0,-0.25700922163519274,-0.06440791574845472,-0.2755190243299334,-0.30367885100737524,0.0,0.0347711555659771,0.11934235692024231,,,0,,0.0,
139,5,1,1,single_condition,integrated_gradients,none,wine_quality,505,testing,1,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
139,6,1,2,single_condition,integrated_gradients,none,wine_quality,1125,testing,2,1,True,0.48168286924611026,-0.47825746617772197,0.40546062879065586,0.5104810022219546,1.0,1.0,0.22519856691360474,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
139,7,1,3,single_condition,integrated_gradients,none,wine_quality,1469,testing,3,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
139,8,1,4,single_condition,integrated_gradients,none,wine_quality,377,testing,4,1,True,1.0,0.23032966547428704,0.10111882517743159,0.30729929503685516,0.16714325499349228,1.0,0.3716522753238678,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
139,9,1,5,single_condition,integrated_gradients,none,wine_quality,228,testing,5,0,True,0.003571761410989212,-1.0,-0.25404193969080946,-0.28230571499229906,-0.15154787533457406,0.0,0.05618710070848465,0.11934235692024231,1.0,0.0,0,0.6666666666666666,0.0,True
139,10,1,6,single_condition,integrated_gradients,none,wine_quality,160,testing,6,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
140,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,1425,training,1,0,,-1.0,0.5037788706059733,0.15370944467040798,-0.8001918187800203,0.4004511331159342,0.0,0.0549999438226223,0.11934235692024231,,,0,,0.0,
140,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,919,training,2,1,,0.3122295834542099,1.0,-0.0006438789628159473,0.05454867704563902,0.015884868123472787,1.0,0.3567807972431183,0.11934235692024231,,,1,,0.0,
140,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,787,training,3,0,,-0.19428690942129168,-1.0,-0.13101349648321023,-0.04789942820886826,-0.11359710586964994,0.0,0.06580080091953278,0.11934235692024231,,,0,,0.0,
140,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,922,training,4,1,,0.3122295834542099,1.0,-0.0006438789628159473,0.05454867704563902,0.015884868123472787,1.0,0.3567807972431183,0.11934235692024231,,,1,,0.0,
140,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,1473,testing,1,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
140,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1586,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
140,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,1070,testing,3,1,True,0.8719847101938584,1.0,0.1275301113870861,0.17474285753089092,0.57943996043225,1.0,0.16019000113010406,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
140,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1476,testing,4,0,True,-1.0,0.19917108418779053,-0.41054712746313127,0.04469264802250121,0.002259772833170845,0.0,0.09939400851726532,0.11934235692024231,0.0,1.0,0,0.6666666666666666,0.0,False
140,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,380,testing,5,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
140,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1205,testing,6,1,True,0.11134655934821337,1.0,-0.0067203968618334406,0.014735652935856032,0.01951328295312185,1.0,0.37991195917129517,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
141,1,1,1,single_condition,integrated_gradients,importance,wine_quality,602,training,1,0,,-0.8124134925822489,-1.0,-0.09526546987893474,-0.8695366684052881,0.003537846238745728,0.0,0.0423177145421505,0.11934235692024231,,,0,,0.0,
141,2,1,2,single_condition,integrated_gradients,importance,wine_quality,455,training,2,1,,1.0,0.2671707032596204,0.4289389771654768,-0.21981583687896866,0.09182907602343472,1.0,0.29246431589126587,0.11934235692024231,,,1,,0.0,
141,3,1,3,single_condition,integrated_gradients,importance,wine_quality,205,training,3,1,,0.5290017448058012,1.0,0.483626647308442,0.23271728531181385,0.6783802642002315,1.0,0.14171770215034485,0.11934235692024231,,,1,,0.0,
141,4,1,4,single_condition,integrated_gradients,importance,wine_quality,148,training,4,0,,-0.18337023893214724,-1.0,0.2242207043150992,-0.05254884908374578,-0.637552787153318,0.0,0.0489160381257534,0.11934235692024231,,,0,,0.0,
141,5,1,1,single_condition,integrated_gradients,importance,wine_quality,228,testing,1,0,True,0.003571761410989212,-1.0,-0.25404193969080946,-0.28230571499229906,-0.15154787533457406,0.0,0.05618710070848465,0.11934235692024231,0.0,1.0,0,0.6666666666666666,0.0,False
141,6,1,2,single_condition,integrated_gradients,importance,wine_quality,1172,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
141,7,1,3,single_condition,integrated_gradients,importance,wine_quality,820,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
141,8,1,4,single_condition,integrated_gradients,importance,wine_quality,1205,testing,4,1,True,0.11134655934821337,1.0,-0.0067203968618334406,0.014735652935856032,0.01951328295312185,1.0,0.37991195917129517,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
141,9,1,5,single_condition,integrated_gradients,importance,wine_quality,735,testing,5,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
141,10,1,6,single_condition,integrated_gradients,importance,wine_quality,267,testing,6,1,True,0.4773586195545046,1.0,0.16283336825947853,0.010118779174943342,-0.06096933794964076,1.0,0.38711172342300415,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
142,1,1,1,single_condition,input_gradients,none,wine_quality,444,training,1,1,,0.812255869521186,1.0,0.1913654994993261,0.3747812422487411,0.7693525011166188,1.0,0.5450055599212646,0.0,,,1,,0.0,
142,2,1,2,single_condition,input_gradients,none,wine_quality,364,training,2,0,,0.5350003066273202,0.4227212316115596,0.16723094679157438,-1.0,0.009600965937384248,0.0,0.15186555683612823,0.0,,,0,,0.0,
142,3,1,3,single_condition,input_gradients,none,wine_quality,698,training,3,0,,0.20257708821999373,-0.025109911949129017,-1.0,-0.4005568919662411,-0.13674429067990915,0.0,0.013051079586148262,0.0,,,0,,0.0,
142,4,1,4,single_condition,input_gradients,none,wine_quality,583,training,4,1,,1.0,0.10529363107250952,0.25698114643020936,-0.11295898919092026,0.8356253299798821,1.0,0.4022994339466095,0.0,,,1,,0.0,
142,5,1,1,single_condition,input_gradients,none,wine_quality,672,testing,1,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
142,6,1,2,single_condition,input_gradients,none,wine_quality,452,testing,2,0,True,-0.00899862431517623,1.0,0.1181279884554083,0.14605584258941381,-0.2335547493515631,0.0,0.11415377259254456,0.0,0.0,1.0,0,0.6666666666666666,0.0,False
142,7,1,3,single_condition,input_gradients,none,wine_quality,940,testing,3,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
142,8,1,4,single_condition,input_gradients,none,wine_quality,1120,testing,4,1,True,-1.0,0.6524639562331145,-0.08265311624952998,-0.05972207058984799,-0.30239680121648244,1.0,0.28089308738708496,0.0,1.0,1.0,1,0.6666666666666666,0.0,True
142,9,1,5,single_condition,input_gradients,none,wine_quality,1329,testing,5,0,True,0.19301788970260353,-0.02331904925597796,-1.0,-0.15360013971906344,-0.1289191985238017,0.0,0.00043585215462371707,0.0,1.0,0.0,0,0.6666666666666666,0.0,True
142,10,1,6,single_condition,input_gradients,none,wine_quality,1205,testing,6,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
143,1,1,1,single_condition,input_gradients,attribution,wine_quality,408,training,1,1,,1.0,0.8164811913039873,-0.047315186719912895,-0.011117727166743158,-0.41432662583713437,1.0,0.3069511353969574,0.0,,,1,,0.0,
143,2,1,2,single_condition,input_gradients,attribution,wine_quality,757,training,2,0,,0.07634325982696907,0.027781860810658678,-0.14528254376935493,-1.0,0.13309514344846185,0.0,0.008537355810403824,0.0,,,0,,0.0,
143,3,1,3,single_condition,input_gradients,attribution,wine_quality,1007,training,3,1,,1.0,0.21173387548402983,-0.07046239467721713,-0.03797358861770359,-0.3374784112764591,1.0,0.4156213402748108,0.0,,,1,,0.0,
143,4,1,4,single_condition,input_gradients,attribution,wine_quality,832,training,4,0,,0.7309895874540908,-1.0,-0.9694177502724133,-0.15974146379126236,-0.9841849535083071,0.0,0.054618507623672485,0.0,,,0,,0.0,
143,5,1,1,single_condition,input_gradients,attribution,wine_quality,647,testing,1,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
143,6,1,2,single_condition,input_gradients,attribution,wine_quality,1070,testing,2,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
143,7,1,3,single_condition,input_gradients,attribution,wine_quality,495,testing,3,1,True,1.0,0.4889472887257124,-0.024893120268703706,-0.2078097914419521,-0.1059005821848105,1.0,0.606197714805603,0.0,1.0,1.0,1,0.6666666666666666,0.0,True
143,8,1,4,single_condition,input_gradients,attribution,wine_quality,1547,testing,4,0,True,-0.7705949028237165,0.8355627187208278,-0.5500051960762976,0.2855603268172283,1.0,0.0,0.02507507987320423,0.0,0.0,1.0,0,0.6666666666666666,0.0,False
143,9,1,5,single_condition,input_gradients,attribution,wine_quality,79,testing,5,0,True,-0.022310431973471635,-0.5635150151565126,-1.0,-0.1805771911139563,0.027109728432501933,0.0,5.124792257227284e-11,0.0,1.0,0.0,0,0.6666666666666666,0.0,True
143,10,1,6,single_condition,input_gradients,attribution,wine_quality,1125,testing,6,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
144,1,1,1,single_condition,input_gradients,importance,wine_quality,1429,training,1,0,,1.0,-0.5144535308117067,-0.8558251265380621,-0.18472083108959966,-0.5745508859633938,0.0,1.1197121143341064,0.0,,,0,,0.0,
144,2,1,2,single_condition,input_gradients,importance,wine_quality,408,training,2,1,,1.0,0.8164811913039873,-0.047315186719912895,-0.011117727166743158,-0.41432662583713437,1.0,0.3069511353969574,0.0,,,1,,0.0,
144,3,1,3,single_condition,input_gradients,importance,wine_quality,1228,training,3,1,,-0.49093956282360807,0.66035589813951,0.3012468186795784,0.2158983548455238,1.0,1.0,1.3673869371414185,0.0,,,1,,0.0,
144,4,1,4,single_condition,input_gradients,importance,wine_quality,1105,training,4,0,,0.1930293278713009,1.0,0.005390700098487341,0.7920980164810137,0.759481224011416,0.0,0.12810593843460083,0.0,,,0,,0.0,
144,5,1,1,single_condition,input_gradients,importance,wine_quality,377,testing,1,1,True,0.6175956890865075,-1.0,-0.061832182461007655,-0.0,0.023701119974510024,1.0,0.6199449896812439,0.0,0.0,0.0,1,0.6666666666666666,0.0,False
144,6,1,2,single_condition,input_gradients,importance,wine_quality,1018,testing,2,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
144,7,1,3,single_condition,input_gradients,importance,wine_quality,599,testing,3,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
144,8,1,4,single_condition,input_gradients,importance,wine_quality,1120,testing,4,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
144,9,1,5,single_condition,input_gradients,importance,wine_quality,152,testing,5,0,True,0.2632062157853543,-0.01648822345475629,-1.0,-0.1396364960655236,-0.1477730270524353,0.0,0.00026252411771565676,0.0,1.0,0.0,0,0.6666666666666666,0.0,True
144,10,1,6,single_condition,input_gradients,importance,wine_quality,23,testing,6,0,True,0.06162602375002279,0.02190856594003196,-1.0,-0.35600607280334884,0.09449118900474043,0.0,0.0281948521733284,0.0,1.0,0.0,0,0.6666666666666666,0.0,True
145,1,1,1,single_condition,lime,none,wine_quality,1123,training,1,0,,1.0,0.14773128120927934,0.16582253327180235,0.01784671134179223,0.33477163657652,0.0,0.18408814964813094,0.013861608177351464,,,0,,0.0,
145,2,1,2,single_condition,lime,none,wine_quality,1223,training,2,1,,1.0,0.3967170737062052,0.14096325939457252,0.3562938275671437,0.07281613730268495,1.0,0.21708518268945637,-0.010642784624469603,,,1,,0.0,
145,3,1,3,single_condition,lime,none,wine_quality,1581,training,3,0,,1.0,-0.2809119819496248,0.23340818064142194,-0.17876659380723098,-0.18477271606236595,0.0,0.18271093682295922,0.06312766221386121,,,0,,0.0,
145,4,1,4,single_condition,lime,none,wine_quality,1067,training,4,1,,0.014887645895505376,0.5015464061453917,0.43908780845200945,1.0,0.4462005369322016,1.0,0.11966760214935197,0.018377518003475132,,,1,,0.0,
145,5,1,1,single_condition,lime,none,wine_quality,588,testing,1,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
145,6,1,2,single_condition,lime,none,wine_quality,507,testing,2,0,True,-1.0,0.06014982028385633,0.39574930061162095,-0.6707190918030411,0.28993000359840887,0.0,0.09891231065674327,0.11337069277954001,0.0,1.0,0,0.6666666666666666,0.0,False
145,7,1,3,single_condition,lime,none,wine_quality,216,testing,3,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
145,8,1,4,single_condition,lime,none,wine_quality,267,testing,4,1,True,1.0,0.6268638695715815,0.282814533807112,0.4459883900182377,-0.11328485905689013,1.0,0.21450016488554297,-0.013680712912414239,0.0,0.0,1,0.6666666666666666,0.0,False
145,9,1,5,single_condition,lime,none,wine_quality,940,testing,5,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
145,10,1,6,single_condition,lime,none,wine_quality,23,testing,6,0,True,-1.0,-0.3445140714904979,-0.7393340453700169,0.10995859195038664,0.44958331756994896,0.0,0.10299666708095091,0.12793554607764637,1.0,0.0,0,0.6666666666666666,0.0,True
146,1,1,1,single_condition,lime,attribution,wine_quality,1254,training,1,0,,0.04551790373366648,0.3774471975939536,0.4093922859770463,-1.0,-0.17708782388733815,0.0,0.0727938630773581,0.09157048613022885,,,0,,0.0,
146,2,1,2,single_condition,lime,attribution,wine_quality,1093,training,2,1,,1.0,0.4813089403125346,0.20850688230512793,0.42870969182635166,0.0795016336751305,1.0,0.1713264237429121,-0.008429402743628217,,,1,,0.0,
146,3,1,3,single_condition,lime,attribution,wine_quality,467,training,3,1,,1.0,0.5167657983871718,0.25785518554470566,0.08197823065179287,-0.043356202034943274,1.0,0.19471707388058238,0.006799269848516712,,,1,,0.0,
146,4,1,4,single_condition,lime,attribution,wine_quality,724,training,4,0,,1.0,-0.2548817478768075,0.4846923726406931,-0.37104555997754507,-0.21049910073189634,0.0,0.15999858683590948,0.05992756558649803,,,0,,0.0,
146,5,1,1,single_condition,lime,attribution,wine_quality,789,testing,1,0,True,-1.0,-0.6300078067036333,-0.8670410907854499,-0.16891151823433834,0.2777931613521859,0.0,0.0822129874727227,0.13090966376293228,0.0,1.0,0,0.6666666666666666,0.0,False
146,6,1,2,single_condition,lime,attribution,wine_quality,992,testing,2,0,True,-1.0,-0.6493803703933058,0.00872911732704963,-0.005606126946761334,-0.2115843491544277,0.0,0.09773261304163107,0.13189269589603694,0.0,1.0,0,0.6666666666666666,0.0,False
146,7,1,3,single_condition,lime,attribution,wine_quality,1250,testing,3,0,True,0.31918836979094034,-1.0,0.2728677625546818,-0.7039590375259228,-0.41757066323867753,0.0,0.02887768400106486,0.09897092766910247,0.0,1.0,0,0.6666666666666666,0.0,False
146,8,1,4,single_condition,lime,attribution,wine_quality,377,testing,4,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
146,9,1,5,single_condition,lime,attribution,wine_quality,513,testing,5,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
146,10,1,6,single_condition,lime,attribution,wine_quality,1132,testing,6,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
147,1,1,1,single_condition,lime,importance,wine_quality,268,training,1,0,,-1.0,0.6866780763550483,0.24587698103781824,-0.3538185095229749,-0.24698758665204798,0.0,0.10918710845925643,0.10832744039459119,,,0,,0.0,
147,2,1,2,single_condition,lime,importance,wine_quality,1584,training,2,1,,1.0,0.5671952035829904,0.25061739787276044,0.5503117151646011,-0.0026825831522976564,1.0,0.18663356841177448,-0.01721719982454553,,,1,,0.0,
147,3,1,3,single_condition,lime,importance,wine_quality,1008,training,3,1,,1.0,0.1545560557436348,0.28701571138287213,0.480807578550898,-0.015440717623957219,1.0,0.18360713890403926,-0.001104894443359164,,,1,,0.0,
147,4,1,4,single_condition,lime,importance,wine_quality,794,training,4,0,,1.0,-0.3846446127538128,0.2727796741563378,0.5788578535241498,0.19683895629440037,0.0,0.20722840758504799,0.006516297007866462,,,0,,0.0,
147,5,1,1,single_condition,lime,importance,wine_quality,1125,testing,1,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
