participantId,trialId,block,trialWithinBlock,withinCondition,validation_condition,explanation_property,dataId,instanceId,CV_num_training_instances_levels,CV_num_test_instances_levels,CV_same_instructions_levels,CV_same_display_format_levels,task,function,memory_budget,time_pressure,cog_param_seed,forward_accuracy,prob_correct,pred_time,agent_prediction,ai_prediction,cognitive_correct_vs_ai
87,21,1,21,single_condition,change_prediction,robust,sim2real,349,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
87,22,1,22,single_condition,change_prediction,robust,sim2real,540,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
87,23,1,23,single_condition,change_prediction,robust,sim2real,785,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,1,0,False
87,24,1,24,single_condition,change_prediction,robust,sim2real,361,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
87,25,1,25,single_condition,change_prediction,robust,sim2real,415,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
87,26,1,26,single_condition,change_prediction,robust,sim2real,248,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
87,27,1,27,single_condition,change_prediction,robust,sim2real,431,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
87,28,1,28,single_condition,change_prediction,robust,sim2real,573,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
87,29,1,29,single_condition,change_prediction,robust,sim2real,701,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
87,30,1,30,single_condition,change_prediction,robust,sim2real,576,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,1,0,False
88,1,1,1,single_condition,change_prediction,sparse_robust,sim2real,159,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,2,1,2,single_condition,change_prediction,sparse_robust,sim2real,283,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,3,1,3,single_condition,change_prediction,sparse_robust,sim2real,728,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
88,4,1,4,single_condition,change_prediction,sparse_robust,sim2real,277,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,5,1,5,single_condition,change_prediction,sparse_robust,sim2real,480,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
88,6,1,6,single_condition,change_prediction,sparse_robust,sim2real,241,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,7,1,7,single_condition,change_prediction,sparse_robust,sim2real,754,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
88,8,1,8,single_condition,change_prediction,sparse_robust,sim2real,155,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,9,1,9,single_condition,change_prediction,sparse_robust,sim2real,150,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
88,10,1,10,single_condition,change_prediction,sparse_robust,sim2real,724,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
88,11,1,11,single_condition,change_prediction,sparse_robust,sim2real,499,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,12,1,12,single_condition,change_prediction,sparse_robust,sim2real,462,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,13,1,13,single_condition,change_prediction,sparse_robust,sim2real,70,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
88,14,1,14,single_condition,change_prediction,sparse_robust,sim2real,301,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,15,1,15,single_condition,change_prediction,sparse_robust,sim2real,280,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,16,1,16,single_condition,change_prediction,sparse_robust,sim2real,69,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,17,1,17,single_condition,change_prediction,sparse_robust,sim2real,349,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,18,1,18,single_condition,change_prediction,sparse_robust,sim2real,689,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,19,1,19,single_condition,change_prediction,sparse_robust,sim2real,124,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,20,1,20,single_condition,change_prediction,sparse_robust,sim2real,230,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,21,1,21,single_condition,change_prediction,sparse_robust,sim2real,247,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
88,22,1,22,single_condition,change_prediction,sparse_robust,sim2real,126,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,23,1,23,single_condition,change_prediction,sparse_robust,sim2real,103,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,24,1,24,single_condition,change_prediction,sparse_robust,sim2real,316,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
88,25,1,25,single_condition,change_prediction,sparse_robust,sim2real,539,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,26,1,26,single_condition,change_prediction,sparse_robust,sim2real,324,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
88,27,1,27,single_condition,change_prediction,sparse_robust,sim2real,711,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
88,28,1,28,single_condition,change_prediction,sparse_robust,sim2real,785,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
88,29,1,29,single_condition,change_prediction,sparse_robust,sim2real,30,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
88,30,1,30,single_condition,change_prediction,sparse_robust,sim2real,716,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
89,1,1,1,single_condition,predict_without_timer,faithful,sim2real,444,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,2,1,2,single_condition,predict_without_timer,faithful,sim2real,6,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,3,1,3,single_condition,predict_without_timer,faithful,sim2real,742,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.76,8.0,0,1,False
89,4,1,4,single_condition,predict_without_timer,faithful,sim2real,469,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,5,1,5,single_condition,predict_without_timer,faithful,sim2real,39,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,6,1,6,single_condition,predict_without_timer,faithful,sim2real,365,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,7,1,7,single_condition,predict_without_timer,faithful,sim2real,463,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.76,8.0,0,1,False
89,8,1,8,single_condition,predict_without_timer,faithful,sim2real,364,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,9,1,9,single_condition,predict_without_timer,faithful,sim2real,530,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,10,1,10,single_condition,predict_without_timer,faithful,sim2real,707,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,11,1,11,single_condition,predict_without_timer,faithful,sim2real,304,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,12,1,12,single_condition,predict_without_timer,faithful,sim2real,675,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.76,8.0,0,1,False
89,13,1,13,single_condition,predict_without_timer,faithful,sim2real,727,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.76,8.0,0,1,False
89,14,1,14,single_condition,predict_without_timer,faithful,sim2real,600,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,15,1,15,single_condition,predict_without_timer,faithful,sim2real,185,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,16,1,16,single_condition,predict_without_timer,faithful,sim2real,419,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,17,1,17,single_condition,predict_without_timer,faithful,sim2real,241,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,18,1,18,single_condition,predict_without_timer,faithful,sim2real,517,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,19,1,19,single_condition,predict_without_timer,faithful,sim2real,336,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.76,8.0,0,1,False
89,20,1,20,single_condition,predict_without_timer,faithful,sim2real,476,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,21,1,21,single_condition,predict_without_timer,faithful,sim2real,445,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,22,1,22,single_condition,predict_without_timer,faithful,sim2real,713,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,23,1,23,single_condition,predict_without_timer,faithful,sim2real,577,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,24,1,24,single_condition,predict_without_timer,faithful,sim2real,223,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,25,1,25,single_condition,predict_without_timer,faithful,sim2real,208,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,26,1,26,single_condition,predict_without_timer,faithful,sim2real,586,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,27,1,27,single_condition,predict_without_timer,faithful,sim2real,79,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
89,28,1,28,single_condition,predict_without_timer,faithful,sim2real,495,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,29,1,29,single_condition,predict_without_timer,faithful,sim2real,462,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
89,30,1,30,single_condition,predict_without_timer,faithful,sim2real,47,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
90,1,1,1,single_condition,predict_without_timer,sparse,sim2real,341,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.75,8.0,0,1,False
90,2,1,2,single_condition,predict_without_timer,sparse,sim2real,163,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.75,8.0,0,1,False
90,3,1,3,single_condition,predict_without_timer,sparse,sim2real,495,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,4,1,4,single_condition,predict_without_timer,sparse,sim2real,730,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.75,8.0,1,0,False
90,5,1,5,single_condition,predict_without_timer,sparse,sim2real,540,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,6,1,6,single_condition,predict_without_timer,sparse,sim2real,542,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,7,1,7,single_condition,predict_without_timer,sparse,sim2real,736,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,8,1,8,single_condition,predict_without_timer,sparse,sim2real,136,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,9,1,9,single_condition,predict_without_timer,sparse,sim2real,313,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,10,1,10,single_condition,predict_without_timer,sparse,sim2real,463,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,11,1,11,single_condition,predict_without_timer,sparse,sim2real,462,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,12,1,12,single_condition,predict_without_timer,sparse,sim2real,710,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,13,1,13,single_condition,predict_without_timer,sparse,sim2real,26,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,14,1,14,single_condition,predict_without_timer,sparse,sim2real,0,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.75,8.0,0,1,False
90,15,1,15,single_condition,predict_without_timer,sparse,sim2real,724,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,16,1,16,single_condition,predict_without_timer,sparse,sim2real,676,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,17,1,17,single_condition,predict_without_timer,sparse,sim2real,615,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.75,8.0,0,1,False
90,18,1,18,single_condition,predict_without_timer,sparse,sim2real,195,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,19,1,19,single_condition,predict_without_timer,sparse,sim2real,97,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,20,1,20,single_condition,predict_without_timer,sparse,sim2real,711,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,21,1,21,single_condition,predict_without_timer,sparse,sim2real,534,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,22,1,22,single_condition,predict_without_timer,sparse,sim2real,437,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,23,1,23,single_condition,predict_without_timer,sparse,sim2real,254,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,24,1,24,single_condition,predict_without_timer,sparse,sim2real,740,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.75,8.0,0,1,False
90,25,1,25,single_condition,predict_without_timer,sparse,sim2real,672,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,26,1,26,single_condition,predict_without_timer,sparse,sim2real,604,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,27,1,27,single_condition,predict_without_timer,sparse,sim2real,774,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,28,1,28,single_condition,predict_without_timer,sparse,sim2real,756,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,0,0,True
90,29,1,29,single_condition,predict_without_timer,sparse,sim2real,189,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
90,30,1,30,single_condition,predict_without_timer,sparse,sim2real,41,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.75,8.0,1,1,True
91,1,1,1,single_condition,predict_without_timer,robust,sim2real,278,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,2,1,2,single_condition,predict_without_timer,robust,sim2real,26,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,3,1,3,single_condition,predict_without_timer,robust,sim2real,655,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,4,1,4,single_condition,predict_without_timer,robust,sim2real,160,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,5,1,5,single_condition,predict_without_timer,robust,sim2real,445,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,1,0,False
91,6,1,6,single_condition,predict_without_timer,robust,sim2real,190,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,0,0,True
91,7,1,7,single_condition,predict_without_timer,robust,sim2real,210,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,8,1,8,single_condition,predict_without_timer,robust,sim2real,462,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,9,1,9,single_condition,predict_without_timer,robust,sim2real,482,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,1,0,False
91,10,1,10,single_condition,predict_without_timer,robust,sim2real,61,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,11,1,11,single_condition,predict_without_timer,robust,sim2real,753,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,12,1,12,single_condition,predict_without_timer,robust,sim2real,431,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,1,0,False
91,13,1,13,single_condition,predict_without_timer,robust,sim2real,285,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,0,0,True
91,14,1,14,single_condition,predict_without_timer,robust,sim2real,582,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,0,0,True
91,15,1,15,single_condition,predict_without_timer,robust,sim2real,69,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,1,0,False
91,16,1,16,single_condition,predict_without_timer,robust,sim2real,678,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,0,0,True
91,17,1,17,single_condition,predict_without_timer,robust,sim2real,728,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,18,1,18,single_condition,predict_without_timer,robust,sim2real,724,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,0,0,True
91,19,1,19,single_condition,predict_without_timer,robust,sim2real,627,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,20,1,20,single_condition,predict_without_timer,robust,sim2real,376,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,21,1,21,single_condition,predict_without_timer,robust,sim2real,615,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,22,1,22,single_condition,predict_without_timer,robust,sim2real,577,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,23,1,23,single_condition,predict_without_timer,robust,sim2real,740,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,24,1,24,single_condition,predict_without_timer,robust,sim2real,393,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,25,1,25,single_condition,predict_without_timer,robust,sim2real,98,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,26,1,26,single_condition,predict_without_timer,robust,sim2real,19,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
91,27,1,27,single_condition,predict_without_timer,robust,sim2real,334,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,0,0,True
91,28,1,28,single_condition,predict_without_timer,robust,sim2real,314,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,29,1,29,single_condition,predict_without_timer,robust,sim2real,621,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.58,8.0,0,1,False
91,30,1,30,single_condition,predict_without_timer,robust,sim2real,640,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.58,8.0,1,1,True
92,1,1,1,single_condition,predict_without_timer,sparse_robust,sim2real,617,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,2,1,2,single_condition,predict_without_timer,sparse_robust,sim2real,56,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,3,1,3,single_condition,predict_without_timer,sparse_robust,sim2real,516,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,4,1,4,single_condition,predict_without_timer,sparse_robust,sim2real,741,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,5,1,5,single_condition,predict_without_timer,sparse_robust,sim2real,731,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,6,1,6,single_condition,predict_without_timer,sparse_robust,sim2real,196,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,7,1,7,single_condition,predict_without_timer,sparse_robust,sim2real,478,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.64,8.0,0,1,False
92,8,1,8,single_condition,predict_without_timer,sparse_robust,sim2real,361,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,9,1,9,single_condition,predict_without_timer,sparse_robust,sim2real,97,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,10,1,10,single_condition,predict_without_timer,sparse_robust,sim2real,219,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,11,1,11,single_condition,predict_without_timer,sparse_robust,sim2real,340,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,12,1,12,single_condition,predict_without_timer,sparse_robust,sim2real,279,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.64,8.0,1,0,False
92,13,1,13,single_condition,predict_without_timer,sparse_robust,sim2real,583,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,14,1,14,single_condition,predict_without_timer,sparse_robust,sim2real,91,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,15,1,15,single_condition,predict_without_timer,sparse_robust,sim2real,330,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,16,1,16,single_condition,predict_without_timer,sparse_robust,sim2real,667,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,17,1,17,single_condition,predict_without_timer,sparse_robust,sim2real,285,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,18,1,18,single_condition,predict_without_timer,sparse_robust,sim2real,517,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,19,1,19,single_condition,predict_without_timer,sparse_robust,sim2real,268,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.64,8.0,1,0,False
92,20,1,20,single_condition,predict_without_timer,sparse_robust,sim2real,762,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,21,1,21,single_condition,predict_without_timer,sparse_robust,sim2real,162,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,22,1,22,single_condition,predict_without_timer,sparse_robust,sim2real,539,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,23,1,23,single_condition,predict_without_timer,sparse_robust,sim2real,143,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,24,1,24,single_condition,predict_without_timer,sparse_robust,sim2real,129,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,25,1,25,single_condition,predict_without_timer,sparse_robust,sim2real,323,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,26,1,26,single_condition,predict_without_timer,sparse_robust,sim2real,82,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.64,8.0,1,0,False
92,27,1,27,single_condition,predict_without_timer,sparse_robust,sim2real,683,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.64,8.0,0,1,False
92,28,1,28,single_condition,predict_without_timer,sparse_robust,sim2real,192,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,1,1,True
92,29,1,29,single_condition,predict_without_timer,sparse_robust,sim2real,21,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.64,8.0,0,0,True
92,30,1,30,single_condition,predict_without_timer,sparse_robust,sim2real,301,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.64,8.0,1,0,False
93,1,1,1,single_condition,predict_with_timer,faithful,sim2real,271,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,2,1,2,single_condition,predict_with_timer,faithful,sim2real,19,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,3,1,3,single_condition,predict_with_timer,faithful,sim2real,91,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,4,1,4,single_condition,predict_with_timer,faithful,sim2real,278,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,0,1,False
93,5,1,5,single_condition,predict_with_timer,faithful,sim2real,325,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,0,0,True
93,6,1,6,single_condition,predict_with_timer,faithful,sim2real,163,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,7,1,7,single_condition,predict_with_timer,faithful,sim2real,462,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,0,1,False
93,8,1,8,single_condition,predict_with_timer,faithful,sim2real,12,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,1,0,False
93,9,1,9,single_condition,predict_with_timer,faithful,sim2real,468,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,0,1,False
93,10,1,10,single_condition,predict_with_timer,faithful,sim2real,146,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,11,1,11,single_condition,predict_with_timer,faithful,sim2real,2,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,1,0,False
93,12,1,12,single_condition,predict_with_timer,faithful,sim2real,160,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,13,1,13,single_condition,predict_with_timer,faithful,sim2real,208,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,1,1,True
93,14,1,14,single_condition,predict_with_timer,faithful,sim2real,512,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,1,0,False
93,15,1,15,single_condition,predict_with_timer,faithful,sim2real,421,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,0,0,True
93,16,1,16,single_condition,predict_with_timer,faithful,sim2real,593,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,0,0,True
93,17,1,17,single_condition,predict_with_timer,faithful,sim2real,315,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,1,0.62,5.0,0,0,True
93,18,1,18,single_condition,predict_with_timer,faithful,sim2real,588,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,1,0,False
93,19,1,19,single_condition,predict_with_timer,faithful,sim2real,597,10,30,True,True,forward_simulation,sparse,top_2_features,True,42,0,0.62,5.0,1,0,False
