Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Trial Index Binary,Instance Id,XAIType,Tested w/ XAI,Time > 120 and < 3,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,Changed amount (normalized),Absolute changed amount (normalized),DT prediction (CF),LR prediction (CF),AI prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,Condition:Complexity,Factor Recall Accuracy,DT Overall Recall Accuracy,Combined Memory Failure,Mean(Response==AI),Mean(changed AI prediction),Median time,Time and Performance < 20th percentile,Time > 120 or < 3,Exclude,Trial Index == 1
223,DT,mlp,wine_quality,low,forward,13,0,7.0,DT,w/ XAI,,14.311,2.6610284723,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,14,0,309.0,DT,w/ XAI,,10.509,2.3522320329,-100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,15,0,352.0,DT,w/ XAI,,11.366,2.4306264429,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,16,0,378.0,DT,w/ XAI,,16.601,2.8094629345,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,17,0,317.0,DT,w/ XAI,,13.118,2.5739853329,-80.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,18,0,176.0,DT,w/ XAI,,28.164,3.3380445667,-20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,19,0,0.0,DT,w/ XAI,,31.324,3.4443845769,-20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,20,0,129.0,DT,w/o XAI,,25.775,3.2494050299,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,21,1,96.0,DT,w/o XAI,,36.676,3.6021225902,-40.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,22,1,95.0,DT,w/o XAI,,31.457,3.4486215339,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,23,1,94.0,DT,w/o XAI,,23.552,3.1592107425,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,24,1,50.0,DT,w/ XAI,,33.479,3.5109183766,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,25,1,194.0,DT,w/ XAI,,13.755,2.6214023944,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,26,1,195.0,DT,w/ XAI,,25.233,3.2281526616,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,27,1,259.0,DT,w/ XAI,,15.974,2.7709624005,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,28,1,320.0,DT,w/ XAI,,22.243,3.1020273524,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,29,1,31.0,DT,w/ XAI,,37.915,3.6353468122,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,30,1,282.0,DT,w/ XAI,,12.601,2.5337761759,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,31,1,233.0,DT,w/o XAI,,10.849,2.3840729098,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,32,1,13.0,DT,w/o XAI,,6.964,1.9407540219,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,33,1,360.0,DT,w/ XAI,,18.43,2.9139797717,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,34,1,140.0,DT,w/o XAI,,9.002,2.1974467749,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,35,1,256.0,DT,w/o XAI,,6.456,1.865009931,-80.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,36,1,333.0,DT,w/o XAI,,8.727,2.1664216682,-80.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,37,1,329.0,DT,w/ XAI,,9.658,2.2677865875,-60.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,38,1,86.0,DT,w/o XAI,,7.043,1.9520342158,-80.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,39,1,90.0,DT,w/o XAI,,5.238,1.6559397461,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,forward,40,1,372.0,DT,w/ XAI,,7.661,2.0361425235,80.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,1,0,27.0,DT,w/o XAI,,45.953,3.827619135,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,12.0,10.0,-2.0,-0.512820513,0.5128205128,1.0,0.0,0.0,0.0,1.0,0.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,2,0,293.0,DT,w/o XAI,,45.586,3.8196006518,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.41,0.6,0.19,0.2601314348,0.2601314348,0.0,0.0,1.0,1.0,1.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,3,0,342.0,DT,w/o XAI,,33.358,3.5072976237,,1.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.41,0.35,-0.06,-0.082146769,0.0821467689,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,4,0,356.0,DT,w/ XAI,,50.991,3.9316491466,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,11.0,12.0,1.0,0.2564102564,0.2564102564,0.0,1.0,1.0,0.0,1.0,0.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,5,0,20.0,DT,w/o XAI,,34.384,3.5375913399,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.35,0.39,0.04,0.0547645126,0.0547645126,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,6,0,257.0,DT,w/o XAI,,38.683,3.655400227,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.89,0.34,-0.55,-0.753012048,0.7530120482,1.0,1.0,0.0,1.0,1.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,7,0,81.0,DT,w/o XAI,,24.276,3.189488208,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.73,0.34,-0.39,-0.533953998,0.5339539978,1.0,1.0,0.0,1.0,1.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,8,0,284.0,DT,w/o XAI,,19.834,2.9873976368,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.71,0.37,-0.34,-0.465498357,0.4654983571,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,9,0,91.0,DT,w/o XAI,,36.676,3.6021225902,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.25,0.54,0.29,0.3970427163,0.3970427163,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,10,0,97.0,DT,w/ XAI,,26.672,3.283614326,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,11.0,12.0,1.0,0.2564102564,0.2564102564,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,11,0,246.0,DT,w/ XAI,,23.695,3.1652640554,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.69,0.36,-0.33,-0.451807229,0.4518072289,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,12,0,192.0,DT,w/ XAI,,42.427,3.747784952,,1.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.57,0.54,-0.03,-0.041073384,0.0410733844,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,13,0,362.0,DT,w/o XAI,,27.699,3.3213963115,,1.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.62,0.56,-0.06,-0.082146769,0.0821467689,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,14,0,349.0,DT,w/o XAI,,22.633,3.1194090182,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.5,12.0,2.5,0.641025641,0.641025641,0.0,1.0,1.0,0.0,1.0,0.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,15,0,379.0,DT,w/ XAI,,42.554,3.7507738577,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,1.6,0.36,-1.24,-1.69769989,1.6976998905,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,16,0,16.0,DT,w/ XAI,,21.216,3.054755614,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.5,12.0,2.5,0.641025641,0.641025641,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,17,0,316.0,DT,w/ XAI,,25.63,3.2437635404,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.64,0.36,-0.28,-0.383351588,0.3833515882,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,18,0,251.0,DT,w/ XAI,,54.116,3.9911298907,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.31,0.39,0.08,0.1095290252,0.1095290252,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,19,0,45.0,DT,w/ XAI,,34.592,3.5436224415,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,12.0,1.0,0.2564102564,0.2564102564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,20,0,105.0,DT,w/ XAI,,12.4,2.5176964726,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,12.0,11.0,-1.0,-0.256410256,0.2564102564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,21,1,145.0,DT,w/o XAI,,14.893,2.7008913039,,1.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.59,0.52,-0.07,-0.095837897,0.095837897,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,22,1,242.0,DT,w/ XAI,,12.683,2.5402625141,,1.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.6,0.51,-0.09,-0.123220153,0.1232201533,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,23,1,47.0,DT,w/ XAI,,11.745,2.4634276181,,1.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.39,0.28,-0.11,-0.15060241,0.1506024096,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,24,1,101.0,DT,w/ XAI,,8.785,2.1730457216,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.27,0.42,0.15,0.2053669222,0.2053669222,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,25,1,211.0,DT,w/ XAI,,18.349,2.9095750771,,0.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.57,0.34,-0.23,-0.314895947,0.3148959474,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,26,1,78.0,DT,w/o XAI,,21.532,3.0695402007,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.58,0.23,-0.35,-0.479189485,0.4791894852,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,27,1,73.0,DT,w/o XAI,,19.253,2.9576668927,,1.0,1.0,0.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.21,0.48,0.27,0.36966046,0.36966046,0.0,0.0,0.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,28,1,370.0,DT,w/ XAI,,16.682,2.8143302938,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.7,12.0,2.3,0.5897435897,0.5897435897,1.0,1.0,0.0,1.0,1.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,29,1,38.0,DT,w/ XAI,,15.6,2.7472709143,,0.0,0.0,0.0,0.0,,,,,2.0,SO2,numeric,52.0,39.0,-13.0,-0.103174603,0.1031746032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,30,1,177.0,DT,w/ XAI,,19.328,2.9615548218,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,12.0,11.0,-1.0,-0.256410256,0.2564102564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,31,1,382.0,DT,w/o XAI,,15.018,2.7092494817,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.6,0.24,-0.36,-0.492880613,0.4928806134,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,32,1,30.0,DT,w/o XAI,,12.296,2.5092740062,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.62,0.31,-0.31,-0.424424973,0.4244249726,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,33,1,386.0,DT,w/ XAI,,12.485,2.5245279237,,0.0,1.0,0.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.29,0.4,0.11,0.1506024096,0.1506024096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,34,1,3.0,DT,w/o XAI,,17.54,2.8644839869,,1.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,10.0,12.0,2.0,0.5128205128,0.5128205128,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,35,1,267.0,DT,w/o XAI,,14.135,2.6486539911,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.28,0.7,0.42,0.5750273823,0.5750273823,0.0,1.0,1.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,36,1,58.0,DT,w/o XAI,,10.283,2.3304920462,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,12.0,1.0,0.2564102564,0.2564102564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,37,1,268.0,DT,w/ XAI,,12.701,2.5416807305,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.58,0.23,-0.35,-0.479189485,0.4791894852,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,38,1,239.0,DT,w/o XAI,,13.271,2.5855812035,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.33,0.71,0.38,0.5202628697,0.5202628697,0.0,1.0,1.0,1.0,0.0,1.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,39,1,138.0,DT,w/o XAI,,9.775,2.2798281059,,1.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.7,0.55,-0.15,-0.205366922,0.2053669222,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
223,DT,mlp,wine_quality,low,counterfactual,40,1,4.0,DT,w/o XAI,,7.382,1.9990446046,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.5,12.0,2.5,0.641025641,0.641025641,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT:low,,0.6666666667,0.0,0.775,0.75,17.467,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,1,0,71.0,LR,w/ XAI,,37.308,3.6192077809,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,1
103,Hybrid,mlp,wine_quality,low,forward,2,0,277.0,LR,w/ XAI,,18.741,2.9307136372,-20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,3,0,156.0,LR,w/ XAI,,13.809,2.6253205535,-60.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,4,0,385.0,LR,w/o XAI,,19.602,2.9756316018,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,5,0,274.0,LR,w/ XAI,,33.267,3.5045659146,-20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,6,0,201.0,DT,w/o XAI,,17.473,2.8606568324,-20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,7,0,253.0,DT,w/o XAI,,20.323,3.0117532496,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,8,0,31.0,LR,w/o XAI,,14.519,2.6754581365,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,9,0,296.0,DT,w/o XAI,,11.409,2.4344025176,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,10,0,263.0,DT,w/ XAI,,31.06,3.4359208177,-20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,11,0,275.0,DT,w/o XAI,,10.93,2.3915113022,40.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,12,0,246.0,DT,w/o XAI,,9.442,2.2451678221,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
103,Hybrid,mlp,wine_quality,low,forward,13,0,197.0,LR,w/o XAI,,9.984,2.3009838116,-20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Hybrid:low,0.1428571429,0.8333333333,0.0,0.65,0.775,8.2295,0.0,0.0,0.0,0
