Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,dataId,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi
127,14067,391.0,LR,w/ XAI,1.0,8.731,0.0,Alcohol,numeric,13.0,9.0,-4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,3,a3,0.6096000000000001,0,1,0,1,-2.4000000000000004,1.6665657111296617,0.1282051282051282,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14068,4.0,LR,w/o XAI,0.0,10.43,0.0,Alcohol,numeric,9.5,13.0,3.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,0,a0,2.5,1,1,1,1,2.5,1.3652130558897004,0.0256410256410255,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14069,85.0,LR,w/ XAI,1.0,15.037,0.0,Alcohol,numeric,13.0,9.0,-4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,3,a3,0.5596,0,1,1,0,-2.4000000000000004,1.6665657111296617,0.1282051282051282,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14070,54.0,LR,w/ XAI,1.0,11.59,0.0,Alcohol,numeric,13.0,9.0,-4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,0,a0,-2.9000000000000004,0,1,0,1,-2.9000000000000004,1.6665657111296617,0.051282051282051,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14071,78.0,LR,w/ XAI,0.0,8.2,1.0,Sulphates,numeric,0.53,1.1,0.57,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,5,a5,-0.0549999999999999,0,0,0,0,0.1499999999999999,1.7163386226044048,0.1094021082050927,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14072,11.0,LR,w/ XAI,1.0,13.941,5.0,Chlorides,numeric,0.074,0.22,0.146,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,0,a0,-0.5,0,1,0,1,0.0929999999999999,1.2526867610279788,0.0335195530726258,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14073,111.0,LR,w/ XAI,0.0,9.167,3.0,Vinegar Taint,numeric,0.59,0.23,-0.36,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,5,a5,-0.0119999999999999,1,1,1,1,-0.0096,1.4832875206614242,0.0005476451259583,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14074,67.0,LR,w/ XAI,0.0,12.037,3.0,Vinegar Taint,numeric,0.72,0.23,-0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,3,a3,-0.4853999999999999,0,0,0,0,-0.4853999999999999,0.6544040989010168,0.0062979189485214,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14075,52.0,LR,w/o XAI,1.0,10.558,0.0,Alcohol,numeric,13.0,9.0,-4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,0,a0,-3.5,0,1,0,1,-3.5,1.2986225713223845,0.0769230769230771,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14076,285.0,LR,w/ XAI,0.0,10.636,0.0,Alcohol,numeric,10.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,3,a3,-0.3603999999999999,0,0,0,0,1.6999999999999993,1.9127393300748992,0.0256410256410255,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14077,1.0,LR,w/ XAI,0.0,8.308,0.0,Alcohol,numeric,9.5,13.0,3.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,0,a0,1.6999999999999993,1,1,1,1,1.6999999999999993,1.9127393300748992,0.0256410256410255,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14078,326.0,LR,w/o XAI,1.0,6.541,3.0,Vinegar Taint,numeric,0.38,0.96,0.58,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,5,a5,0.0,1,0,1,0,0.5796,1.7722629697601398,0.0,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
127,14079,340.0,LR,w/o XAI,1.0,7.53,3.0,Vinegar Taint,numeric,0.36,0.96,0.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,4,a4,0.4599999999999999,1,0,1,0,0.5096,1.8404207756928035,0.0,-0.1294036802262343,0.4992935439688203,0.015711338409525,1.6424635077669407,0.1261327437506004,11.182331215335411,-0.1294036802262343,0.4992935439688203,0.015711338409525
146,7160,272.0,LR,w/ XAI,1.0,81.759,3.0,Shape,categorical,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,0,a0,-0.0,1,0,0,1,-0.4,1.752301523768392,1.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7161,56.0,LR,w/ XAI,1.0,65.062,2.0,Width,numeric,5.6,8.5,2.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,5,a5,0.0,1,0,1,0,6.859999999999999,1.908003967631604,0.3945647698782521,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7162,398.0,LR,w/ XAI,1.0,41.368,0.0,Bruises,categorical,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,1,a1,-1.6944,0,1,0,1,0.2,1.3384431791231597,0.5334894526773998,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7163,144.0,LR,w/ XAI,0.0,55.883,3.0,Shape,categorical,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,0,a0,-0.2,0,0,1,1,0.6,1.752301523768392,1.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7164,121.0,LR,w/ XAI,0.0,27.399,0.0,Bruises,categorical,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,0,a0,-0.2,0,0,1,1,-0.2,1.4406997378322262,1.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7165,263.0,LR,w/o XAI,1.0,50.801,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,2,a2,21.54,1,0,0,1,-1.0,1.8146581204790404,0.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7166,117.0,LR,w/ XAI,0.0,53.788,1.0,Height,numeric,12.0,7.1,-4.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,4,a4,0.370000000000001,0,0,1,1,-0.9944000000000006,1.8679034397621168,0.1608540957377578,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7167,309.0,LR,w/ XAI,0.0,33.549,0.0,Bruises,categorical,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,0,a0,-0.4,0,0,1,1,-0.4,1.4406997378322262,1.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7168,184.0,LR,w/ XAI,0.0,49.062,1.0,Height,numeric,2.0,5.3,3.3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,3,a3,0.6000000000000001,0,0,1,1,1.6356000000000002,1.8679034397621168,0.0843859795456491,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7169,111.0,LR,w/o XAI,0.0,44.172,2.0,Width,numeric,31.0,15.0,-16.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,1,a1,0.2455999999999996,0,0,0,0,-10.8,1.632031870883477,0.0983585379060877,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7170,220.0,LR,w/ XAI,0.0,70.337,4.0,Cap Diameter,numeric,1.3,4.0,2.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,1,a1,0.8856000000000002,1,1,1,1,2.71,1.9205520625729604,0.267078767883093,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7171,373.0,LR,w/ XAI,1.0,56.489,4.0,Cap Diameter,numeric,6.1,2.0,-4.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,3,a3,-0.6,0,1,0,1,-4.17,1.9205520625729604,0.0607995999727254,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7172,47.0,LR,w/ XAI,0.0,46.034,1.0,Height,numeric,3.9,6.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,0,a0,-0.1,0,0,1,1,1.0644,1.8679034397621168,0.153191512000676,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7173,141.0,LR,w/o XAI,1.0,35.499,2.0,Width,numeric,6.9,15.0,8.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,3,a3,0.0,0,1,1,0,10.55,1.634232611359015,0.3457360132976879,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7174,233.0,LR,w/o XAI,0.0,33.581,2.0,Width,numeric,18.0,6.5,-11.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,3,a3,0.2,0,0,0,0,-2.400000000000002,1.6767794424439502,0.0277554691562967,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7175,265.0,LR,w/ XAI,0.0,33.189,3.0,Shape,categorical,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,3,a3,0.0,0,0,1,1,0.0,1.752301523768392,0.7334894526773998,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7176,145.0,LR,w/o XAI,1.0,60.099,0.0,Bruises,categorical,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,0,a0,0.5,0,1,0,1,0.5,1.766709908000075,0.2334894526773998,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7177,244.0,LR,w/o XAI,0.0,35.871,4.0,Cap Diameter,numeric,1.2,5.0,3.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,3,a3,0.0,0,0,1,1,0.79,1.6795556299362997,0.0954761586142791,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7178,195.0,LR,w/o XAI,0.0,24.038,4.0,Cap Diameter,numeric,5.6,11.0,5.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,2,a2,-7.2,1,1,1,1,7.35,1.7703308092558383,0.3773135566186886,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7179,92.0,LR,w/ XAI,0.0,35.858,1.0,Height,numeric,3.0,4.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,1,a1,0.0956000000000001,1,1,1,1,0.0956000000000001,1.8679034397621168,0.1456631712994899,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7180,260.0,LR,w/o XAI,1.0,43.28,2.0,Width,numeric,2.3,8.5,6.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,3,a3,-0.8,1,0,1,0,12.17,1.6796247326725746,0.4595619889027117,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7181,225.0,LR,w/ XAI,0.0,26.639,2.0,Width,numeric,2.2,1.5,-0.7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,2,a2,-0.27,0,0,1,1,-0.27,1.917307905247597,0.0009701077466337,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7182,98.0,LR,w/o XAI,1.0,41.331,1.0,Height,numeric,6.6,2.3,-4.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,3,a3,0.0,1,0,1,0,-4.574400000000001,1.7128549696146125,0.0409681796297107,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7183,250.0,LR,w/o XAI,1.0,12.182,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,0,a0,0.3,0,1,0,1,-0.5,1.7953006396881612,0.2334894526773998,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7184,62.0,LR,w/o XAI,0.0,26.89,2.0,Width,numeric,18.0,7.5,-10.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,5,a5,-0.2999999999999999,0,0,1,1,-2.240000000000002,1.6303472065812166,0.0005924522505523,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7185,296.0,LR,w/o XAI,1.0,23.589,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,1,a1,-4.0344,1,0,1,0,-0.9,1.7953006396881612,0.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7186,22.0,LR,w/ XAI,1.0,24.269,4.0,Cap Diameter,numeric,3.9,0.97,-2.93,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,0,a0,-0.0,0,1,0,1,-1.09,1.9205520625729604,0.0011364411209855,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7187,370.0,LR,w/o XAI,1.0,34.665,4.0,Cap Diameter,numeric,6.7,0.97,-5.73,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,1,a1,-0.9344,1,0,0,1,-1.760000000000001,1.7982588373205572,0.0017046616814782,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7188,74.0,LR,w/o XAI,1.0,28.327,1.0,Height,numeric,6.9,1.9,-5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,1,a1,-0.7644000000000002,1,0,0,1,-0.7644000000000002,1.7128549696146125,0.1969638694498427,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7189,118.0,LR,w/ XAI,0.0,35.002,4.0,Cap Diameter,numeric,12.0,3.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,2,a2,-5.699999999999999,1,1,1,1,6.199999999999999,1.9205520625729604,0.8977202991113029,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7190,174.0,LR,w/o XAI,1.0,16.413,4.0,Cap Diameter,numeric,7.9,2.0,-5.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,3,a3,0.0,1,0,1,0,-3.9700000000000015,1.7726796817141015,0.0607995999727254,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7191,390.0,LR,w/o XAI,0.0,15.401,3.0,Shape,categorical,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,4,a4,9.66,1,1,1,1,0.0,1.9527161380874296,1.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7192,69.0,LR,w/o XAI,1.0,16.239,2.0,Width,numeric,4.6,6.5,1.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,0,a0,0.3,0,1,1,0,6.85,1.6796247326725746,0.426578325517165,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7193,269.0,LR,w/ XAI,0.0,165.201,1.0,Height,numeric,2.2,3.4,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,3,a3,0.5,0,0,1,1,1.1756000000000002,1.8679034397621168,0.26384061253904,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7194,304.0,LR,w/o XAI,0.0,50.221,2.0,Width,numeric,12.0,3.5,-8.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,5,a5,-1.0,1,1,1,1,-10.42,1.5673362981258536,0.0620868957845584,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7195,222.0,LR,w/o XAI,0.0,11.153,2.0,Width,numeric,25.0,15.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,0,a0,-0.3999999999999999,0,0,0,0,-9.28,1.6322481023139188,0.2432279614033907,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7196,108.0,LR,w/o XAI,0.0,39.389,4.0,Cap Diameter,numeric,15.0,0.97,-14.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,4,a4,0.0,0,0,0,0,0.0,1.9527161380874296,0.9840898243062026,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7197,299.0,LR,w/ XAI,1.0,43.196,1.0,Height,numeric,5.8,1.9,-3.9,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,4,a4,0.0,1,0,1,0,-3.8444,1.8421383250219787,0.0060839497527027,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7198,120.0,LR,w/o XAI,1.0,13.691,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,zero_out_lr_heuristic,,5,a5,0.0,1,0,1,0,-1.0,1.7953006396881612,0.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
146,7199,90.0,LR,w/ XAI,1.0,24.13,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,zero_out_lr_displayed,,3,a3,-0.5,0,1,0,1,-0.5,1.752301523768392,0.2334894526773998,-0.6495410815915181,0.2665105473226002,0.0020421145967589,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589
322,8280,370.0,LR,w/o XAI,1.0,156.996,2.0,Width,numeric,14.0,22.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,3.129999999999999,1,0,0,1,3.129999999999999,0.6490489092639312,0.0543254785557434,-0.1718740030441692,0.211806302759285,0.002043127897576,1.081751161109279,0.2248595471727285,7.484730864838222,-0.1718740030441692,0.211806302759285,0.002043127897576
322,8281,168.0,LR,w/o XAI,0.0,96.526,2.0,Width,numeric,25.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,2.4255999999999993,0,0,0,0,-12.05,0.5358201475503822,0.5691293227693743,-0.1718740030441692,0.211806302759285,0.002043127897576,1.081751161109279,0.2248595471727285,7.484730864838222,-0.1718740030441692,0.211806302759285,0.002043127897576
322,8282,275.0,LR,w/ XAI,1.0,134.323,2.0,Width,numeric,5.7,7.5,1.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,zero_out_lr_displayed,,2,a2,0.2199999999999997,0,1,0,1,0.2199999999999997,1.418668182607517,0.1607139614365754,-0.1718740030441692,0.211806302759285,0.002043127897576,1.081751161109279,0.2248595471727285,7.484730864838222,-0.1718740030441692,0.211806302759285,0.002043127897576
322,8283,206.0,LR,w/o XAI,0.0,108.293,2.0,Width,numeric,17.0,12.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,5.4856,0,0,1,1,-15.16,0.5358201475503822,0.3285431568599553,-0.1718740030441692,0.211806302759285,0.002043127897576,1.081751161109279,0.2248595471727285,7.484730864838222,-0.1718740030441692,0.211806302759285,0.002043127897576
322,8284,225.0,LR,w/ XAI,0.0,60.212,2.0,Width,numeric,2.2,1.5,-0.7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,zero_out_lr_displayed,,4,a4,1.5599999999999998,1,1,1,1,-1.27,1.418668182607517,0.0009701077466337,-0.1718740030441692,0.211806302759285,0.002043127897576,1.081751161109279,0.2248595471727285,7.484730864838222,-0.1718740030441692,0.211806302759285,0.002043127897576
322,8285,102.0,LR,w/ XAI,1.0,56.458,2.0,Width,numeric,13.0,12.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,zero_out_lr_displayed,,1,a1,-0.3444000000000002,0,1,0,1,1.17,1.418668182607517,0.2819774297657912,-0.1718740030441692,0.211806302759285,0.002043127897576,1.081751161109279,0.2248595471727285,7.484730864838222,-0.1718740030441692,0.211806302759285,0.002043127897576
