Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,condition 2,model,dataId,complexity,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,"Retrieval threshold, κ","Margin, ε","Opportunity cost, γ",Chi bin,Model strategy
224,9973.0,303.0,DT,w/o XAI,0.0,31.996,5.0,Gill,categorical,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-2.8843999999999994,0.0,0.0,1.0,1.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9974.0,70.0,DT,w/ XAI,0.0,19.909,2.0,Width,numeric,17.0,13.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,2.0,a2,-5.75,1.0,1.0,1.0,1.0,-5.75,1.086879935639542,0.10727387654019549,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9975.0,13.0,DT,w/ XAI,0.0,23.398,2.0,Width,numeric,17.0,13.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-1.2843999999999998,0.0,0.0,1.0,1.0,-5.25,1.086879935639542,0.09110541409630005,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9976.0,64.0,LR,w/ XAI,1.0,27.36,1.0,Height,numeric,8.8,3.3,-5.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-5.4744,1.0,0.0,0.0,1.0,-5.4744,1.6216037569225061,0.04788301493495734,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9977.0,288.0,DT,w/o XAI,0.0,14.549,5.0,Gill,categorical,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,2.6199999999999997,1.0,1.0,1.0,1.0,0.0,2.151686956348564,0.9493157420134386,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9978.0,306.0,LR,w/o XAI,0.0,17.914,1.0,Height,numeric,3.2,11.0,7.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,0.3155999999999999,1.0,1.0,1.0,1.0,0.3155999999999999,1.1984340613635585,0.7682854098035207,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9979.0,112.0,DT,w/ XAI,1.0,66.956,1.0,Height,numeric,7.9,3.3,-4.6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-4.5644,1.0,0.0,1.0,0.0,-4.5644,1.1984340613635585,0.04678877936792449,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9980.0,319.0,LR,w/ XAI,1.0,22.515,2.0,Width,numeric,13.0,28.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,4.344399999999999,1.0,0.0,1.0,0.0,1.7300000000000002,1.086879935639542,0.37842673527442344,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9981.0,286.0,DT,w/o XAI,1.0,10.655,5.0,Gill,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-2.1743999999999994,1.0,0.0,1.0,0.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9982.0,386.0,LR,w/o XAI,1.0,9.041,5.0,Gill,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,10.889999999999999,0.0,1.0,0.0,1.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9983.0,58.0,DT,w/o XAI,0.0,21.052,3.0,Shape,categorical,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,1.5756000000000001,0.0,0.0,1.0,1.0,0.0,2.151686956348564,0.9493157420134386,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9984.0,328.0,DT,w/ XAI,1.0,31.558,2.0,Width,numeric,9.8,14.0,4.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,5.0,a5,0.0,1.0,0.0,1.0,0.0,3.629999999999999,1.086879935639542,0.03225221080052061,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9985.0,194.0,DT,w/o XAI,0.0,17.001,4.0,Cap Diameter,numeric,12.0,0.97,-11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-8.8444,0.0,0.0,1.0,1.0,-10.29,2.0321973524951766,0.008635936510097053,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9986.0,355.0,LR,w/ XAI,1.0,16.177,2.0,Width,numeric,11.0,31.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,4.0,a4,0.0,1.0,0.0,0.0,1.0,2.289999999999999,1.086879935639542,0.522002681776215,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9987.0,159.0,DT,w/ XAI,1.0,70.714,2.0,Width,numeric,4.8,14.0,9.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,0.0,a0,0.0,0.0,1.0,1.0,0.0,8.669999999999998,1.086879935639542,0.03354568779603225,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9988.0,147.0,DT,w/ XAI,1.0,74.046,2.0,Width,numeric,14.0,13.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,3.0,a3,0.0,0.0,1.0,0.0,1.0,2.1900000000000013,1.086879935639542,0.1538390483786144,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9989.0,215.0,DT,w/ XAI,0.0,30.041,1.0,Height,numeric,2.6,3.5,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,0.9556000000000001,0.0,0.0,1.0,1.0,0.9556000000000001,1.6216037569225061,0.056768207739264234,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9990.0,354.0,DT,w/o XAI,1.0,24.077,4.0,Cap Diameter,numeric,6.7,18.0,11.3,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,-2.4300000000000015,1.0,0.0,1.0,0.0,-4.71,2.0321973524951766,0.9604053753354721,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9991.0,104.0,LR,w/o XAI,1.0,11.46,5.0,Gill,categorical,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,-12.59,1.0,0.0,1.0,0.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9992.0,234.0,DT,w/o XAI,1.0,9.62,5.0,Gill,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,-1.32,1.0,0.0,1.0,0.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9993.0,41.0,LR,w/ XAI,0.0,13.463,2.0,Width,numeric,16.0,3.5,-12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,-4.38,0.0,0.0,0.0,0.0,-4.879999999999999,1.521321453727375,0.19572310965840506,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9994.0,206.0,LR,w/ XAI,0.0,11.233,5.0,Gill,categorical,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-2.2143999999999995,0.0,0.0,0.0,0.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9995.0,367.0,DT,w/ XAI,1.0,22.411,1.0,Height,numeric,4.0,3.4,-0.6,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-0.6843999999999992,0.0,1.0,0.0,1.0,-0.6843999999999992,1.6216037569225061,0.059919606172318826,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9996.0,208.0,DT,w/ XAI,1.0,40.857,2.0,Width,numeric,4.8,14.0,9.2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-3.5843999999999996,1.0,0.0,1.0,0.0,8.69,1.086879935639542,0.03419242629378811,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9997.0,30.0,DT,w/ XAI,1.0,25.23,1.0,Height,numeric,5.1,3.4,-1.7,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,2.0,a2,10.85,0.0,1.0,0.0,1.0,-1.7443999999999997,1.6216037569225061,0.0555426639041874,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
224,9998.0,195.0,DT,w/o XAI,0.0,13.141,5.0,Gill,categorical,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,3.0,a3,0.0,0.0,0.0,1.0,1.0,0.0,2.151686956348564,1.0,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Availability Heuristic
224,9999.0,198.0,DT,w/ XAI,0.0,31.848,1.0,Height,numeric,3.4,3.5,0.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,0.0,a0,0.0,0.0,0.0,0.0,0.0,0.15560000000000018,1.6216037569225061,0.05676820773926426,0.4482823037812711,0.050684257986561454,0.01985547440595717,1.6965881877001507,0.5412446436095312,9.959130675869073,0.4482823037812711,0.050684257986561454,0.01985547440595717,5.0,Node Threshold Crossing
306,12760.0,368.0,LR,w/ XAI,1.0,43.852,3.0,Vinegar Taint,numeric,0.36,0.8,0.44,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,0.23960000000000004,0.0,1.0,0.0,1.0,0.23960000000000004,0.6249464930450851,0.017542313353849884,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12761.0,374.0,LR,w/o XAI,0.0,40.416,3.0,Vinegar Taint,numeric,0.65,0.25,-0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,3.0,1.0,1.0,1.0,1.0,-0.4203999999999999,1.075668533562749,0.027929901423877294,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12762.0,363.0,LR,w/ XAI,1.0,87.593,0.0,Alcohol,numeric,9.2,9.0,-0.2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,0.0,1.0,0.0,1.0,0.0,0.0,2.06926885329947,0.343194572741049,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12763.0,197.0,LR,w/o XAI,0.0,24.979,3.0,Vinegar Taint,numeric,0.76,0.29,-0.47,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,0.5999999999999996,0.0,0.0,1.0,1.0,-0.08040000000000003,0.7291819036411014,0.24149383122446344,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12764.0,194.0,LR,w/ XAI,0.0,18.011,3.0,Vinegar Taint,numeric,0.43,0.23,-0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,1.0999999999999996,1.0,1.0,1.0,1.0,-0.2004,0.6249464930450851,0.0005476451259583567,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12765.0,21.0,LR,w/ XAI,0.0,26.663,3.0,Vinegar Taint,numeric,0.69,0.24,-0.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,1.0,a1,0.6200000000000001,0.0,0.0,0.0,0.0,-0.4603999999999999,0.6249464930450851,0.01423877327491773,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12766.0,389.0,LR,w/o XAI,0.0,19.43,3.0,Vinegar Taint,numeric,0.52,0.23,-0.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.06040000000000001,1.0,1.0,1.0,1.0,-0.06040000000000001,1.075668533562749,0.022435780841111867,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12767.0,170.0,LR,w/o XAI,1.0,13.804,3.0,Vinegar Taint,numeric,0.39,0.8,0.41,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,1.0,a1,-0.4299999999999999,1.0,0.0,1.0,0.0,0.38960000000000006,1.075668533562749,0.21905805038335158,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12768.0,277.0,LR,w/ XAI,0.0,23.125,3.0,Vinegar Taint,numeric,0.59,0.23,-0.36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,1.1999999999999993,0.0,0.0,1.0,1.0,-0.1704,1.075668533562749,0.0005476451259583187,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12769.0,135.0,LR,w/ XAI,0.0,13.641,3.0,Vinegar Taint,numeric,0.6,0.28,-0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,1.0,a1,0.29000000000000004,1.0,1.0,1.0,1.0,-0.25039999999999996,1.075668533562749,0.06900328587075569,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12770.0,144.0,LR,w/ XAI,1.0,16.504,3.0,Vinegar Taint,numeric,0.3,0.8,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,0.22959999999999997,0.0,1.0,0.0,1.0,0.22959999999999997,1.075668533562749,0.07829558368886654,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12771.0,74.0,LR,w/ XAI,1.0,20.204,3.0,Vinegar Taint,numeric,0.3,0.76,0.46,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,5.0,a5,0.0,1.0,0.0,1.0,0.0,0.6596,1.075668533562749,0.2738225629791894,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12772.0,366.0,LR,w/ XAI,0.0,29.972,3.0,Vinegar Taint,numeric,0.39,0.23,-0.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,1.8000000000000007,1.0,1.0,1.0,1.0,-0.16040000000000001,1.075668533562749,0.0005476451259583947,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12773.0,191.0,LR,w/ XAI,0.0,17.576,3.0,Vinegar Taint,numeric,0.39,0.23,-0.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.16040000000000001,0.0,0.0,0.0,0.0,-0.16040000000000001,1.075668533562749,0.0005476451259583947,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12774.0,4.0,LR,w/ XAI,0.0,19.091,3.0,Vinegar Taint,numeric,0.45,0.23,-0.22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.15040000000000003,0.0,0.0,0.0,0.0,-0.15040000000000003,1.075668533562749,0.0005476451259583947,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12775.0,91.0,LR,w/o XAI,1.0,20.775,3.0,Vinegar Taint,numeric,0.25,0.86,0.61,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,1.0,a1,-0.36000000000000004,1.0,0.0,1.0,1.0,0.6796000000000001,1.075668533562749,0.13691128148959472,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12776.0,316.0,LR,w/ XAI,0.0,16.93,3.0,Vinegar Taint,numeric,0.64,0.23,-0.41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.3254,1.0,1.0,1.0,1.0,-0.3254,0.6249464930450851,0.006297918948521349,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12777.0,337.0,LR,w/ XAI,1.0,13.688,3.0,Vinegar Taint,numeric,0.36,0.87,0.51,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,1.0,a1,-0.44,1.0,0.0,1.0,0.0,0.5996,1.075668533562749,0.12322015334063524,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12778.0,268.0,LR,w/o XAI,0.0,22.803,3.0,Vinegar Taint,numeric,0.58,0.23,-0.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.3403999999999999,0.0,0.0,0.0,0.0,-0.3403999999999999,1.075668533562749,0.0005476451259583187,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12779.0,329.0,LR,w/o XAI,0.0,22.013,2.0,SO2,numeric,87.0,19.0,-68.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,2.4000000000000004,1.0,1.0,1.0,1.0,0.0,4.365479841779619,0.8315950611415374,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Calculation
306,12780.0,202.0,LR,w/ XAI,0.0,9.296,3.0,Vinegar Taint,numeric,0.59,0.23,-0.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.20039999999999997,1.0,1.0,1.0,1.0,-0.20039999999999997,0.6249464930450851,0.0005476451259583187,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12781.0,375.0,LR,w/ XAI,0.0,12.553,3.0,Vinegar Taint,numeric,0.5,0.23,-0.27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,0.0,a0,0.7999999999999989,1.0,1.0,1.0,1.0,-0.12040000000000001,1.075668533562749,0.0005476451259583187,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12782.0,302.0,LR,w/ XAI,0.0,11.365,3.0,Vinegar Taint,numeric,0.61,0.23,-0.38,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.38039999999999996,0.0,0.0,0.0,0.0,-0.38039999999999996,0.2593615283889022,0.0005476451259583187,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12783.0,365.0,LR,w/o XAI,0.0,24.252,3.0,Vinegar Taint,numeric,0.64,0.23,-0.41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,1.0,a1,0.10999999999999999,0.0,0.0,0.0,0.0,-0.09040000000000004,1.075668533562749,0.1456559341817471,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
306,12784.0,66.0,LR,w/ XAI,0.0,52.048,3.0,Vinegar Taint,numeric,0.4,0.26,-0.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Linear Regression,Linear Regression,mlp,Wine Quality,low,,3.0,a3,-0.0504,1.0,1.0,1.0,1.0,-0.0504,1.075668533562749,0.04162102957283682,-0.654024206939154,0.29191252145899765,0.008558293818058886,1.126658848240544,0.14669548788169645,7.805721269283167,-0.654024206939154,0.29191252145899765,0.008558293818058886,2.0,Inverse Feature Attribution
