dataId,instanceId,v0,v1,v2,v3,v4,y
mushrooms,2378,6.71,1.0,0.0,4.06,12.79,1
mushrooms,2379,3.23,1.0,0.0,7.8,3.69,0
mushrooms,2380,3.86,0.0,0.0,5.39,7.21,1
mushrooms,2381,9.5,1.0,0.0,7.17,29.03,1
mushrooms,2382,6.14,0.0,0.0,4.96,12.45,1
mushrooms,2383,11.79,0.0,1.0,6.92,17.23,0
mushrooms,2384,7.22,0.0,0.0,6.08,12.57,1
mushrooms,2385,8.67,1.0,0.0,20.83,12.28,1
mushrooms,2386,3.64,1.0,0.0,4.36,4.78,0
mushrooms,2387,5.9,1.0,0.0,5.75,15.36,0
mushrooms,2388,9.58,1.0,0.0,5.67,13.88,1
mushrooms,2389,11.1,1.0,0.0,5.04,20.73,1
mushrooms,2390,1.46,0.0,0.0,5.24,2.63,1
mushrooms,2391,4.63,1.0,0.0,5.58,4.87,0
mushrooms,2392,6.98,0.0,0.0,5.78,12.74,1
mushrooms,2393,1.64,0.0,0.0,5.41,3.86,1
mushrooms,2394,9.77,1.0,0.0,7.32,20.54,1
mushrooms,2395,11.98,0.0,0.0,7.66,20.17,1
mushrooms,2396,9.69,1.0,0.0,9.01,21.71,0
mushrooms,2397,10.12,0.0,0.0,8.39,24.4,1
mushrooms,2398,9.03,0.0,0.0,11.08,17.04,0
mushrooms,2399,8.78,0.0,0.0,9.69,26.94,0
mushrooms,2400,7.63,1.0,0.0,7.71,18.03,1
mushrooms,2401,4.42,0.0,0.0,3.9,8.35,0
mushrooms,2402,7.35,0.0,1.0,8.39,10.05,0
mushrooms,2403,7.91,1.0,0.0,7.65,11.53,0
mushrooms,2404,10.97,1.0,0.0,5.2,19.57,1
mushrooms,2405,5.72,0.0,0.0,5.58,8.79,0
mushrooms,2406,8.89,1.0,0.0,6.62,15.83,0
mushrooms,2407,5.86,0.0,0.0,5.93,6.34,0
mushrooms,2408,4.33,1.0,0.0,3.65,11.14,1
mushrooms,2409,2.32,0.0,0.0,5.77,4.02,1
mushrooms,2410,10.93,0.0,0.0,7.98,17.53,1
mushrooms,2411,7.08,1.0,0.0,4.57,10.19,0
mushrooms,2412,9.1,0.0,0.0,9.14,11.01,1
mushrooms,2413,6.66,1.0,0.0,6.86,13.23,1
mushrooms,2414,8.79,0.0,0.0,6.68,9.8,1
mushrooms,2415,3.25,0.0,0.0,3.42,4.79,0
mushrooms,2416,14.58,1.0,0.0,2.93,18.54,1
mushrooms,2417,9.41,0.0,0.0,10.04,15.68,1
mushrooms,2418,5.42,0.0,1.0,5.68,9.06,0
mushrooms,2419,5.46,0.0,0.0,6.09,4.61,1
mushrooms,2420,10.83,1.0,1.0,5.47,14.94,0
mushrooms,2421,5.24,0.0,0.0,3.57,11.98,0
mushrooms,2422,7.16,0.0,0.0,7.13,28.53,1
mushrooms,2423,6.67,0.0,1.0,6.53,14.3,1
mushrooms,2424,3.99,1.0,0.0,6.41,4.7,0
mushrooms,2425,7.5,0.0,0.0,7.32,17.7,0
mushrooms,2426,9.95,1.0,0.0,2.59,15.41,1
mushrooms,2427,3.36,0.0,0.0,3.48,2.33,0
mushrooms,2428,5.57,0.0,0.0,5.73,4.37,1
mushrooms,2429,5.8,0.0,0.0,6.09,11.45,1
mushrooms,2430,1.51,0.0,0.0,4.7,2.19,1
mushrooms,2431,3.55,0.0,0.0,4.99,6.29,1
mushrooms,2432,3.61,1.0,1.0,4.02,6.5,0
mushrooms,2433,3.59,1.0,0.0,3.03,5.62,1
mushrooms,2434,5.71,0.0,0.0,6.92,4.76,1
mushrooms,2435,10.41,1.0,0.0,5.53,19.55,1
mushrooms,2436,4.19,1.0,0.0,6.7,3.91,1
mushrooms,2437,6.52,0.0,0.0,5.93,18.03,0
mushrooms,2438,4.91,1.0,0.0,5.82,5.07,1
mushrooms,2439,6.55,0.0,1.0,6.76,12.74,1
mushrooms,2440,1.61,0.0,0.0,5.08,2.6,1
mushrooms,2441,16.3,1.0,0.0,9.47,24.95,1
mushrooms,2442,7.81,0.0,0.0,5.71,11.84,1
mushrooms,2443,1.32,0.0,0.0,4.76,2.36,1
mushrooms,2444,8.36,0.0,0.0,5.62,27.25,1
mushrooms,2445,5.86,1.0,0.0,5.08,14.88,1
mushrooms,2446,7.82,0.0,0.0,6.49,16.03,1
mushrooms,2447,7.63,0.0,0.0,6.48,11.48,1
mushrooms,2448,11.03,0.0,0.0,7.73,23.67,1
mushrooms,2449,10.63,1.0,0.0,8.98,15.25,1
mushrooms,2450,7.68,0.0,0.0,6.02,17.61,1
mushrooms,2451,6.47,0.0,0.0,6.53,5.88,1
mushrooms,2452,4.43,0.0,0.0,4.5,10.24,0
mushrooms,2453,2.75,1.0,1.0,2.84,5.43,0
mushrooms,2454,3.21,1.0,0.0,7.4,4.01,0
mushrooms,2455,6.15,0.0,0.0,6.7,11.26,1
mushrooms,2456,5.65,1.0,0.0,5.24,9.72,1
mushrooms,2457,3.72,0.0,0.0,5.69,7.6,0
mushrooms,2458,3.68,1.0,0.0,6.23,3.52,1
mushrooms,2459,7.81,1.0,0.0,6.4,11.71,0
mushrooms,2460,7.64,1.0,0.0,6.76,16.5,0
mushrooms,2461,5.35,1.0,0.0,3.9,10.11,0
mushrooms,2462,7.01,0.0,0.0,6.01,11.51,1
mushrooms,2463,8.27,1.0,0.0,6.7,14.46,1
mushrooms,2464,1.36,0.0,0.0,1.81,2.21,0
mushrooms,2465,19.63,0.0,1.0,5.08,26.2,0
mushrooms,2466,11.03,1.0,0.0,8.11,21.31,1
mushrooms,2467,10.45,1.0,0.0,11.49,16.71,0
mushrooms,2468,1.62,0.0,0.0,5.22,2.93,1
mushrooms,2469,18.89,0.0,1.0,7.66,33.01,0
mushrooms,2470,12.4,1.0,0.0,9.49,15.52,1
mushrooms,2471,7.68,1.0,0.0,6.32,18.06,0
mushrooms,2472,8.96,0.0,0.0,7.02,20.14,1
mushrooms,2473,2.63,0.0,0.0,5.72,5.14,1
mushrooms,2474,10.58,0.0,0.0,11.01,27.67,0
mushrooms,2475,2.84,0.0,0.0,4.9,6.29,0
mushrooms,2476,5.28,0.0,0.0,6.3,8.65,0
mushrooms,2477,5.9,0.0,1.0,6.92,15.56,0
mushrooms,2478,6.9,1.0,0.0,10.67,13.46,0
mushrooms,2479,6.78,0.0,0.0,4.54,15.43,1
mushrooms,2480,6.43,0.0,1.0,5.68,9.22,0
mushrooms,2481,4.36,0.0,0.0,4.64,5.91,0
mushrooms,2482,4.12,0.0,0.0,6.06,6.4,1
mushrooms,2483,4.42,1.0,0.0,6.66,7.18,1
mushrooms,2484,4.07,0.0,0.0,4.79,6.02,0
mushrooms,2485,8.44,0.0,0.0,4.28,15.11,1
mushrooms,2486,1.21,0.0,0.0,3.51,5.62,0
mushrooms,2487,4.65,0.0,0.0,6.85,4.28,1
mushrooms,2488,2.72,0.0,0.0,7.38,5.04,1
mushrooms,2489,5.3,0.0,0.0,3.09,12.15,0
mushrooms,2490,9.9,1.0,0.0,7.89,19.57,1
mushrooms,2491,4.4,0.0,0.0,6.0,10.61,0
mushrooms,2492,6.54,0.0,0.0,4.08,14.79,1
mushrooms,2493,8.73,0.0,0.0,11.42,12.15,0
mushrooms,2494,8.14,0.0,0.0,6.51,19.1,1
mushrooms,2495,6.02,1.0,0.0,6.15,10.43,0
mushrooms,2496,9.91,1.0,0.0,7.99,23.37,1
mushrooms,2497,5.17,0.0,0.0,5.97,9.29,1
mushrooms,2498,7.15,0.0,0.0,4.54,10.51,0
mushrooms,2499,9.05,0.0,0.0,7.4,10.07,1
mushrooms,2500,4.47,0.0,0.0,5.14,6.24,0
mushrooms,2501,3.27,1.0,1.0,4.05,6.31,0
mushrooms,2502,4.05,1.0,0.0,5.29,4.43,0
mushrooms,2503,9.2,1.0,0.0,7.12,20.32,1
mushrooms,2504,5.65,1.0,0.0,6.11,17.47,0
mushrooms,2505,6.62,0.0,0.0,6.73,16.23,0
mushrooms,2506,4.92,1.0,0.0,4.84,3.3,0
mushrooms,2507,5.09,0.0,0.0,3.8,13.8,0
mushrooms,2508,3.33,0.0,0.0,3.26,7.47,0
mushrooms,2509,4.34,1.0,0.0,5.66,6.68,0
mushrooms,2510,12.54,1.0,0.0,5.41,29.86,0
mushrooms,2511,17.21,0.0,1.0,9.34,36.71,0
mushrooms,2512,3.81,0.0,0.0,7.92,10.1,1
mushrooms,2513,5.85,0.0,0.0,5.91,5.12,1
mushrooms,2514,6.06,1.0,0.0,6.5,17.12,1
mushrooms,2515,6.53,1.0,0.0,3.36,9.29,0
mushrooms,2516,8.28,1.0,0.0,11.11,16.0,0
mushrooms,2517,8.6,1.0,0.0,5.92,15.39,1
mushrooms,2518,4.8,0.0,0.0,6.64,4.22,1
mushrooms,2519,22.17,1.0,1.0,8.86,35.03,0
mushrooms,2520,7.04,0.0,0.0,7.71,7.43,0
mushrooms,2521,5.72,0.0,0.0,6.09,5.48,1
mushrooms,2522,12.89,1.0,0.0,9.0,21.2,1
mushrooms,2523,6.77,1.0,0.0,5.51,9.65,1
mushrooms,2524,4.66,1.0,0.0,5.93,3.87,1
mushrooms,2525,7.87,1.0,0.0,4.7,19.63,1
mushrooms,2526,9.71,1.0,0.0,7.04,18.12,0
mushrooms,2527,4.46,0.0,0.0,5.91,5.51,1
mushrooms,2528,1.34,0.0,0.0,1.94,2.68,0
mushrooms,2529,3.82,1.0,0.0,4.89,4.32,0
mushrooms,2530,3.92,0.0,0.0,5.92,6.44,1
mushrooms,2531,6.41,0.0,0.0,7.56,12.01,1
mushrooms,2532,4.6,0.0,0.0,6.56,5.96,1
mushrooms,2533,8.18,0.0,1.0,8.63,17.01,1
mushrooms,2534,7.29,0.0,0.0,10.63,13.26,0
mushrooms,2535,7.06,1.0,0.0,6.91,10.38,1
mushrooms,2536,4.08,0.0,0.0,6.63,7.38,1
mushrooms,2537,8.36,1.0,0.0,7.77,19.96,1
mushrooms,2538,7.43,0.0,1.0,7.33,10.31,0
mushrooms,2539,9.23,1.0,0.0,21.36,12.84,1
mushrooms,2540,7.7,1.0,0.0,5.96,9.72,1
mushrooms,2541,2.89,1.0,1.0,3.6,5.61,1
mushrooms,2542,5.07,1.0,0.0,5.76,8.48,1
mushrooms,2543,7.06,0.0,0.0,5.96,4.66,1
mushrooms,2544,3.08,1.0,0.0,3.33,3.59,0
mushrooms,2545,5.21,1.0,1.0,5.47,8.55,0
mushrooms,2546,15.17,0.0,0.0,8.6,22.83,1
mushrooms,2547,2.85,1.0,0.0,2.7,7.6,0
mushrooms,2548,9.57,1.0,0.0,4.58,18.41,1
mushrooms,2549,7.8,0.0,0.0,9.39,11.1,0
mushrooms,2550,6.85,0.0,0.0,6.04,10.31,1
mushrooms,2551,4.9,0.0,0.0,5.14,5.34,1
mushrooms,2552,11.37,0.0,0.0,9.62,17.4,1
mushrooms,2553,4.75,0.0,0.0,6.22,6.88,0
mushrooms,2554,6.36,0.0,0.0,6.01,12.73,1
mushrooms,2555,5.04,0.0,0.0,8.24,9.01,1
mushrooms,2556,6.72,0.0,0.0,6.74,15.43,0
mushrooms,2557,11.04,1.0,1.0,5.75,14.68,0
mushrooms,2558,1.26,0.0,0.0,3.41,5.21,0
mushrooms,2559,7.52,0.0,0.0,11.15,15.12,0
mushrooms,2560,5.54,0.0,0.0,4.52,11.85,1
mushrooms,2561,7.88,0.0,1.0,8.01,15.21,1
mushrooms,2562,4.49,0.0,0.0,6.19,9.7,0
mushrooms,2563,7.14,0.0,0.0,7.32,6.99,0
mushrooms,2564,2.6,1.0,0.0,3.73,3.55,0
mushrooms,2565,1.15,0.0,0.0,1.75,2.38,0
mushrooms,2566,8.27,1.0,0.0,5.71,15.96,1
mushrooms,2567,5.75,0.0,0.0,3.79,9.18,0
mushrooms,2568,9.6,1.0,0.0,10.99,15.65,0
mushrooms,2569,6.16,0.0,0.0,4.41,9.75,0
mushrooms,2570,4.24,0.0,0.0,5.29,5.21,1
mushrooms,2571,6.89,0.0,0.0,5.53,9.59,1
mushrooms,2572,1.43,0.0,0.0,2.1,2.57,0
mushrooms,2573,11.05,0.0,0.0,6.37,16.08,1
mushrooms,2574,6.71,1.0,0.0,5.43,9.93,0
mushrooms,2575,2.72,1.0,1.0,3.74,5.75,0
mushrooms,2576,3.33,0.0,0.0,3.78,2.51,0
mushrooms,2577,5.44,0.0,0.0,7.5,4.54,1
mushrooms,2578,3.42,0.0,0.0,4.42,6.54,1
mushrooms,2579,6.91,0.0,1.0,7.42,9.7,0
mushrooms,2580,7.28,1.0,0.0,6.81,16.18,1
mushrooms,2581,11.26,0.0,0.0,5.64,19.51,1
mushrooms,2582,3.81,0.0,0.0,4.72,6.33,0
mushrooms,2583,3.9,0.0,0.0,5.14,6.58,0
mushrooms,2584,8.9,1.0,0.0,19.68,12.72,1
mushrooms,2585,5.42,0.0,1.0,4.6,12.72,0
mushrooms,2586,4.72,0.0,0.0,8.2,9.36,1
mushrooms,2587,1.62,0.0,0.0,4.85,2.36,1
mushrooms,2588,5.56,0.0,0.0,7.63,10.45,0
mushrooms,2589,7.15,0.0,0.0,6.64,14.11,1
mushrooms,2590,4.29,0.0,0.0,2.7,11.57,0
mushrooms,2591,6.52,0.0,0.0,5.54,6.84,0
mushrooms,2592,3.74,0.0,0.0,2.55,4.79,1
mushrooms,2593,6.75,1.0,0.0,6.82,19.4,1
mushrooms,2594,3.26,1.0,1.0,4.29,6.29,1
mushrooms,2595,3.85,0.0,0.0,5.82,3.49,1
mushrooms,2596,6.73,0.0,0.0,11.0,12.44,0
mushrooms,2597,6.53,0.0,1.0,5.58,14.82,0
mushrooms,2598,3.34,0.0,0.0,2.24,10.86,0
mushrooms,2599,7.93,1.0,0.0,18.78,12.52,1
mushrooms,2600,8.2,1.0,0.0,8.05,20.39,1
mushrooms,2601,8.35,1.0,0.0,6.47,16.13,0
mushrooms,2602,2.52,1.0,0.0,3.43,3.4,0
mushrooms,2603,9.36,0.0,0.0,7.93,13.9,1
mushrooms,2604,3.28,0.0,0.0,4.0,6.79,1
mushrooms,2605,5.45,1.0,0.0,6.34,5.22,0
mushrooms,2606,4.8,0.0,0.0,7.17,5.3,1
mushrooms,2607,8.73,0.0,0.0,6.92,10.52,1
mushrooms,2608,5.56,0.0,1.0,5.03,13.67,0
mushrooms,2609,4.06,1.0,0.0,6.05,5.64,0
mushrooms,2610,8.54,0.0,0.0,5.37,13.44,0
mushrooms,2611,10.42,1.0,1.0,4.55,22.03,0
mushrooms,2612,5.73,1.0,0.0,2.97,9.51,1
mushrooms,2613,3.55,0.0,0.0,7.35,6.69,0
mushrooms,2614,7.92,0.0,0.0,4.94,9.78,1
mushrooms,2615,6.22,0.0,1.0,7.05,15.46,1
mushrooms,2616,1.78,1.0,0.0,4.21,3.09,1
mushrooms,2617,2.74,0.0,0.0,2.87,5.31,1
mushrooms,2618,2.75,0.0,0.0,8.15,6.3,0
mushrooms,2619,5.42,1.0,0.0,3.81,11.41,1
mushrooms,2620,8.4,0.0,1.0,5.53,15.15,0
mushrooms,2621,3.71,0.0,0.0,9.19,7.67,0
mushrooms,2622,7.79,1.0,0.0,6.45,11.99,0
mushrooms,2623,12.63,0.0,1.0,4.97,22.43,0
mushrooms,2624,5.09,1.0,0.0,5.56,10.21,0
mushrooms,2625,1.62,0.0,0.0,2.37,2.45,0
mushrooms,2626,7.47,0.0,0.0,8.5,10.51,1
mushrooms,2627,8.23,1.0,0.0,6.44,11.21,0
mushrooms,2628,6.13,1.0,0.0,5.35,9.49,0
mushrooms,2629,8.59,0.0,0.0,4.68,12.62,1
mushrooms,2630,1.8,0.0,0.0,2.29,2.61,0
mushrooms,2631,8.27,0.0,0.0,9.41,22.87,1
mushrooms,2632,9.67,0.0,0.0,14.41,14.22,0
mushrooms,2633,5.87,0.0,1.0,7.06,15.12,1
mushrooms,2634,4.79,0.0,0.0,5.94,8.12,0
mushrooms,2635,7.88,1.0,0.0,7.03,11.48,0
mushrooms,2636,3.21,0.0,0.0,3.15,5.05,0
mushrooms,2637,3.75,0.0,0.0,4.29,6.37,1
mushrooms,2638,3.9,0.0,0.0,7.45,5.64,1
mushrooms,2639,5.77,0.0,1.0,5.33,15.81,0
mushrooms,2640,14.47,0.0,0.0,12.32,31.65,0
mushrooms,2641,6.33,1.0,0.0,3.73,9.73,0
mushrooms,2642,5.23,0.0,0.0,4.78,11.76,0
mushrooms,2643,1.14,0.0,0.0,3.36,1.52,0
mushrooms,2644,5.14,0.0,0.0,3.91,10.98,1
mushrooms,2645,9.1,0.0,0.0,7.19,22.91,1
mushrooms,2646,2.49,1.0,0.0,2.84,7.4,0
mushrooms,2647,6.55,0.0,0.0,4.4,14.71,1
mushrooms,2648,4.61,1.0,0.0,5.97,5.32,0
mushrooms,2649,11.99,1.0,1.0,6.65,16.48,0
mushrooms,2650,10.47,1.0,0.0,7.84,19.56,0
mushrooms,2651,1.28,0.0,0.0,4.2,2.32,1
mushrooms,2652,1.05,0.0,0.0,3.12,1.36,0
mushrooms,2653,4.3,0.0,0.0,5.86,8.76,0
mushrooms,2654,8.32,0.0,0.0,6.08,13.54,1
mushrooms,2655,2.42,0.0,0.0,6.82,5.18,1
mushrooms,2656,5.81,0.0,0.0,5.88,4.88,1
mushrooms,2657,11.5,1.0,0.0,7.73,20.44,1
mushrooms,2658,5.48,0.0,0.0,6.44,5.15,1
mushrooms,2659,7.51,0.0,0.0,10.63,10.26,0
mushrooms,2660,3.4,0.0,0.0,4.17,5.79,1
mushrooms,2661,9.48,0.0,0.0,7.54,11.11,1
mushrooms,2662,15.03,0.0,1.0,7.02,29.67,0
mushrooms,2663,11.44,1.0,0.0,5.08,22.25,1
mushrooms,2664,1.23,0.0,0.0,3.61,5.49,0
mushrooms,2665,2.92,0.0,0.0,7.02,5.38,1
mushrooms,2666,17.17,0.0,0.0,7.07,23.55,1
mushrooms,2667,8.54,0.0,0.0,6.72,18.16,0
mushrooms,2668,4.87,0.0,0.0,5.26,10.03,1
mushrooms,2669,3.32,1.0,0.0,3.14,7.17,0
mushrooms,2670,3.91,1.0,1.0,5.08,5.75,1
mushrooms,2671,3.85,1.0,0.0,5.57,4.75,0
mushrooms,2672,6.03,0.0,0.0,5.65,9.42,0
mushrooms,2673,3.31,0.0,0.0,5.04,6.7,1
mushrooms,2674,2.13,1.0,0.0,5.6,2.64,1
mushrooms,2675,6.74,1.0,0.0,6.44,10.23,0
mushrooms,2676,7.9,1.0,0.0,6.49,16.92,0
mushrooms,2677,1.49,0.0,0.0,2.59,2.66,0
mushrooms,2678,6.8,1.0,0.0,5.33,13.72,1
mushrooms,2679,8.26,1.0,0.0,7.19,21.04,1
mushrooms,2680,19.46,0.0,1.0,8.37,28.29,0
mushrooms,2681,7.94,1.0,0.0,6.85,18.46,0
mushrooms,2682,6.03,0.0,0.0,6.02,13.28,1
mushrooms,2683,6.02,0.0,0.0,4.69,9.62,1
mushrooms,2684,8.37,1.0,0.0,4.13,9.24,0
mushrooms,2685,14.95,1.0,1.0,5.26,25.67,0
mushrooms,2686,3.44,1.0,0.0,5.03,3.3,0
mushrooms,2687,9.31,0.0,0.0,6.28,25.12,1
mushrooms,2688,0.82,0.0,0.0,2.23,1.23,0
mushrooms,2689,7.33,0.0,0.0,8.28,7.88,0
mushrooms,2690,5.68,1.0,0.0,5.31,6.62,0
mushrooms,2691,6.03,0.0,0.0,5.18,13.1,0
mushrooms,2692,3.31,1.0,0.0,4.32,5.12,0
mushrooms,2693,6.18,0.0,0.0,6.36,11.63,1
mushrooms,2694,6.59,1.0,0.0,5.24,9.88,0
mushrooms,2695,8.92,1.0,1.0,6.85,11.08,0
mushrooms,2696,7.27,0.0,0.0,5.3,10.0,1
mushrooms,2697,8.57,0.0,0.0,6.39,11.22,1
mushrooms,2698,3.81,1.0,1.0,4.78,6.19,1
mushrooms,2699,6.24,1.0,0.0,6.4,9.75,1
mushrooms,2700,2.44,0.0,0.0,6.43,4.65,1
mushrooms,2701,6.6,0.0,0.0,5.92,14.31,1
mushrooms,2702,4.67,0.0,0.0,4.58,9.87,1
mushrooms,2703,3.19,0.0,0.0,6.28,10.66,0
mushrooms,2704,4.64,1.0,0.0,5.88,5.49,0
mushrooms,2705,1.01,0.0,0.0,2.74,1.3,0
mushrooms,2706,9.59,1.0,0.0,8.21,22.42,0
mushrooms,2707,8.73,1.0,0.0,5.52,26.43,1
mushrooms,2708,2.92,1.0,1.0,3.9,7.12,0
mushrooms,2709,7.24,0.0,1.0,7.94,8.35,0
mushrooms,2710,2.39,1.0,0.0,7.65,3.48,1
mushrooms,2711,3.58,1.0,0.0,4.13,3.58,0
mushrooms,2712,3.54,0.0,0.0,3.2,5.32,1
mushrooms,2713,2.6,1.0,0.0,3.6,3.4,0
mushrooms,2714,5.5,0.0,0.0,7.0,9.83,1
mushrooms,2715,3.68,0.0,0.0,5.27,6.44,0
mushrooms,2716,2.65,0.0,0.0,5.35,6.62,0
mushrooms,2717,8.21,0.0,1.0,5.9,14.55,0
mushrooms,2718,2.81,0.0,0.0,3.14,5.49,1
mushrooms,2719,7.6,1.0,0.0,6.07,10.48,1
mushrooms,2720,8.44,1.0,0.0,9.89,10.46,0
mushrooms,2721,3.55,0.0,0.0,5.86,7.43,0
mushrooms,2722,8.09,1.0,0.0,6.64,11.44,0
mushrooms,2723,3.19,0.0,0.0,3.89,6.63,1
mushrooms,2724,3.18,0.0,0.0,3.65,8.36,1
mushrooms,2725,18.27,0.0,0.0,7.74,27.23,1
mushrooms,2726,0.77,0.0,0.0,3.13,1.53,0
mushrooms,2727,8.52,0.0,0.0,7.43,11.64,1
mushrooms,2728,6.69,0.0,1.0,4.81,13.9,0
mushrooms,2729,4.25,0.0,0.0,3.78,8.87,1
mushrooms,2730,10.88,0.0,0.0,9.92,26.59,0
mushrooms,2731,7.3,0.0,0.0,8.24,7.66,0
mushrooms,2732,4.56,1.0,0.0,5.07,5.37,0
mushrooms,2733,7.72,0.0,0.0,8.93,15.55,1
mushrooms,2734,9.14,0.0,0.0,6.46,12.74,1
mushrooms,2735,6.33,1.0,0.0,5.55,16.38,0
mushrooms,2736,0.95,0.0,0.0,2.73,1.34,0
mushrooms,2737,9.82,0.0,0.0,8.08,10.09,1
mushrooms,2738,8.6,0.0,0.0,6.26,9.88,1
mushrooms,2739,6.37,0.0,0.0,5.35,11.58,1
mushrooms,2740,5.94,1.0,0.0,5.65,13.21,1
mushrooms,2741,0.95,0.0,0.0,2.72,1.47,0
mushrooms,2742,3.74,0.0,0.0,2.74,13.09,0
mushrooms,2743,3.91,0.0,0.0,3.66,5.65,0
mushrooms,2744,3.64,0.0,0.0,4.74,6.98,1
mushrooms,2745,3.68,0.0,0.0,2.75,8.49,1
mushrooms,2746,11.47,0.0,0.0,11.2,31.23,0
mushrooms,2747,10.91,1.0,0.0,2.58,15.95,1
mushrooms,2748,7.32,0.0,0.0,6.03,14.22,1
mushrooms,2749,1.83,0.0,0.0,6.3,4.42,1
mushrooms,2750,7.3,0.0,0.0,9.04,22.25,1
mushrooms,2751,7.93,1.0,0.0,5.09,13.03,1
mushrooms,2752,12.59,0.0,1.0,6.2,26.06,0
mushrooms,2753,5.89,0.0,0.0,6.66,4.86,1
mushrooms,2754,3.85,1.0,0.0,5.13,4.31,0
mushrooms,2755,11.59,0.0,0.0,8.69,14.92,1
mushrooms,2756,2.62,0.0,0.0,6.04,4.4,1
mushrooms,2757,7.86,1.0,0.0,5.01,12.49,1
mushrooms,2758,2.69,1.0,1.0,3.13,6.22,0
mushrooms,2759,10.24,1.0,1.0,4.93,22.52,0
mushrooms,2760,7.63,0.0,0.0,6.98,16.8,1
mushrooms,2761,7.0,1.0,0.0,5.73,10.49,0
mushrooms,2762,3.25,1.0,0.0,3.95,2.73,0
mushrooms,2763,7.05,0.0,0.0,8.52,8.49,0
mushrooms,2764,3.86,1.0,0.0,5.23,3.59,1
mushrooms,2765,4.4,1.0,1.0,4.61,7.13,1
mushrooms,2766,5.8,1.0,0.0,5.65,3.81,1
mushrooms,2767,7.98,1.0,0.0,5.77,17.59,0
mushrooms,2768,14.27,0.0,0.0,7.48,22.32,1
mushrooms,2769,4.42,1.0,0.0,6.41,4.83,0
mushrooms,2770,1.31,1.0,0.0,4.3,6.32,0
mushrooms,2771,7.66,1.0,0.0,6.32,10.78,1
mushrooms,2772,3.68,0.0,0.0,5.69,6.85,0
mushrooms,2773,8.23,0.0,0.0,5.86,13.32,1
mushrooms,2774,11.89,1.0,0.0,22.08,12.31,1
mushrooms,2775,16.4,0.0,0.0,6.79,22.42,1
mushrooms,2776,3.36,0.0,0.0,4.06,2.43,0
mushrooms,2777,3.74,1.0,0.0,4.73,3.34,1
mushrooms,2778,15.13,0.0,0.0,6.78,23.26,1
mushrooms,2779,3.48,1.0,0.0,4.83,3.58,0
mushrooms,2780,9.97,1.0,0.0,5.73,15.52,1
mushrooms,2781,3.08,0.0,0.0,3.38,2.62,0
mushrooms,2782,3.48,0.0,0.0,3.27,4.99,0
mushrooms,2783,9.39,1.0,0.0,2.37,15.52,1
mushrooms,2784,7.82,1.0,0.0,4.05,9.84,0
mushrooms,2785,3.18,0.0,0.0,8.67,4.14,0
mushrooms,2786,3.66,0.0,0.0,7.76,3.65,0
mushrooms,2787,7.9,0.0,0.0,7.44,12.57,1
mushrooms,2788,8.46,1.0,1.0,6.28,10.46,0
mushrooms,2789,8.15,0.0,0.0,11.26,10.06,0
mushrooms,2790,10.39,1.0,1.0,5.35,14.26,0
mushrooms,2791,3.6,1.0,0.0,4.47,3.38,0
mushrooms,2792,8.94,1.0,0.0,4.38,17.74,1
mushrooms,2793,7.59,1.0,0.0,4.84,11.6,1
mushrooms,2794,7.26,0.0,1.0,8.66,16.73,1
mushrooms,2795,10.02,0.0,0.0,6.2,9.38,1
mushrooms,2796,6.49,1.0,0.0,3.63,11.26,1
mushrooms,2797,10.26,0.0,0.0,4.95,16.69,1
mushrooms,2798,7.58,1.0,0.0,9.29,9.88,0
mushrooms,2799,7.77,1.0,0.0,6.18,10.59,1
mushrooms,2800,6.49,0.0,0.0,6.7,10.17,1
mushrooms,2801,7.44,1.0,0.0,6.44,17.04,1
mushrooms,2802,3.08,1.0,1.0,3.62,5.78,0
mushrooms,2803,4.1,1.0,0.0,7.26,7.06,1
mushrooms,2804,6.86,1.0,0.0,4.2,13.37,1
mushrooms,2805,3.5,1.0,0.0,8.22,4.01,0
mushrooms,2806,6.13,1.0,0.0,4.21,11.69,1
mushrooms,2807,5.78,0.0,0.0,5.43,6.28,1
mushrooms,2808,6.56,1.0,0.0,5.32,9.63,0
mushrooms,2809,3.25,0.0,0.0,4.48,6.43,1
mushrooms,2810,5.78,0.0,0.0,4.95,11.23,0
mushrooms,2811,11.52,1.0,0.0,8.05,13.08,1
mushrooms,2812,4.65,0.0,0.0,3.5,8.96,1
mushrooms,2813,8.49,1.0,0.0,7.93,14.72,1
mushrooms,2814,5.17,1.0,0.0,7.99,11.04,1
mushrooms,2815,9.25,0.0,0.0,6.01,10.58,1
mushrooms,2816,9.11,0.0,0.0,7.97,26.73,0
mushrooms,2817,3.61,0.0,0.0,2.77,7.13,1
mushrooms,2818,5.46,0.0,0.0,5.53,4.49,1
mushrooms,2819,5.74,0.0,0.0,5.09,5.41,1
mushrooms,2820,7.82,0.0,0.0,4.69,10.29,0
mushrooms,2821,2.97,1.0,0.0,7.91,4.07,0
mushrooms,2822,1.56,0.0,0.0,2.49,2.61,0
mushrooms,2823,6.96,0.0,0.0,8.27,8.47,0
mushrooms,2824,7.16,0.0,1.0,7.74,16.43,1
mushrooms,2825,14.74,1.0,0.0,5.79,32.21,0
mushrooms,2826,7.71,1.0,0.0,4.64,18.32,1
mushrooms,2827,4.54,0.0,0.0,5.86,7.7,0
