participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai
139,7,1,3,single_condition,integrated_gradients,none,wine_quality,344,testing,3,1,False
139,8,1,4,single_condition,integrated_gradients,none,wine_quality,69,testing,4,1,True
139,9,1,5,single_condition,integrated_gradients,none,wine_quality,1102,testing,5,0,True
139,10,1,6,single_condition,integrated_gradients,none,wine_quality,366,testing,6,0,False
140,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,946,training,1,1,
140,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,601,training,2,0,
140,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,365,training,3,1,
140,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,1194,training,4,0,
140,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,1531,testing,1,0,False
140,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1136,testing,2,1,False
140,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,1070,testing,3,1,True
140,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,870,testing,4,0,True
140,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,1016,testing,5,1,False
140,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,21,testing,6,0,True
141,1,1,1,single_condition,integrated_gradients,importance,wine_quality,506,training,1,1,
141,2,1,2,single_condition,integrated_gradients,importance,wine_quality,883,training,2,0,
141,3,1,3,single_condition,integrated_gradients,importance,wine_quality,922,training,3,1,
141,4,1,4,single_condition,integrated_gradients,importance,wine_quality,976,training,4,0,
141,5,1,1,single_condition,integrated_gradients,importance,wine_quality,439,testing,1,0,True
141,6,1,2,single_condition,integrated_gradients,importance,wine_quality,491,testing,2,1,False
141,7,1,3,single_condition,integrated_gradients,importance,wine_quality,960,testing,3,1,False
141,8,1,4,single_condition,integrated_gradients,importance,wine_quality,79,testing,4,0,True
141,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1405,testing,5,1,False
141,10,1,6,single_condition,integrated_gradients,importance,wine_quality,1337,testing,6,0,True
142,1,1,1,single_condition,input_gradients,none,wine_quality,356,training,1,0,
142,2,1,2,single_condition,input_gradients,none,wine_quality,589,training,2,1,
142,3,1,3,single_condition,input_gradients,none,wine_quality,504,training,3,1,
142,4,1,4,single_condition,input_gradients,none,wine_quality,1521,training,4,0,
142,5,1,1,single_condition,input_gradients,none,wine_quality,1405,testing,1,1,False
142,6,1,2,single_condition,input_gradients,none,wine_quality,380,testing,2,0,True
142,7,1,3,single_condition,input_gradients,none,wine_quality,1369,testing,3,0,False
142,8,1,4,single_condition,input_gradients,none,wine_quality,940,testing,4,1,True
142,9,1,5,single_condition,input_gradients,none,wine_quality,269,testing,5,0,True
142,10,1,6,single_condition,input_gradients,none,wine_quality,1172,testing,6,1,False
143,1,1,1,single_condition,input_gradients,attribution,wine_quality,837,training,1,1,
143,2,1,2,single_condition,input_gradients,attribution,wine_quality,369,training,2,1,
143,3,1,3,single_condition,input_gradients,attribution,wine_quality,797,training,3,0,
143,4,1,4,single_condition,input_gradients,attribution,wine_quality,162,training,4,0,
143,5,1,1,single_condition,input_gradients,attribution,wine_quality,1016,testing,1,1,False
143,6,1,2,single_condition,input_gradients,attribution,wine_quality,1559,testing,2,0,False
143,7,1,3,single_condition,input_gradients,attribution,wine_quality,1556,testing,3,0,True
143,8,1,4,single_condition,input_gradients,attribution,wine_quality,982,testing,4,1,True
143,9,1,5,single_condition,input_gradients,attribution,wine_quality,23,testing,5,0,True
143,10,1,6,single_condition,input_gradients,attribution,wine_quality,513,testing,6,1,False
144,1,1,1,single_condition,input_gradients,importance,wine_quality,867,training,1,1,
144,2,1,2,single_condition,input_gradients,importance,wine_quality,1053,training,2,1,
144,3,1,3,single_condition,input_gradients,importance,wine_quality,643,training,3,0,
144,4,1,4,single_condition,input_gradients,importance,wine_quality,536,training,4,0,
144,5,1,1,single_condition,input_gradients,importance,wine_quality,1172,testing,1,1,True
144,6,1,2,single_condition,input_gradients,importance,wine_quality,376,testing,2,0,False
144,7,1,3,single_condition,input_gradients,importance,wine_quality,382,testing,3,0,False
144,8,1,4,single_condition,input_gradients,importance,wine_quality,1590,testing,4,1,False
144,9,1,5,single_condition,input_gradients,importance,wine_quality,1574,testing,5,0,True
144,10,1,6,single_condition,input_gradients,importance,wine_quality,1120,testing,6,1,True
145,1,1,1,single_condition,lime,none,wine_quality,144,training,1,0,
145,2,1,2,single_condition,lime,none,wine_quality,1366,training,2,0,
145,3,1,3,single_condition,lime,none,wine_quality,1477,training,3,1,
145,4,1,4,single_condition,lime,none,wine_quality,1066,training,4,1,
145,5,1,1,single_condition,lime,none,wine_quality,452,testing,1,0,False
145,6,1,2,single_condition,lime,none,wine_quality,909,testing,2,0,True
145,7,1,3,single_condition,lime,none,wine_quality,1405,testing,3,1,False
145,8,1,4,single_condition,lime,none,wine_quality,964,testing,4,1,True
145,9,1,5,single_condition,lime,none,wine_quality,688,testing,5,0,False
145,10,1,6,single_condition,lime,none,wine_quality,1107,testing,6,1,True
146,1,1,1,single_condition,lime,attribution,wine_quality,614,training,1,0,
146,2,1,2,single_condition,lime,attribution,wine_quality,587,training,2,0,
146,3,1,3,single_condition,lime,attribution,wine_quality,462,training,3,1,
146,4,1,4,single_condition,lime,attribution,wine_quality,948,training,4,1,
146,5,1,1,single_condition,lime,attribution,wine_quality,1059,testing,1,0,True
146,6,1,2,single_condition,lime,attribution,wine_quality,852,testing,2,0,True
146,7,1,3,single_condition,lime,attribution,wine_quality,960,testing,3,1,True
146,8,1,4,single_condition,lime,attribution,wine_quality,1556,testing,4,0,False
146,9,1,5,single_condition,lime,attribution,wine_quality,267,testing,5,1,False
146,10,1,6,single_condition,lime,attribution,wine_quality,928,testing,6,1,False
147,1,1,1,single_condition,lime,importance,wine_quality,408,training,1,1,
147,2,1,2,single_condition,lime,importance,wine_quality,1333,training,2,0,
147,3,1,3,single_condition,lime,importance,wine_quality,516,training,3,1,
147,4,1,4,single_condition,lime,importance,wine_quality,1116,training,4,0,
147,5,1,1,single_condition,lime,importance,wine_quality,1571,testing,1,0,False
147,6,1,2,single_condition,lime,importance,wine_quality,69,testing,2,1,False
147,7,1,3,single_condition,lime,importance,wine_quality,100,testing,3,0,True
147,8,1,4,single_condition,lime,importance,wine_quality,960,testing,4,1,False
147,9,1,5,single_condition,lime,importance,wine_quality,1170,testing,5,0,True
147,10,1,6,single_condition,lime,importance,wine_quality,1136,testing,6,1,True
148,1,1,1,single_condition,shap,none,wine_quality,115,training,1,0,
148,2,1,2,single_condition,shap,none,wine_quality,1412,training,2,1,
148,3,1,3,single_condition,shap,none,wine_quality,455,training,3,1,
148,4,1,4,single_condition,shap,none,wine_quality,386,training,4,0,
148,5,1,1,single_condition,shap,none,wine_quality,523,testing,1,0,True
148,6,1,2,single_condition,shap,none,wine_quality,666,testing,2,0,False
148,7,1,3,single_condition,shap,none,wine_quality,960,testing,3,1,False
148,8,1,4,single_condition,shap,none,wine_quality,1021,testing,4,0,False
148,9,1,5,single_condition,shap,none,wine_quality,377,testing,5,1,True
148,10,1,6,single_condition,shap,none,wine_quality,928,testing,6,1,True
149,1,1,1,single_condition,shap,attribution,wine_quality,1264,training,1,0,
149,2,1,2,single_condition,shap,attribution,wine_quality,913,training,2,1,
149,3,1,3,single_condition,shap,attribution,wine_quality,1076,training,3,1,
149,4,1,4,single_condition,shap,attribution,wine_quality,181,training,4,0,
149,5,1,1,single_condition,shap,attribution,wine_quality,243,testing,1,0,True
149,6,1,2,single_condition,shap,attribution,wine_quality,284,testing,2,0,False
149,7,1,3,single_condition,shap,attribution,wine_quality,69,testing,3,1,True
149,8,1,4,single_condition,shap,attribution,wine_quality,735,testing,4,0,False
149,9,1,5,single_condition,shap,attribution,wine_quality,1405,testing,5,1,True
149,10,1,6,single_condition,shap,attribution,wine_quality,1371,testing,6,1,False
150,1,1,1,single_condition,shap,importance,wine_quality,567,training,1,0,
150,2,1,2,single_condition,shap,importance,wine_quality,1006,training,2,1,
150,3,1,3,single_condition,shap,importance,wine_quality,549,training,3,0,
150,4,1,4,single_condition,shap,importance,wine_quality,1209,training,4,1,
150,5,1,1,single_condition,shap,importance,wine_quality,1120,testing,1,1,False
150,6,1,2,single_condition,shap,importance,wine_quality,1251,testing,2,0,True
150,7,1,3,single_condition,shap,importance,wine_quality,960,testing,3,1,True
150,8,1,4,single_condition,shap,importance,wine_quality,925,testing,4,0,False
150,9,1,5,single_condition,shap,importance,wine_quality,267,testing,5,1,False
150,10,1,6,single_condition,shap,importance,wine_quality,870,testing,6,0,True
151,1,1,1,single_condition,integrated_gradients,none,wine_quality,1544,training,1,1,
151,2,1,2,single_condition,integrated_gradients,none,wine_quality,365,training,2,1,
151,3,1,3,single_condition,integrated_gradients,none,wine_quality,337,training,3,0,
151,4,1,4,single_condition,integrated_gradients,none,wine_quality,1064,training,4,0,
151,5,1,1,single_condition,integrated_gradients,none,wine_quality,964,testing,1,1,False
151,6,1,2,single_condition,integrated_gradients,none,wine_quality,1405,testing,2,1,False
151,7,1,3,single_condition,integrated_gradients,none,wine_quality,1560,testing,3,0,True
151,8,1,4,single_condition,integrated_gradients,none,wine_quality,735,testing,4,0,False
151,9,1,5,single_condition,integrated_gradients,none,wine_quality,152,testing,5,0,True
151,10,1,6,single_condition,integrated_gradients,none,wine_quality,1371,testing,6,1,True
152,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,899,training,1,0,
152,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,896,training,2,1,
152,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1460,training,3,0,
152,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,840,training,4,1,
152,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,1107,testing,1,1,False
152,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1172,testing,2,1,False
152,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,1059,testing,3,0,True
152,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,960,testing,4,1,True
152,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,616,testing,5,0,True
152,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1306,testing,6,0,False
153,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1513,training,1,0,
153,2,1,2,single_condition,integrated_gradients,importance,wine_quality,506,training,2,1,
153,3,1,3,single_condition,integrated_gradients,importance,wine_quality,128,training,3,1,
153,4,1,4,single_condition,integrated_gradients,importance,wine_quality,63,training,4,0,
153,5,1,1,single_condition,integrated_gradients,importance,wine_quality,69,testing,1,1,True
153,6,1,2,single_condition,integrated_gradients,importance,wine_quality,1136,testing,2,1,True
153,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1255,testing,3,0,False
153,8,1,4,single_condition,integrated_gradients,importance,wine_quality,523,testing,4,0,False
153,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1151,testing,5,0,False
153,10,1,6,single_condition,integrated_gradients,importance,wine_quality,1107,testing,6,1,True
154,1,1,1,single_condition,input_gradients,none,wine_quality,597,training,1,0,
154,2,1,2,single_condition,input_gradients,none,wine_quality,63,training,2,0,
154,3,1,3,single_condition,input_gradients,none,wine_quality,589,training,3,1,
154,4,1,4,single_condition,input_gradients,none,wine_quality,606,training,4,1,
154,5,1,1,single_condition,input_gradients,none,wine_quality,1172,testing,1,1,False
154,6,1,2,single_condition,input_gradients,none,wine_quality,1045,testing,2,0,True
154,7,1,3,single_condition,input_gradients,none,wine_quality,1559,testing,3,0,True
154,8,1,4,single_condition,input_gradients,none,wine_quality,1070,testing,4,1,False
154,9,1,5,single_condition,input_gradients,none,wine_quality,376,testing,5,0,True
154,10,1,6,single_condition,input_gradients,none,wine_quality,491,testing,6,1,False
155,1,1,1,single_condition,input_gradients,attribution,wine_quality,711,training,1,0,
155,2,1,2,single_condition,input_gradients,attribution,wine_quality,326,training,2,1,
155,3,1,3,single_condition,input_gradients,attribution,wine_quality,1401,training,3,0,
155,4,1,4,single_condition,input_gradients,attribution,wine_quality,518,training,4,1,
155,5,1,1,single_condition,input_gradients,attribution,wine_quality,194,testing,1,0,True
155,6,1,2,single_condition,input_gradients,attribution,wine_quality,940,testing,2,1,False
155,7,1,3,single_condition,input_gradients,attribution,wine_quality,69,testing,3,1,True
155,8,1,4,single_condition,input_gradients,attribution,wine_quality,1170,testing,4,0,True
155,9,1,5,single_condition,input_gradients,attribution,wine_quality,1120,testing,5,1,False
155,10,1,6,single_condition,input_gradients,attribution,wine_quality,1344,testing,6,0,False
156,1,1,1,single_condition,input_gradients,importance,wine_quality,335,training,1,1,
156,2,1,2,single_condition,input_gradients,importance,wine_quality,804,training,2,0,
156,3,1,3,single_condition,input_gradients,importance,wine_quality,924,training,3,1,
156,4,1,4,single_condition,input_gradients,importance,wine_quality,1213,training,4,0,
156,5,1,1,single_condition,input_gradients,importance,wine_quality,1371,testing,1,1,True
156,6,1,2,single_condition,input_gradients,importance,wine_quality,439,testing,2,0,False
156,7,1,3,single_condition,input_gradients,importance,wine_quality,842,testing,3,0,False
156,8,1,4,single_condition,input_gradients,importance,wine_quality,947,testing,4,1,True
156,9,1,5,single_condition,input_gradients,importance,wine_quality,1263,testing,5,0,False
156,10,1,6,single_condition,input_gradients,importance,wine_quality,1070,testing,6,1,True
157,1,1,1,single_condition,lime,none,wine_quality,944,training,1,1,
157,2,1,2,single_condition,lime,none,wine_quality,1008,training,2,1,
157,3,1,3,single_condition,lime,none,wine_quality,405,training,3,0,
157,4,1,4,single_condition,lime,none,wine_quality,980,training,4,0,
157,5,1,1,single_condition,lime,none,wine_quality,842,testing,1,0,False
157,6,1,2,single_condition,lime,none,wine_quality,1436,testing,2,0,True
157,7,1,3,single_condition,lime,none,wine_quality,1016,testing,3,1,False
157,8,1,4,single_condition,lime,none,wine_quality,491,testing,4,1,True
157,9,1,5,single_condition,lime,none,wine_quality,588,testing,5,1,True
157,10,1,6,single_condition,lime,none,wine_quality,870,testing,6,0,False
158,1,1,1,single_condition,lime,attribution,wine_quality,538,training,1,1,
158,2,1,2,single_condition,lime,attribution,wine_quality,597,training,2,0,
158,3,1,3,single_condition,lime,attribution,wine_quality,1477,training,3,1,
158,4,1,4,single_condition,lime,attribution,wine_quality,1313,training,4,0,
158,5,1,1,single_condition,lime,attribution,wine_quality,1556,testing,1,0,True
158,6,1,2,single_condition,lime,attribution,wine_quality,940,testing,2,1,True
158,7,1,3,single_condition,lime,attribution,wine_quality,1260,testing,3,0,True
158,8,1,4,single_condition,lime,attribution,wine_quality,100,testing,4,0,False
158,9,1,5,single_condition,lime,attribution,wine_quality,505,testing,5,1,False
158,10,1,6,single_condition,lime,attribution,wine_quality,1590,testing,6,1,False
159,1,1,1,single_condition,lime,importance,wine_quality,467,training,1,1,
159,2,1,2,single_condition,lime,importance,wine_quality,70,training,2,0,
159,3,1,3,single_condition,lime,importance,wine_quality,945,training,3,1,
159,4,1,4,single_condition,lime,importance,wine_quality,987,training,4,0,
159,5,1,1,single_condition,lime,importance,wine_quality,194,testing,1,0,True
159,6,1,2,single_condition,lime,importance,wine_quality,1371,testing,2,1,False
159,7,1,3,single_condition,lime,importance,wine_quality,588,testing,3,1,True
159,8,1,4,single_condition,lime,importance,wine_quality,957,testing,4,0,False
159,9,1,5,single_condition,lime,importance,wine_quality,882,testing,5,1,False
159,10,1,6,single_condition,lime,importance,wine_quality,696,testing,6,0,True
160,1,1,1,single_condition,shap,none,wine_quality,1412,training,1,1,
160,2,1,2,single_condition,shap,none,wine_quality,7,training,2,0,
160,3,1,3,single_condition,shap,none,wine_quality,337,training,3,0,
160,4,1,4,single_condition,shap,none,wine_quality,1549,training,4,1,
160,5,1,1,single_condition,shap,none,wine_quality,160,testing,1,0,True
160,6,1,2,single_condition,shap,none,wine_quality,588,testing,2,1,True
160,7,1,3,single_condition,shap,none,wine_quality,1531,testing,3,0,False
160,8,1,4,single_condition,shap,none,wine_quality,1061,testing,4,1,True
160,9,1,5,single_condition,shap,none,wine_quality,940,testing,5,1,False
160,10,1,6,single_condition,shap,none,wine_quality,410,testing,6,0,False
161,1,1,1,single_condition,shap,attribution,wine_quality,392,training,1,0,
161,2,1,2,single_condition,shap,attribution,wine_quality,1007,training,2,1,
161,3,1,3,single_condition,shap,attribution,wine_quality,817,training,3,1,
161,4,1,4,single_condition,shap,attribution,wine_quality,1305,training,4,0,
161,5,1,1,single_condition,shap,attribution,wine_quality,950,testing,1,1,False
161,6,1,2,single_condition,shap,attribution,wine_quality,344,testing,2,1,True
161,7,1,3,single_condition,shap,attribution,wine_quality,849,testing,3,0,False
161,8,1,4,single_condition,shap,attribution,wine_quality,69,testing,4,1,True
161,9,1,5,single_condition,shap,attribution,wine_quality,366,testing,5,0,False
161,10,1,6,single_condition,shap,attribution,wine_quality,939,testing,6,0,True
162,1,1,1,single_condition,shap,importance,wine_quality,1074,training,1,0,
162,2,1,2,single_condition,shap,importance,wine_quality,606,training,2,1,
162,3,1,3,single_condition,shap,importance,wine_quality,275,training,3,0,
162,4,1,4,single_condition,shap,importance,wine_quality,817,training,4,1,
162,5,1,1,single_condition,shap,importance,wine_quality,505,testing,1,1,False
162,6,1,2,single_condition,shap,importance,wine_quality,632,testing,2,0,False
162,7,1,3,single_condition,shap,importance,wine_quality,925,testing,3,0,True
162,8,1,4,single_condition,shap,importance,wine_quality,877,testing,4,0,False
162,9,1,5,single_condition,shap,importance,wine_quality,1016,testing,5,1,True
162,10,1,6,single_condition,shap,importance,wine_quality,1590,testing,6,1,True
163,1,1,1,single_condition,integrated_gradients,none,wine_quality,413,training,1,1,
163,2,1,2,single_condition,integrated_gradients,none,wine_quality,146,training,2,0,
163,3,1,3,single_condition,integrated_gradients,none,wine_quality,128,training,3,1,
163,4,1,4,single_condition,integrated_gradients,none,wine_quality,2,training,4,0,
163,5,1,1,single_condition,integrated_gradients,none,wine_quality,588,testing,1,1,False
163,6,1,2,single_condition,integrated_gradients,none,wine_quality,456,testing,2,0,True
163,7,1,3,single_condition,integrated_gradients,none,wine_quality,431,testing,3,0,False
163,8,1,4,single_condition,integrated_gradients,none,wine_quality,344,testing,4,1,True
163,9,1,5,single_condition,integrated_gradients,none,wine_quality,928,testing,5,1,True
163,10,1,6,single_condition,integrated_gradients,none,wine_quality,1044,testing,6,0,False
164,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,365,training,1,1,
164,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,169,training,2,0,
164,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1133,training,3,0,
164,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,346,training,4,1,
164,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,725,testing,1,0,False
164,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,39,testing,2,0,True
164,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,940,testing,3,1,True
164,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,38,testing,4,0,False
164,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,377,testing,5,1,True
164,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1172,testing,6,1,False
165,1,1,1,single_condition,integrated_gradients,importance,wine_quality,349,training,1,0,
165,2,1,2,single_condition,integrated_gradients,importance,wine_quality,924,training,2,1,
165,3,1,3,single_condition,integrated_gradients,importance,wine_quality,657,training,3,0,
165,4,1,4,single_condition,integrated_gradients,importance,wine_quality,821,training,4,1,
165,5,1,1,single_condition,integrated_gradients,importance,wine_quality,940,testing,1,1,True
165,6,1,2,single_condition,integrated_gradients,importance,wine_quality,666,testing,2,0,True
165,7,1,3,single_condition,integrated_gradients,importance,wine_quality,377,testing,3,1,False
165,8,1,4,single_condition,integrated_gradients,importance,wine_quality,928,testing,4,1,True
165,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1251,testing,5,0,False
165,10,1,6,single_condition,integrated_gradients,importance,wine_quality,800,testing,6,0,False
166,1,1,1,single_condition,input_gradients,none,wine_quality,795,training,1,0,
166,2,1,2,single_condition,input_gradients,none,wine_quality,1118,training,2,0,
166,3,1,3,single_condition,input_gradients,none,wine_quality,837,training,3,1,
166,4,1,4,single_condition,input_gradients,none,wine_quality,504,training,4,1,
166,5,1,1,single_condition,input_gradients,none,wine_quality,69,testing,1,1,True
166,6,1,2,single_condition,input_gradients,none,wine_quality,882,testing,2,1,True
166,7,1,3,single_condition,input_gradients,none,wine_quality,928,testing,3,1,False
166,8,1,4,single_condition,input_gradients,none,wine_quality,234,testing,4,0,False
166,9,1,5,single_condition,input_gradients,none,wine_quality,672,testing,5,0,False
166,10,1,6,single_condition,input_gradients,none,wine_quality,1211,testing,6,0,True
167,1,1,1,single_condition,input_gradients,attribution,wine_quality,966,training,1,1,
167,2,1,2,single_condition,input_gradients,attribution,wine_quality,518,training,2,1,
167,3,1,3,single_condition,input_gradients,attribution,wine_quality,1464,training,3,0,
167,4,1,4,single_condition,input_gradients,attribution,wine_quality,1193,training,4,0,
167,5,1,1,single_condition,input_gradients,attribution,wine_quality,1405,testing,1,1,False
167,6,1,2,single_condition,input_gradients,attribution,wine_quality,1496,testing,2,0,False
167,7,1,3,single_condition,input_gradients,attribution,wine_quality,1267,testing,3,1,False
167,8,1,4,single_condition,input_gradients,attribution,wine_quality,960,testing,4,1,True
167,9,1,5,single_condition,input_gradients,attribution,wine_quality,666,testing,5,0,True
167,10,1,6,single_condition,input_gradients,attribution,wine_quality,306,testing,6,0,True
168,1,1,1,single_condition,input_gradients,importance,wine_quality,1336,training,1,0,
168,2,1,2,single_condition,input_gradients,importance,wine_quality,567,training,2,0,
168,3,1,3,single_condition,input_gradients,importance,wine_quality,948,training,3,1,
168,4,1,4,single_condition,input_gradients,importance,wine_quality,589,training,4,1,
168,5,1,1,single_condition,input_gradients,importance,wine_quality,431,testing,1,0,True
168,6,1,2,single_condition,input_gradients,importance,wine_quality,1437,testing,2,0,False
168,7,1,3,single_condition,input_gradients,importance,wine_quality,505,testing,3,1,False
168,8,1,4,single_condition,input_gradients,importance,wine_quality,377,testing,4,1,True
168,9,1,5,single_condition,input_gradients,importance,wine_quality,681,testing,5,0,True
168,10,1,6,single_condition,input_gradients,importance,wine_quality,882,testing,6,1,False
169,1,1,1,single_condition,lime,none,wine_quality,920,training,1,0,
169,2,1,2,single_condition,lime,none,wine_quality,444,training,2,1,
169,3,1,3,single_condition,lime,none,wine_quality,1283,training,3,0,
169,4,1,4,single_condition,lime,none,wine_quality,358,training,4,1,
169,5,1,1,single_condition,lime,none,wine_quality,495,testing,1,0,False
169,6,1,2,single_condition,lime,none,wine_quality,1369,testing,2,0,True
169,7,1,3,single_condition,lime,none,wine_quality,1061,testing,3,1,False
169,8,1,4,single_condition,lime,none,wine_quality,480,testing,4,0,True
169,9,1,5,single_condition,lime,none,wine_quality,1136,testing,5,1,False
169,10,1,6,single_condition,lime,none,wine_quality,947,testing,6,1,True
170,1,1,1,single_condition,lime,attribution,wine_quality,1202,training,1,1,
170,2,1,2,single_condition,lime,attribution,wine_quality,1048,training,2,0,
170,3,1,3,single_condition,lime,attribution,wine_quality,608,training,3,0,
170,4,1,4,single_condition,lime,attribution,wine_quality,1450,training,4,1,
170,5,1,1,single_condition,lime,attribution,wine_quality,23,testing,1,0,True
170,6,1,2,single_condition,lime,attribution,wine_quality,1136,testing,2,1,True
170,7,1,3,single_condition,lime,attribution,wine_quality,964,testing,3,1,True
170,8,1,4,single_condition,lime,attribution,wine_quality,982,testing,4,1,False
170,9,1,5,single_condition,lime,attribution,wine_quality,856,testing,5,0,False
170,10,1,6,single_condition,lime,attribution,wine_quality,362,testing,6,0,False
171,1,1,1,single_condition,lime,importance,wine_quality,1117,training,1,0,
171,2,1,2,single_condition,lime,importance,wine_quality,784,training,2,0,
171,3,1,3,single_condition,lime,importance,wine_quality,966,training,3,1,
171,4,1,4,single_condition,lime,importance,wine_quality,867,training,4,1,
171,5,1,1,single_condition,lime,importance,wine_quality,18,testing,1,0,False
171,6,1,2,single_condition,lime,importance,wine_quality,950,testing,2,1,True
171,7,1,3,single_condition,lime,importance,wine_quality,214,testing,3,0,True
171,8,1,4,single_condition,lime,importance,wine_quality,1405,testing,4,1,False
171,9,1,5,single_condition,lime,importance,wine_quality,1128,testing,5,0,False
171,10,1,6,single_condition,lime,importance,wine_quality,377,testing,6,1,True
172,1,1,1,single_condition,shap,none,wine_quality,346,training,1,1,
172,2,1,2,single_condition,shap,none,wine_quality,932,training,2,0,
172,3,1,3,single_condition,shap,none,wine_quality,625,training,3,0,
172,4,1,4,single_condition,shap,none,wine_quality,922,training,4,1,
172,5,1,1,single_condition,shap,none,wine_quality,947,testing,1,1,True
172,6,1,2,single_condition,shap,none,wine_quality,1060,testing,2,0,False
172,7,1,3,single_condition,shap,none,wine_quality,46,testing,3,0,False
172,8,1,4,single_condition,shap,none,wine_quality,1070,testing,4,1,True
172,9,1,5,single_condition,shap,none,wine_quality,875,testing,5,1,False
172,10,1,6,single_condition,shap,none,wine_quality,1260,testing,6,0,True
173,1,1,1,single_condition,shap,attribution,wine_quality,589,training,1,1,
173,2,1,2,single_condition,shap,attribution,wine_quality,31,training,2,0,
173,3,1,3,single_condition,shap,attribution,wine_quality,922,training,3,1,
173,4,1,4,single_condition,shap,attribution,wine_quality,1587,training,4,0,
173,5,1,1,single_condition,shap,attribution,wine_quality,1371,testing,1,1,True
173,6,1,2,single_condition,shap,attribution,wine_quality,1367,testing,2,0,False
173,7,1,3,single_condition,shap,attribution,wine_quality,377,testing,3,1,True
173,8,1,4,single_condition,shap,attribution,wine_quality,192,testing,4,0,True
173,9,1,5,single_condition,shap,attribution,wine_quality,513,testing,5,1,False
173,10,1,6,single_condition,shap,attribution,wine_quality,1130,testing,6,0,False
174,1,1,1,single_condition,shap,importance,wine_quality,710,training,1,0,
174,2,1,2,single_condition,shap,importance,wine_quality,238,training,2,0,
174,3,1,3,single_condition,shap,importance,wine_quality,467,training,3,1,
174,4,1,4,single_condition,shap,importance,wine_quality,336,training,4,1,
174,5,1,1,single_condition,shap,importance,wine_quality,596,testing,1,0,True
174,6,1,2,single_condition,shap,importance,wine_quality,982,testing,2,1,True
174,7,1,3,single_condition,shap,importance,wine_quality,1396,testing,3,0,False
174,8,1,4,single_condition,shap,importance,wine_quality,1251,testing,4,0,True
174,9,1,5,single_condition,shap,importance,wine_quality,267,testing,5,1,False
174,10,1,6,single_condition,shap,importance,wine_quality,928,testing,6,1,False
175,1,1,1,single_condition,integrated_gradients,none,wine_quality,358,training,1,1,
175,2,1,2,single_condition,integrated_gradients,none,wine_quality,48,training,2,0,
175,3,1,3,single_condition,integrated_gradients,none,wine_quality,1067,training,3,1,
175,4,1,4,single_condition,integrated_gradients,none,wine_quality,297,training,4,0,
175,5,1,1,single_condition,integrated_gradients,none,wine_quality,21,testing,1,0,False
175,6,1,2,single_condition,integrated_gradients,none,wine_quality,1371,testing,2,1,False
175,7,1,3,single_condition,integrated_gradients,none,wine_quality,580,testing,3,0,True
175,8,1,4,single_condition,integrated_gradients,none,wine_quality,124,testing,4,0,True
175,9,1,5,single_condition,integrated_gradients,none,wine_quality,1405,testing,5,1,True
175,10,1,6,single_condition,integrated_gradients,none,wine_quality,1070,testing,6,1,False
176,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,128,training,1,1,
176,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,1156,training,2,0,
176,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,922,training,3,1,
176,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,737,training,4,0,
176,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,1172,testing,1,1,True
176,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,940,testing,2,1,False
