counterfactual_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,phase,phaseTrialId,shown_xai_type,tested_w_xai,step,condition_name,explanation_type,selected_strategy,ai_prediction,agent_prediction,cognitive_correct_vs_ai,prob_correct,pred_time
1,35,19,1,9,single_condition,logistic_regression,wine_quality,25,testing,9,logistic_regression,True,18,linear_regression,lr,lr_calculation,0,0,True,0.5522695261258133,4.934738986343357
1,35,20,1,10,single_condition,logistic_regression,wine_quality,16,testing,10,logistic_regression,True,19,linear_regression,lr,lr_calculation,0,0,True,0.5433905470132603,4.9363778516847585
0,35,21,1,11,single_condition,logistic_regression,wine_quality,29,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,0,1,False,0.396982744916515,5.8939794786215245
1,35,22,1,12,single_condition,logistic_regression,wine_quality,22,testing,12,logistic_regression,False,21,linear_regression,none,lr_calculation,1,1,True,0.6626128572655876,5.804003235589301
1,35,23,1,13,single_condition,logistic_regression,wine_quality,10,testing,13,logistic_regression,False,22,linear_regression,none,lr_calculation,1,1,True,0.6704125030553236,5.845941860010729
1,35,24,1,14,single_condition,logistic_regression,wine_quality,20,testing,14,logistic_regression,True,23,linear_regression,lr,lr_calculation,1,1,True,0.5800266858265242,4.92761865647931
1,35,25,1,15,single_condition,logistic_regression,wine_quality,27,testing,15,logistic_regression,False,24,linear_regression,none,lr_calculation,1,1,True,0.6357690325065988,5.820305946211727
0,35,26,1,16,single_condition,logistic_regression,wine_quality,19,testing,16,logistic_regression,False,25,linear_regression,none,lr_calculation,0,1,False,0.4109965967170408,5.798971598290844
1,35,27,1,17,single_condition,logistic_regression,wine_quality,11,testing,17,logistic_regression,True,26,linear_regression,lr,lr_calculation,1,1,True,0.5800266858265242,4.92761865647931
1,35,28,1,18,single_condition,logistic_regression,wine_quality,17,testing,18,logistic_regression,False,27,linear_regression,none,lr_calculation,0,0,True,0.5085269865019568,5.9398603869335425
1,35,29,1,19,single_condition,logistic_regression,wine_quality,26,testing,19,logistic_regression,True,28,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,35,30,1,20,single_condition,logistic_regression,wine_quality,24,testing,20,logistic_regression,True,29,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
0,36,1,1,1,single_condition,hybrid,wine_quality,3,training,1,logistic_regression,,0,hybrid,lr,dt_traversal,1,0,False,0.5,10.677461661492682
1,36,2,1,2,single_condition,hybrid,wine_quality,5,training,2,decision_tree,,1,hybrid,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,36,3,1,3,single_condition,hybrid,wine_quality,6,training,3,decision_tree,,2,hybrid,dt,dt_traversal,0,0,True,0.875,12.552183725893588
1,36,4,1,4,single_condition,hybrid,wine_quality,2,training,4,decision_tree,,3,hybrid,dt,lr_heuristic,0,0,True,0.5614796611808499,3.090207876993694
1,36,5,1,5,single_condition,hybrid,wine_quality,8,training,5,logistic_regression,,4,hybrid,lr,dt_traversal,1,1,True,0.8125,9.592778953806095
1,36,6,1,6,single_condition,hybrid,wine_quality,4,training,6,decision_tree,,5,hybrid,dt,dt_traversal,0,0,True,0.8125,23.086559089669713
1,36,7,1,7,single_condition,hybrid,wine_quality,9,training,7,logistic_regression,,6,hybrid,lr,dt_traversal,1,1,True,0.625,8.93886482868349
1,36,8,1,8,single_condition,hybrid,wine_quality,1,training,8,decision_tree,,7,hybrid,dt,dt_traversal,0,0,True,0.875,23.086559089669713
0,36,9,1,9,single_condition,hybrid,wine_quality,7,training,9,logistic_regression,,8,hybrid,lr,dt_traversal,1,0,False,0.46875,9.001364828683489
1,36,10,1,10,single_condition,hybrid,wine_quality,0,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,1,1,True,0.53125,10.178132052986014
1,36,11,1,1,single_condition,hybrid,wine_quality,13,testing,1,logistic_regression,True,10,hybrid,lr,dt_traversal,0,0,True,0.65625,10.26511482868349
1,36,12,1,2,single_condition,hybrid,wine_quality,19,testing,2,logistic_regression,False,11,hybrid,none,dt_traversal,0,0,True,0.65625,8.702859087249315
1,36,13,1,3,single_condition,hybrid,wine_quality,10,testing,3,decision_tree,True,12,hybrid,dt,dt_traversal,1,1,True,0.75,23.086559089669713
1,36,14,1,4,single_condition,hybrid,wine_quality,14,testing,4,logistic_regression,False,13,hybrid,none,dt_traversal,0,0,True,0.65625,7.762097604380967
0,36,15,1,5,single_condition,hybrid,wine_quality,22,testing,5,logistic_regression,False,14,hybrid,none,dt_traversal,1,0,False,0.3125,9.692126311551839
1,36,16,1,6,single_condition,hybrid,wine_quality,18,testing,6,decision_tree,True,15,hybrid,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,36,17,1,7,single_condition,hybrid,wine_quality,12,testing,7,decision_tree,True,16,hybrid,dt,dt_traversal,1,1,True,0.8125,12.552183725893588
1,36,18,1,8,single_condition,hybrid,wine_quality,20,testing,8,logistic_regression,False,17,hybrid,none,lr_calculation,1,1,True,0.561239590858466,5.817786144413352
0,36,19,1,9,single_condition,hybrid,wine_quality,29,testing,9,decision_tree,False,18,hybrid,none,lr_calculation,0,1,False,0.41997331417347583,5.92761865647931
1,36,20,1,10,single_condition,hybrid,wine_quality,11,testing,10,logistic_regression,True,19,hybrid,lr,lr_calculation,1,1,True,0.5800266858265242,4.92761865647931
1,36,21,1,11,single_condition,hybrid,wine_quality,21,testing,11,logistic_regression,True,20,hybrid,lr,lr_calculation,0,0,True,0.7457354510087214,6.815466459273007
1,36,22,1,12,single_condition,hybrid,wine_quality,26,testing,12,decision_tree,False,21,hybrid,none,lr_calculation,1,1,True,0.6354592274598729,5.898506009951365
1,36,23,1,13,single_condition,hybrid,wine_quality,25,testing,13,logistic_regression,False,22,hybrid,none,lr_calculation,0,0,True,0.5767845130413223,5.901524371747989
0,36,24,1,14,single_condition,hybrid,wine_quality,15,testing,14,decision_tree,False,23,hybrid,none,lr_calculation,1,0,False,0.5,5.9399999999999995
1,36,25,1,15,single_condition,hybrid,wine_quality,28,testing,15,logistic_regression,True,24,hybrid,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
0,36,26,1,16,single_condition,hybrid,wine_quality,17,testing,16,decision_tree,True,25,hybrid,dt,lr_heuristic,0,1,False,0.2479866463175011,4.906900184357294
1,36,27,1,17,single_condition,hybrid,wine_quality,24,testing,17,decision_tree,False,26,hybrid,none,lr_heuristic,1,1,True,0.700000009804166,3.642619948906175
1,36,28,1,18,single_condition,hybrid,wine_quality,23,testing,18,decision_tree,True,27,hybrid,dt,lr_heuristic,0,0,True,0.8070617232339606,3.3127668311466727
0,36,29,1,19,single_condition,hybrid,wine_quality,16,testing,19,logistic_regression,True,28,hybrid,lr,lr_heuristic,0,1,False,0.4110059102998922,4.916657691568773
1,36,30,1,20,single_condition,hybrid,wine_quality,27,testing,20,decision_tree,False,29,hybrid,none,lr_heuristic,1,1,True,0.6993163879673299,3.549978784776095
1,37,1,1,1,single_condition,decision_tree,wine_quality,7,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,1,1,True,0.8125,15.931322408342053
0,37,2,1,2,single_condition,decision_tree,wine_quality,0,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,0,False,0.1875,15.931322408342053
1,37,3,1,3,single_condition,decision_tree,wine_quality,4,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,37,4,1,4,single_condition,decision_tree,wine_quality,6,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,37,5,1,5,single_condition,decision_tree,wine_quality,8,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,37,6,1,6,single_condition,decision_tree,wine_quality,9,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,1,True,0.75,23.086559089669713
1,37,7,1,7,single_condition,decision_tree,wine_quality,2,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,37,8,1,8,single_condition,decision_tree,wine_quality,5,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,1,True,0.8125,23.086559089669713
0,37,9,1,9,single_condition,decision_tree,wine_quality,3,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,1,0,False,0.125,23.086559089669713
1,37,10,1,10,single_condition,decision_tree,wine_quality,1,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,0,0,True,0.875,15.931322408342053
1,37,11,1,1,single_condition,decision_tree,wine_quality,15,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,1,1,True,0.875,12.552183725893588
1,37,12,1,2,single_condition,decision_tree,wine_quality,23,testing,2,decision_tree,False,11,decision_tree,none,dt_traversal,0,0,True,0.53125,3.134784448605047
1,37,13,1,3,single_condition,decision_tree,wine_quality,24,testing,3,decision_tree,True,12,decision_tree,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
0,37,14,1,4,single_condition,decision_tree,wine_quality,10,testing,4,decision_tree,False,13,decision_tree,none,dt_traversal,1,0,False,0.46875,5.408563155775921
1,37,15,1,5,single_condition,decision_tree,wine_quality,16,testing,5,decision_tree,True,14,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,37,16,1,6,single_condition,decision_tree,wine_quality,14,testing,6,decision_tree,True,15,decision_tree,dt,dt_traversal,0,0,True,1.0,19.504819105182325
1,37,17,1,7,single_condition,decision_tree,wine_quality,26,testing,7,decision_tree,True,16,decision_tree,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
1,37,18,1,8,single_condition,decision_tree,wine_quality,29,testing,8,decision_tree,False,17,decision_tree,none,dt_traversal,0,0,True,0.5625,4.055456769216462
0,37,19,1,9,single_condition,decision_tree,wine_quality,22,testing,9,decision_tree,True,18,decision_tree,dt,dt_traversal,1,0,False,0.0,15.931322408342053
1,37,20,1,10,single_condition,decision_tree,wine_quality,17,testing,10,decision_tree,True,19,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,37,21,1,11,single_condition,decision_tree,wine_quality,20,testing,11,decision_tree,False,20,decision_tree,none,dt_traversal,1,1,True,0.625,7.579568897210096
1,37,22,1,12,single_condition,decision_tree,wine_quality,12,testing,12,decision_tree,True,21,decision_tree,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,37,23,1,13,single_condition,decision_tree,wine_quality,25,testing,13,decision_tree,False,22,decision_tree,none,dt_traversal,0,0,True,0.5625,3.481865415373169
0,37,24,1,14,single_condition,decision_tree,wine_quality,18,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,1,0,False,0.5,5.93248083074634
1,37,25,1,15,single_condition,decision_tree,wine_quality,27,testing,15,decision_tree,True,24,decision_tree,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,37,26,1,16,single_condition,decision_tree,wine_quality,13,testing,16,decision_tree,False,25,decision_tree,none,dt_traversal,0,0,True,0.5625,4.260790190039222
1,37,27,1,17,single_condition,decision_tree,wine_quality,21,testing,17,decision_tree,False,26,decision_tree,none,dt_traversal,0,0,True,0.5625,6.05748083074634
1,37,28,1,18,single_condition,decision_tree,wine_quality,28,testing,18,decision_tree,False,27,decision_tree,none,dt_traversal,1,1,True,0.5625,5.7677187999814015
1,37,29,1,19,single_condition,decision_tree,wine_quality,19,testing,19,decision_tree,False,28,decision_tree,none,dt_traversal,0,0,True,0.625,5.40856315577592
0,37,30,1,20,single_condition,decision_tree,wine_quality,11,testing,20,decision_tree,True,29,decision_tree,dt,dt_traversal,1,0,False,0.4375,22.25240955259117
0,38,1,1,1,single_condition,logistic_regression,wine_quality,6,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,0,1,False,0.2968505399146433,4.6950849366661975
1,38,2,1,2,single_condition,logistic_regression,wine_quality,3,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,1,1,True,0.6523887950645708,4.831977042167967
1,38,3,1,3,single_condition,logistic_regression,wine_quality,5,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,1,True,0.6446816510735314,3.335008102269042
1,38,4,1,4,single_condition,logistic_regression,wine_quality,9,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,1,1,True,0.7683993980180854,3.265602721197589
0,38,5,1,5,single_condition,logistic_regression,wine_quality,0,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,0,False,0.44958838425108005,3.2855670864807975
0,38,6,1,6,single_condition,logistic_regression,wine_quality,2,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,0,1,False,0.21068266866557983,4.7705891516780685
1,38,7,1,7,single_condition,logistic_regression,wine_quality,7,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,1,1,True,0.6895969205850462,3.275872762301671
0,38,8,1,8,single_condition,logistic_regression,wine_quality,1,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,0,1,False,0.3972393732949717,3.3030040899965365
0,38,9,1,9,single_condition,logistic_regression,wine_quality,4,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,0,1,False,0.4545303050233984,3.251769460326335
0,38,10,1,10,single_condition,logistic_regression,wine_quality,8,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,1,0,False,0.4178978132444464,3.421403142660128
0,38,11,1,1,single_condition,logistic_regression,wine_quality,19,testing,1,logistic_regression,False,10,linear_regression,none,lr_heuristic,0,1,False,0.21319596463278923,3.201509674866902
1,38,12,1,2,single_condition,logistic_regression,wine_quality,13,testing,2,logistic_regression,False,11,linear_regression,none,lr_calculation,0,0,True,0.508582217267148,5.831465550661939
1,38,13,1,3,single_condition,logistic_regression,wine_quality,21,testing,3,logistic_regression,True,12,linear_regression,lr,lr_calculation,0,0,True,0.7457354510087214,6.815466459273007
1,38,14,1,4,single_condition,logistic_regression,wine_quality,24,testing,4,logistic_regression,True,13,linear_regression,lr,lr_heuristic,1,1,True,0.7204885165325319,3.4415348394177507
1,38,15,1,5,single_condition,logistic_regression,wine_quality,18,testing,5,logistic_regression,False,14,linear_regression,none,lr_heuristic,1,1,True,0.5225112818724373,3.4579182351783806
1,38,16,1,6,single_condition,logistic_regression,wine_quality,23,testing,6,logistic_regression,True,15,linear_regression,lr,lr_calculation,0,0,True,0.5522695261258133,4.934738986343357
1,38,17,1,7,single_condition,logistic_regression,wine_quality,29,testing,7,logistic_regression,True,16,linear_regression,lr,lr_calculation,0,0,True,0.7010774010158042,6.858705005657374
0,38,18,1,8,single_condition,logistic_regression,wine_quality,11,testing,8,logistic_regression,False,17,linear_regression,none,lr_calculation,1,0,False,0.008162571183052619,2.5902049150343407
1,38,19,1,9,single_condition,logistic_regression,wine_quality,20,testing,9,logistic_regression,True,18,linear_regression,lr,lr_calculation,1,1,True,0.5800347240019478,8.927616151755823
1,38,20,1,10,single_condition,logistic_regression,wine_quality,14,testing,10,logistic_regression,True,19,linear_regression,lr,lr_calculation,0,0,True,0.5085269865019568,4.9398603869335425
1,38,21,1,11,single_condition,logistic_regression,wine_quality,25,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,0,0,True,0.619998613139863,5.814915688597496
1,38,22,1,12,single_condition,logistic_regression,wine_quality,28,testing,12,logistic_regression,False,21,linear_regression,none,lr_calculation,1,1,True,0.6141796171189593,5.873228853916416
0,38,23,1,13,single_condition,logistic_regression,wine_quality,15,testing,13,logistic_regression,True,22,linear_regression,lr,lr_calculation,1,0,False,0.5,4.9399999999999995
1,38,24,1,14,single_condition,logistic_regression,wine_quality,17,testing,14,logistic_regression,True,23,linear_regression,lr,lr_calculation,0,0,True,0.5085269865019568,4.9398603869335425
1,38,25,1,15,single_condition,logistic_regression,wine_quality,27,testing,15,logistic_regression,False,24,linear_regression,none,lr_calculation,1,1,True,0.6620715386966238,5.846111013013118
1,38,26,1,16,single_condition,logistic_regression,wine_quality,22,testing,16,logistic_regression,True,25,linear_regression,lr,lr_calculation,1,1,True,0.7064041775514738,4.854112086594203
1,38,27,1,17,single_condition,logistic_regression,wine_quality,16,testing,17,logistic_regression,True,26,linear_regression,lr,lr_calculation,0,0,True,0.5433905470132603,4.9363778516847585
1,38,28,1,18,single_condition,logistic_regression,wine_quality,26,testing,18,logistic_regression,False,27,linear_regression,none,lr_calculation,1,1,True,0.5687203872303597,5.793018952291798
1,38,29,1,19,single_condition,logistic_regression,wine_quality,12,testing,19,logistic_regression,False,28,linear_regression,none,lr_calculation,1,1,True,0.5878687079424465,5.759260763839649
1,38,30,1,20,single_condition,logistic_regression,wine_quality,10,testing,20,logistic_regression,False,29,linear_regression,none,lr_calculation,1,1,True,0.6056775657570602,5.875938451620422
0,39,1,1,1,single_condition,hybrid,wine_quality,0,training,1,logistic_regression,,0,hybrid,lr,dt_traversal,1,0,False,0.5,10.677461661492682
1,39,2,1,2,single_condition,hybrid,wine_quality,8,training,2,logistic_regression,,1,hybrid,lr,dt_traversal,1,1,True,0.625,13.552183725893588
1,39,3,1,3,single_condition,hybrid,wine_quality,7,training,3,logistic_regression,,2,hybrid,lr,dt_traversal,1,1,True,0.59375,12.437916501591062
0,39,4,1,4,single_condition,hybrid,wine_quality,6,training,4,decision_tree,,3,hybrid,dt,lr_heuristic,0,1,False,0.13151021482096814,3.0959603261495188
1,39,5,1,5,single_condition,hybrid,wine_quality,1,training,5,logistic_regression,,4,hybrid,lr,dt_traversal,0,0,True,0.625,8.049425569197863
1,39,6,1,6,single_condition,hybrid,wine_quality,2,training,6,decision_tree,,5,hybrid,dt,dt_traversal,0,0,True,0.75,23.086559089669713
1,39,7,1,7,single_condition,hybrid,wine_quality,5,training,7,logistic_regression,,6,hybrid,lr,dt_traversal,1,1,True,0.625,11.653405018722715
0,39,8,1,8,single_condition,hybrid,wine_quality,3,training,8,decision_tree,,7,hybrid,dt,dt_traversal,1,0,False,0.3125,12.552183725893588
1,39,9,1,9,single_condition,hybrid,wine_quality,9,training,9,decision_tree,,8,hybrid,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,39,10,1,10,single_condition,hybrid,wine_quality,4,training,10,decision_tree,,9,hybrid,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,39,11,1,1,single_condition,hybrid,wine_quality,21,testing,1,logistic_regression,True,10,hybrid,lr,dt_traversal,0,0,True,0.625,9.487370570117667
1,39,12,1,2,single_condition,hybrid,wine_quality,19,testing,2,decision_tree,True,11,hybrid,dt,dt_traversal,0,0,True,0.8125,23.086559089669713
1,39,13,1,3,single_condition,hybrid,wine_quality,16,testing,3,logistic_regression,False,12,hybrid,none,dt_traversal,0,0,True,0.59375,6.522830380078444
1,39,14,1,4,single_condition,hybrid,wine_quality,28,testing,4,decision_tree,False,13,hybrid,none,lr_calculation,1,1,True,0.5952467902373388,5.845583102228079
1,39,15,1,5,single_condition,hybrid,wine_quality,18,testing,5,logistic_regression,False,14,hybrid,none,lr_calculation,1,1,True,0.5878687079424466,5.759260763839649
1,39,16,1,6,single_condition,hybrid,wine_quality,27,testing,6,decision_tree,True,15,hybrid,dt,lr_heuristic,1,1,True,0.8803865654726173,3.285032618863076
1,39,17,1,7,single_condition,hybrid,wine_quality,25,testing,7,logistic_regression,True,16,hybrid,lr,dt_traversal,0,0,True,0.5625,6.804080380078444
1,39,18,1,8,single_condition,hybrid,wine_quality,26,testing,8,logistic_regression,False,17,hybrid,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
0,39,19,1,9,single_condition,hybrid,wine_quality,15,testing,9,decision_tree,False,18,hybrid,none,lr_calculation,1,0,False,0.49141778273168174,5.825499126518711
1,39,20,1,10,single_condition,hybrid,wine_quality,20,testing,10,logistic_regression,True,19,hybrid,lr,lr_heuristic,1,1,True,0.8920246410885481,4.672524198439251
1,39,21,1,11,single_condition,hybrid,wine_quality,23,testing,11,logistic_regression,True,20,hybrid,lr,dt_traversal,0,0,True,0.5,5.110057414341746
1,39,22,1,12,single_condition,hybrid,wine_quality,12,testing,12,decision_tree,False,21,hybrid,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
1,39,23,1,13,single_condition,hybrid,wine_quality,24,testing,13,decision_tree,True,22,hybrid,dt,lr_heuristic,1,1,True,0.833048388189588,3.3177522609474197
0,39,24,1,14,single_condition,hybrid,wine_quality,14,testing,14,logistic_regression,True,23,hybrid,lr,lr_heuristic,0,1,False,0.05245032274995998,4.714780289774338
1,39,25,1,15,single_condition,hybrid,wine_quality,13,testing,15,decision_tree,True,24,hybrid,dt,dt_traversal,0,0,True,0.9375,23.701149146565356
1,39,26,1,16,single_condition,hybrid,wine_quality,10,testing,16,decision_tree,False,25,hybrid,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
0,39,27,1,17,single_condition,hybrid,wine_quality,29,testing,17,decision_tree,False,26,hybrid,none,lr_calculation,0,1,False,0.41997331417347583,5.92761865647931
1,39,28,1,18,single_condition,hybrid,wine_quality,22,testing,18,logistic_regression,False,27,hybrid,none,lr_calculation,1,1,True,0.7161251996499985,5.843280017295097
0,39,29,1,19,single_condition,hybrid,wine_quality,17,testing,19,logistic_regression,False,28,hybrid,none,lr_calculation,0,1,False,0.47706769179777997,5.883747525769138
1,39,30,1,20,single_condition,hybrid,wine_quality,11,testing,20,decision_tree,True,29,hybrid,dt,lr_heuristic,1,1,True,0.7030767897270915,3.4773397528082377
1,40,1,1,1,single_condition,decision_tree,wine_quality,9,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,1,1,True,0.8125,15.931322408342053
0,40,2,1,2,single_condition,decision_tree,wine_quality,7,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,0,False,0.5,15.931322408342053
1,40,3,1,3,single_condition,decision_tree,wine_quality,6,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,40,4,1,4,single_condition,decision_tree,wine_quality,8,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,40,5,1,5,single_condition,decision_tree,wine_quality,2,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
0,40,6,1,6,single_condition,decision_tree,wine_quality,3,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,0,False,0.125,23.086559089669713
1,40,7,1,7,single_condition,decision_tree,wine_quality,5,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,40,8,1,8,single_condition,decision_tree,wine_quality,1,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,0,0,True,0.875,12.552183725893588
0,40,9,1,9,single_condition,decision_tree,wine_quality,0,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,1,0,False,0.125,23.086559089669713
1,40,10,1,10,single_condition,decision_tree,wine_quality,4,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,0,0,True,0.875,15.931322408342053
1,40,11,1,1,single_condition,decision_tree,wine_quality,21,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,0,0,True,0.875,12.552183725893588
1,40,12,1,2,single_condition,decision_tree,wine_quality,14,testing,2,decision_tree,True,11,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,40,13,1,3,single_condition,decision_tree,wine_quality,29,testing,3,decision_tree,True,12,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,40,14,1,4,single_condition,decision_tree,wine_quality,27,testing,4,decision_tree,True,13,decision_tree,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
1,40,15,1,5,single_condition,decision_tree,wine_quality,18,testing,5,decision_tree,True,14,decision_tree,dt,dt_traversal,1,1,True,0.875,23.086559089669713
1,40,16,1,6,single_condition,decision_tree,wine_quality,25,testing,6,decision_tree,False,15,decision_tree,none,dt_traversal,0,0,True,0.5,1.472011482868349
0,40,17,1,7,single_condition,decision_tree,wine_quality,20,testing,7,decision_tree,False,16,decision_tree,none,dt_traversal,1,0,False,0.5,3.469603384608231
1,40,18,1,8,single_condition,decision_tree,wine_quality,16,testing,8,decision_tree,True,17,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
0,40,19,1,9,single_condition,decision_tree,wine_quality,11,testing,9,decision_tree,False,18,decision_tree,none,dt_traversal,1,0,False,0.46875,4.590545931473397
0,40,20,1,10,single_condition,decision_tree,wine_quality,24,testing,10,decision_tree,False,19,decision_tree,none,dt_traversal,1,0,False,0.5,4.6915481230597536
0,40,21,1,11,single_condition,decision_tree,wine_quality,17,testing,11,decision_tree,False,20,decision_tree,none,dt_traversal,0,1,False,0.46875,5.630060153824694
0,40,22,1,12,single_condition,decision_tree,wine_quality,28,testing,12,decision_tree,True,21,decision_tree,dt,dt_traversal,1,0,False,0.4375,12.95810334581514
0,40,23,1,13,single_condition,decision_tree,wine_quality,26,testing,13,decision_tree,False,22,decision_tree,none,dt_traversal,1,0,False,0.46875,7.040086121512617
1,40,24,1,14,single_condition,decision_tree,wine_quality,12,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,1,1,True,0.53125,6.568572184589632
1,40,25,1,15,single_condition,decision_tree,wine_quality,15,testing,15,decision_tree,True,24,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,40,26,1,16,single_condition,decision_tree,wine_quality,10,testing,16,decision_tree,True,25,decision_tree,dt,dt_traversal,1,1,True,0.6875,12.552183725893588
0,40,27,1,17,single_condition,decision_tree,wine_quality,22,testing,17,decision_tree,False,26,decision_tree,none,dt_traversal,1,0,False,0.5,5.265139476903047
1,40,28,1,18,single_condition,decision_tree,wine_quality,13,testing,18,decision_tree,False,27,decision_tree,none,dt_traversal,0,0,True,0.59375,5.452639476903046
1,40,29,1,19,single_condition,decision_tree,wine_quality,19,testing,19,decision_tree,True,28,decision_tree,dt,dt_traversal,0,0,True,0.9375,19.504819105182325
1,40,30,1,20,single_condition,decision_tree,wine_quality,23,testing,20,decision_tree,False,29,decision_tree,none,dt_traversal,0,0,True,0.53125,6.977586121512619
0,41,1,1,1,single_condition,logistic_regression,wine_quality,1,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,0,1,False,0.4387271875848844,4.778296532504468
1,41,2,1,2,single_condition,logistic_regression,wine_quality,0,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,1,1,True,0.61120512088726,4.758957062067377
1,41,3,1,3,single_condition,logistic_regression,wine_quality,7,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,1,True,0.8258232777661699,3.356595347350333
0,41,4,1,4,single_condition,logistic_regression,wine_quality,6,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,0,1,False,0.23606646019013744,3.26376689666845
0,41,5,1,5,single_condition,logistic_regression,wine_quality,8,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,0,False,0.3994643374227079,3.264233658337703
1,41,6,1,6,single_condition,logistic_regression,wine_quality,3,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,1,1,True,0.8125295259087334,3.2316546801796013
1,41,7,1,7,single_condition,logistic_regression,wine_quality,5,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,1,1,True,0.6935500001963149,3.408331157315284
1,41,8,1,8,single_condition,logistic_regression,wine_quality,9,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,1,1,True,0.7255542923694043,4.8373827601825
0,41,9,1,9,single_condition,logistic_regression,wine_quality,4,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,0,1,False,0.24537704926296233,4.585205746445352
0,41,10,1,10,single_condition,logistic_regression,wine_quality,2,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,0,1,False,0.48922891924864054,4.920809478670328
1,41,11,1,1,single_condition,logistic_regression,wine_quality,10,testing,1,logistic_regression,True,10,linear_regression,lr,lr_heuristic,1,1,True,0.7419340453893587,3.382552843035442
