participantId,trialId,block,trialWithinBlock,withinCondition,tested_w_xai,xai_method,dataId,instanceId,model_type,CV_age_group_levels,CV_gender_levels
64,1,1,1,single_condition,False,shap,wine_quality,241,mlp,young|adult|senior,male|female|other
64,2,1,2,single_condition,True,shap,wine_quality,572,mlp,young|adult|senior,male|female|other
64,3,1,3,single_condition,True,shap,wine_quality,1251,mlp,young|adult|senior,male|female|other
64,4,1,4,single_condition,False,shap,wine_quality,1045,mlp,young|adult|senior,male|female|other
64,5,1,5,single_condition,False,shap,wine_quality,539,mlp,young|adult|senior,male|female|other
64,6,1,6,single_condition,False,shap,wine_quality,1107,mlp,young|adult|senior,male|female|other
64,7,1,7,single_condition,True,shap,wine_quality,902,mlp,young|adult|senior,male|female|other
64,8,1,8,single_condition,True,shap,wine_quality,767,mlp,young|adult|senior,male|female|other
64,9,1,9,single_condition,False,shap,wine_quality,24,mlp,young|adult|senior,male|female|other
64,10,1,10,single_condition,True,shap,wine_quality,454,mlp,young|adult|senior,male|female|other
65,1,1,1,single_condition,False,lime,wine_quality,1337,mlp,young|adult|senior,male|female|other
65,2,1,2,single_condition,True,lime,wine_quality,532,mlp,young|adult|senior,male|female|other
65,3,1,3,single_condition,False,lime,wine_quality,972,mlp,young|adult|senior,male|female|other
65,4,1,4,single_condition,True,lime,wine_quality,861,mlp,young|adult|senior,male|female|other
65,5,1,5,single_condition,True,lime,wine_quality,1413,mlp,young|adult|senior,male|female|other
65,6,1,6,single_condition,False,lime,wine_quality,1018,mlp,young|adult|senior,male|female|other
65,7,1,7,single_condition,False,lime,wine_quality,1524,mlp,young|adult|senior,male|female|other
65,8,1,8,single_condition,True,lime,wine_quality,1337,mlp,young|adult|senior,male|female|other
65,9,1,9,single_condition,False,lime,wine_quality,1125,mlp,young|adult|senior,male|female|other
65,10,1,10,single_condition,True,lime,wine_quality,1330,mlp,young|adult|senior,male|female|other
66,1,1,1,single_condition,False,none,wine_quality,319,mlp,young|adult|senior,male|female|other
66,2,1,2,single_condition,True,none,wine_quality,1508,mlp,young|adult|senior,male|female|other
66,3,1,3,single_condition,False,none,wine_quality,1494,mlp,young|adult|senior,male|female|other
66,4,1,4,single_condition,False,none,wine_quality,92,mlp,young|adult|senior,male|female|other
66,5,1,5,single_condition,True,none,wine_quality,1407,mlp,young|adult|senior,male|female|other
66,6,1,6,single_condition,True,none,wine_quality,1556,mlp,young|adult|senior,male|female|other
66,7,1,7,single_condition,False,none,wine_quality,24,mlp,young|adult|senior,male|female|other
66,8,1,8,single_condition,False,none,wine_quality,950,mlp,young|adult|senior,male|female|other
66,9,1,9,single_condition,True,none,wine_quality,1131,mlp,young|adult|senior,male|female|other
66,10,1,10,single_condition,True,none,wine_quality,218,mlp,young|adult|senior,male|female|other
67,1,1,1,single_condition,True,shap,wine_quality,1478,mlp,young|adult|senior,male|female|other
67,2,1,2,single_condition,False,shap,wine_quality,452,mlp,young|adult|senior,male|female|other
67,3,1,3,single_condition,True,shap,wine_quality,241,mlp,young|adult|senior,male|female|other
67,4,1,4,single_condition,False,shap,wine_quality,1263,mlp,young|adult|senior,male|female|other
67,5,1,5,single_condition,False,shap,wine_quality,1494,mlp,young|adult|senior,male|female|other
67,6,1,6,single_condition,False,shap,wine_quality,1330,mlp,young|adult|senior,male|female|other
67,7,1,7,single_condition,True,shap,wine_quality,1495,mlp,young|adult|senior,male|female|other
67,8,1,8,single_condition,True,shap,wine_quality,1019,mlp,young|adult|senior,male|female|other
67,9,1,9,single_condition,False,shap,wine_quality,905,mlp,young|adult|senior,male|female|other
67,10,1,10,single_condition,True,shap,wine_quality,1440,mlp,young|adult|senior,male|female|other
68,1,1,1,single_condition,True,lime,wine_quality,1407,mlp,young|adult|senior,male|female|other
68,2,1,2,single_condition,False,lime,wine_quality,15,mlp,young|adult|senior,male|female|other
68,3,1,3,single_condition,True,lime,wine_quality,316,mlp,young|adult|senior,male|female|other
68,4,1,4,single_condition,True,lime,wine_quality,1146,mlp,young|adult|senior,male|female|other
68,5,1,5,single_condition,False,lime,wine_quality,656,mlp,young|adult|senior,male|female|other
68,6,1,6,single_condition,True,lime,wine_quality,672,mlp,young|adult|senior,male|female|other
68,7,1,7,single_condition,False,lime,wine_quality,366,mlp,young|adult|senior,male|female|other
68,8,1,8,single_condition,True,lime,wine_quality,19,mlp,young|adult|senior,male|female|other
68,9,1,9,single_condition,False,lime,wine_quality,434,mlp,young|adult|senior,male|female|other
68,10,1,10,single_condition,False,lime,wine_quality,1009,mlp,young|adult|senior,male|female|other
69,1,1,1,single_condition,True,none,wine_quality,1438,mlp,young|adult|senior,male|female|other
69,2,1,2,single_condition,True,none,wine_quality,1094,mlp,young|adult|senior,male|female|other
69,3,1,3,single_condition,False,none,wine_quality,1574,mlp,young|adult|senior,male|female|other
69,4,1,4,single_condition,False,none,wine_quality,339,mlp,young|adult|senior,male|female|other
69,5,1,5,single_condition,False,none,wine_quality,1267,mlp,young|adult|senior,male|female|other
69,6,1,6,single_condition,False,none,wine_quality,127,mlp,young|adult|senior,male|female|other
69,7,1,7,single_condition,True,none,wine_quality,1302,mlp,young|adult|senior,male|female|other
69,8,1,8,single_condition,True,none,wine_quality,539,mlp,young|adult|senior,male|female|other
69,9,1,9,single_condition,True,none,wine_quality,423,mlp,young|adult|senior,male|female|other
69,10,1,10,single_condition,False,none,wine_quality,41,mlp,young|adult|senior,male|female|other
70,1,1,1,single_condition,False,shap,wine_quality,524,mlp,young|adult|senior,male|female|other
70,2,1,2,single_condition,True,shap,wine_quality,595,mlp,young|adult|senior,male|female|other
70,3,1,3,single_condition,True,shap,wine_quality,1274,mlp,young|adult|senior,male|female|other
70,4,1,4,single_condition,False,shap,wine_quality,544,mlp,young|adult|senior,male|female|other
70,5,1,5,single_condition,False,shap,wine_quality,1125,mlp,young|adult|senior,male|female|other
70,6,1,6,single_condition,True,shap,wine_quality,1215,mlp,young|adult|senior,male|female|other
70,7,1,7,single_condition,True,shap,wine_quality,1094,mlp,young|adult|senior,male|female|other
70,8,1,8,single_condition,True,shap,wine_quality,218,mlp,young|adult|senior,male|female|other
70,9,1,9,single_condition,False,shap,wine_quality,207,mlp,young|adult|senior,male|female|other
70,10,1,10,single_condition,False,shap,wine_quality,259,mlp,young|adult|senior,male|female|other
71,1,1,1,single_condition,True,lime,wine_quality,1130,mlp,young|adult|senior,male|female|other
71,2,1,2,single_condition,True,lime,wine_quality,302,mlp,young|adult|senior,male|female|other
71,3,1,3,single_condition,False,lime,wine_quality,554,mlp,young|adult|senior,male|female|other
71,4,1,4,single_condition,True,lime,wine_quality,448,mlp,young|adult|senior,male|female|other
71,5,1,5,single_condition,False,lime,wine_quality,481,mlp,young|adult|senior,male|female|other
71,6,1,6,single_condition,False,lime,wine_quality,640,mlp,young|adult|senior,male|female|other
71,7,1,7,single_condition,True,lime,wine_quality,382,mlp,young|adult|senior,male|female|other
71,8,1,8,single_condition,False,lime,wine_quality,24,mlp,young|adult|senior,male|female|other
71,9,1,9,single_condition,False,lime,wine_quality,15,mlp,young|adult|senior,male|female|other
71,10,1,10,single_condition,True,lime,wine_quality,739,mlp,young|adult|senior,male|female|other
72,1,1,1,single_condition,False,none,wine_quality,544,mlp,young|adult|senior,male|female|other
72,2,1,2,single_condition,False,none,wine_quality,1485,mlp,young|adult|senior,male|female|other
72,3,1,3,single_condition,True,none,wine_quality,1070,mlp,young|adult|senior,male|female|other
72,4,1,4,single_condition,False,none,wine_quality,897,mlp,young|adult|senior,male|female|other
72,5,1,5,single_condition,True,none,wine_quality,17,mlp,young|adult|senior,male|female|other
72,6,1,6,single_condition,True,none,wine_quality,362,mlp,young|adult|senior,male|female|other
72,7,1,7,single_condition,False,none,wine_quality,1159,mlp,young|adult|senior,male|female|other
72,8,1,8,single_condition,True,none,wine_quality,738,mlp,young|adult|senior,male|female|other
72,9,1,9,single_condition,False,none,wine_quality,789,mlp,young|adult|senior,male|female|other
72,10,1,10,single_condition,True,none,wine_quality,921,mlp,young|adult|senior,male|female|other
73,1,1,1,single_condition,False,shap,wine_quality,1094,mlp,young|adult|senior,male|female|other
73,2,1,2,single_condition,False,shap,wine_quality,1586,mlp,young|adult|senior,male|female|other
73,3,1,3,single_condition,True,shap,wine_quality,1478,mlp,young|adult|senior,male|female|other
73,4,1,4,single_condition,True,shap,wine_quality,1215,mlp,young|adult|senior,male|female|other
73,5,1,5,single_condition,True,shap,wine_quality,424,mlp,young|adult|senior,male|female|other
73,6,1,6,single_condition,False,shap,wine_quality,599,mlp,young|adult|senior,male|female|other
73,7,1,7,single_condition,True,shap,wine_quality,227,mlp,young|adult|senior,male|female|other
73,8,1,8,single_condition,True,shap,wine_quality,108,mlp,young|adult|senior,male|female|other
73,9,1,9,single_condition,False,shap,wine_quality,843,mlp,young|adult|senior,male|female|other
73,10,1,10,single_condition,False,shap,wine_quality,1577,mlp,young|adult|senior,male|female|other
74,1,1,1,single_condition,False,lime,wine_quality,688,mlp,young|adult|senior,male|female|other
74,2,1,2,single_condition,False,lime,wine_quality,835,mlp,young|adult|senior,male|female|other
74,3,1,3,single_condition,True,lime,wine_quality,1519,mlp,young|adult|senior,male|female|other
74,4,1,4,single_condition,True,lime,wine_quality,1131,mlp,young|adult|senior,male|female|other
74,5,1,5,single_condition,False,lime,wine_quality,544,mlp,young|adult|senior,male|female|other
74,6,1,6,single_condition,True,lime,wine_quality,982,mlp,young|adult|senior,male|female|other
74,7,1,7,single_condition,False,lime,wine_quality,1262,mlp,young|adult|senior,male|female|other
74,8,1,8,single_condition,True,lime,wine_quality,1369,mlp,young|adult|senior,male|female|other
74,9,1,9,single_condition,True,lime,wine_quality,136,mlp,young|adult|senior,male|female|other
74,10,1,10,single_condition,False,lime,wine_quality,1577,mlp,young|adult|senior,male|female|other
75,1,1,1,single_condition,True,none,wine_quality,692,mlp,young|adult|senior,male|female|other
75,2,1,2,single_condition,True,none,wine_quality,953,mlp,young|adult|senior,male|female|other
75,3,1,3,single_condition,True,none,wine_quality,454,mlp,young|adult|senior,male|female|other
75,4,1,4,single_condition,False,none,wine_quality,532,mlp,young|adult|senior,male|female|other
75,5,1,5,single_condition,False,none,wine_quality,299,mlp,young|adult|senior,male|female|other
75,6,1,6,single_condition,True,none,wine_quality,1438,mlp,young|adult|senior,male|female|other
75,7,1,7,single_condition,False,none,wine_quality,722,mlp,young|adult|senior,male|female|other
75,8,1,8,single_condition,True,none,wine_quality,1267,mlp,young|adult|senior,male|female|other
75,9,1,9,single_condition,False,none,wine_quality,1330,mlp,young|adult|senior,male|female|other
75,10,1,10,single_condition,False,none,wine_quality,244,mlp,young|adult|senior,male|female|other
