participantId,trialId,block,trialWithinBlock,withinCondition,validation_condition,explanation_property,dataId,instanceId,CV_num_training_levels,CV_num_testing_levels,CV_same_instructions_levels,CV_same_display_format_levels,phase,phaseTrialId
78,15,1,5,single_condition,predict_with_timer,sparse,sim2real,41,10,30,True,True,testing,5
78,16,1,6,single_condition,predict_with_timer,sparse,sim2real,372,10,30,True,True,testing,6
78,17,1,7,single_condition,predict_with_timer,sparse,sim2real,502,10,30,True,True,testing,7
78,18,1,8,single_condition,predict_with_timer,sparse,sim2real,35,10,30,True,True,testing,8
78,19,1,9,single_condition,predict_with_timer,sparse,sim2real,69,10,30,True,True,testing,9
78,20,1,10,single_condition,predict_with_timer,sparse,sim2real,537,10,30,True,True,testing,10
78,21,1,11,single_condition,predict_with_timer,sparse,sim2real,627,10,30,True,True,testing,11
78,22,1,12,single_condition,predict_with_timer,sparse,sim2real,430,10,30,True,True,testing,12
78,23,1,13,single_condition,predict_with_timer,sparse,sim2real,115,10,30,True,True,testing,13
78,24,1,14,single_condition,predict_with_timer,sparse,sim2real,254,10,30,True,True,testing,14
78,25,1,15,single_condition,predict_with_timer,sparse,sim2real,290,10,30,True,True,testing,15
78,26,1,16,single_condition,predict_with_timer,sparse,sim2real,76,10,30,True,True,testing,16
78,27,1,17,single_condition,predict_with_timer,sparse,sim2real,674,10,30,True,True,testing,17
78,28,1,18,single_condition,predict_with_timer,sparse,sim2real,576,10,30,True,True,testing,18
78,29,1,19,single_condition,predict_with_timer,sparse,sim2real,6,10,30,True,True,testing,19
78,30,1,20,single_condition,predict_with_timer,sparse,sim2real,573,10,30,True,True,testing,20
78,31,1,21,single_condition,predict_with_timer,sparse,sim2real,568,10,30,True,True,testing,21
78,32,1,22,single_condition,predict_with_timer,sparse,sim2real,39,10,30,True,True,testing,22
78,33,1,23,single_condition,predict_with_timer,sparse,sim2real,754,10,30,True,True,testing,23
78,34,1,24,single_condition,predict_with_timer,sparse,sim2real,669,10,30,True,True,testing,24
78,35,1,25,single_condition,predict_with_timer,sparse,sim2real,525,10,30,True,True,testing,25
78,36,1,26,single_condition,predict_with_timer,sparse,sim2real,764,10,30,True,True,testing,26
78,37,1,27,single_condition,predict_with_timer,sparse,sim2real,130,10,30,True,True,testing,27
78,38,1,28,single_condition,predict_with_timer,sparse,sim2real,192,10,30,True,True,testing,28
78,39,1,29,single_condition,predict_with_timer,sparse,sim2real,728,10,30,True,True,testing,29
78,40,1,30,single_condition,predict_with_timer,sparse,sim2real,272,10,30,True,True,testing,30
79,1,0,1,training,predict_with_timer,robust,sim2real,183,10,30,True,True,training,1
79,2,0,2,training,predict_with_timer,robust,sim2real,347,10,30,True,True,training,2
79,3,0,3,training,predict_with_timer,robust,sim2real,250,10,30,True,True,training,3
79,4,0,4,training,predict_with_timer,robust,sim2real,679,10,30,True,True,training,4
79,5,0,5,training,predict_with_timer,robust,sim2real,356,10,30,True,True,training,5
79,6,0,6,training,predict_with_timer,robust,sim2real,148,10,30,True,True,training,6
79,7,0,7,training,predict_with_timer,robust,sim2real,624,10,30,True,True,training,7
79,8,0,8,training,predict_with_timer,robust,sim2real,407,10,30,True,True,training,8
79,9,0,9,training,predict_with_timer,robust,sim2real,177,10,30,True,True,training,9
79,10,0,10,training,predict_with_timer,robust,sim2real,343,10,30,True,True,training,10
79,11,1,1,single_condition,predict_with_timer,robust,sim2real,450,10,30,True,True,testing,1
79,12,1,2,single_condition,predict_with_timer,robust,sim2real,189,10,30,True,True,testing,2
79,13,1,3,single_condition,predict_with_timer,robust,sim2real,349,10,30,True,True,testing,3
79,14,1,4,single_condition,predict_with_timer,robust,sim2real,174,10,30,True,True,testing,4
79,15,1,5,single_condition,predict_with_timer,robust,sim2real,97,10,30,True,True,testing,5
79,16,1,6,single_condition,predict_with_timer,robust,sim2real,468,10,30,True,True,testing,6
79,17,1,7,single_condition,predict_with_timer,robust,sim2real,485,10,30,True,True,testing,7
79,18,1,8,single_condition,predict_with_timer,robust,sim2real,59,10,30,True,True,testing,8
79,19,1,9,single_condition,predict_with_timer,robust,sim2real,73,10,30,True,True,testing,9
79,20,1,10,single_condition,predict_with_timer,robust,sim2real,655,10,30,True,True,testing,10
79,21,1,11,single_condition,predict_with_timer,robust,sim2real,161,10,30,True,True,testing,11
79,22,1,12,single_condition,predict_with_timer,robust,sim2real,577,10,30,True,True,testing,12
79,23,1,13,single_condition,predict_with_timer,robust,sim2real,499,10,30,True,True,testing,13
79,24,1,14,single_condition,predict_with_timer,robust,sim2real,210,10,30,True,True,testing,14
79,25,1,15,single_condition,predict_with_timer,robust,sim2real,159,10,30,True,True,testing,15
79,26,1,16,single_condition,predict_with_timer,robust,sim2real,534,10,30,True,True,testing,16
79,27,1,17,single_condition,predict_with_timer,robust,sim2real,602,10,30,True,True,testing,17
79,28,1,18,single_condition,predict_with_timer,robust,sim2real,441,10,30,True,True,testing,18
79,29,1,19,single_condition,predict_with_timer,robust,sim2real,126,10,30,True,True,testing,19
79,30,1,20,single_condition,predict_with_timer,robust,sim2real,553,10,30,True,True,testing,20
79,31,1,21,single_condition,predict_with_timer,robust,sim2real,707,10,30,True,True,testing,21
79,32,1,22,single_condition,predict_with_timer,robust,sim2real,542,10,30,True,True,testing,22
79,33,1,23,single_condition,predict_with_timer,robust,sim2real,545,10,30,True,True,testing,23
79,34,1,24,single_condition,predict_with_timer,robust,sim2real,31,10,30,True,True,testing,24
79,35,1,25,single_condition,predict_with_timer,robust,sim2real,754,10,30,True,True,testing,25
79,36,1,26,single_condition,predict_with_timer,robust,sim2real,406,10,30,True,True,testing,26
79,37,1,27,single_condition,predict_with_timer,robust,sim2real,162,10,30,True,True,testing,27
79,38,1,28,single_condition,predict_with_timer,robust,sim2real,333,10,30,True,True,testing,28
79,39,1,29,single_condition,predict_with_timer,robust,sim2real,677,10,30,True,True,testing,29
79,40,1,30,single_condition,predict_with_timer,robust,sim2real,214,10,30,True,True,testing,30
80,1,0,1,training,predict_with_timer,sparse_robust,sim2real,85,10,30,True,True,training,1
80,2,0,2,training,predict_with_timer,sparse_robust,sim2real,510,10,30,True,True,training,2
80,3,0,3,training,predict_with_timer,sparse_robust,sim2real,109,10,30,True,True,training,3
80,4,0,4,training,predict_with_timer,sparse_robust,sim2real,798,10,30,True,True,training,4
80,5,0,5,training,predict_with_timer,sparse_robust,sim2real,759,10,30,True,True,training,5
80,6,0,6,training,predict_with_timer,sparse_robust,sim2real,688,10,30,True,True,training,6
80,7,0,7,training,predict_with_timer,sparse_robust,sim2real,660,10,30,True,True,training,7
80,8,0,8,training,predict_with_timer,sparse_robust,sim2real,293,10,30,True,True,training,8
80,9,0,9,training,predict_with_timer,sparse_robust,sim2real,158,10,30,True,True,training,9
80,10,0,10,training,predict_with_timer,sparse_robust,sim2real,747,10,30,True,True,training,10
80,11,1,1,single_condition,predict_with_timer,sparse_robust,sim2real,742,10,30,True,True,testing,1
80,12,1,2,single_condition,predict_with_timer,sparse_robust,sim2real,689,10,30,True,True,testing,2
80,13,1,3,single_condition,predict_with_timer,sparse_robust,sim2real,0,10,30,True,True,testing,3
80,14,1,4,single_condition,predict_with_timer,sparse_robust,sim2real,214,10,30,True,True,testing,4
80,15,1,5,single_condition,predict_with_timer,sparse_robust,sim2real,668,10,30,True,True,testing,5
80,16,1,6,single_condition,predict_with_timer,sparse_robust,sim2real,283,10,30,True,True,testing,6
80,17,1,7,single_condition,predict_with_timer,sparse_robust,sim2real,323,10,30,True,True,testing,7
80,18,1,8,single_condition,predict_with_timer,sparse_robust,sim2real,116,10,30,True,True,testing,8
80,19,1,9,single_condition,predict_with_timer,sparse_robust,sim2real,431,10,30,True,True,testing,9
80,20,1,10,single_condition,predict_with_timer,sparse_robust,sim2real,677,10,30,True,True,testing,10
80,21,1,11,single_condition,predict_with_timer,sparse_robust,sim2real,763,10,30,True,True,testing,11
80,22,1,12,single_condition,predict_with_timer,sparse_robust,sim2real,731,10,30,True,True,testing,12
80,23,1,13,single_condition,predict_with_timer,sparse_robust,sim2real,696,10,30,True,True,testing,13
80,24,1,14,single_condition,predict_with_timer,sparse_robust,sim2real,171,10,30,True,True,testing,14
80,25,1,15,single_condition,predict_with_timer,sparse_robust,sim2real,52,10,30,True,True,testing,15
80,26,1,16,single_condition,predict_with_timer,sparse_robust,sim2real,683,10,30,True,True,testing,16
80,27,1,17,single_condition,predict_with_timer,sparse_robust,sim2real,516,10,30,True,True,testing,17
80,28,1,18,single_condition,predict_with_timer,sparse_robust,sim2real,103,10,30,True,True,testing,18
80,29,1,19,single_condition,predict_with_timer,sparse_robust,sim2real,630,10,30,True,True,testing,19
80,30,1,20,single_condition,predict_with_timer,sparse_robust,sim2real,235,10,30,True,True,testing,20
80,31,1,21,single_condition,predict_with_timer,sparse_robust,sim2real,304,10,30,True,True,testing,21
80,32,1,22,single_condition,predict_with_timer,sparse_robust,sim2real,268,10,30,True,True,testing,22
80,33,1,23,single_condition,predict_with_timer,sparse_robust,sim2real,212,10,30,True,True,testing,23
80,34,1,24,single_condition,predict_with_timer,sparse_robust,sim2real,290,10,30,True,True,testing,24
80,35,1,25,single_condition,predict_with_timer,sparse_robust,sim2real,91,10,30,True,True,testing,25
80,36,1,26,single_condition,predict_with_timer,sparse_robust,sim2real,185,10,30,True,True,testing,26
80,37,1,27,single_condition,predict_with_timer,sparse_robust,sim2real,513,10,30,True,True,testing,27
80,38,1,28,single_condition,predict_with_timer,sparse_robust,sim2real,265,10,30,True,True,testing,28
80,39,1,29,single_condition,predict_with_timer,sparse_robust,sim2real,240,10,30,True,True,testing,29
80,40,1,30,single_condition,predict_with_timer,sparse_robust,sim2real,254,10,30,True,True,testing,30
81,1,0,1,training,feature_check,faithful,sim2real,321,10,30,True,True,training,1
81,2,0,2,training,feature_check,faithful,sim2real,233,10,30,True,True,training,2
81,3,0,3,training,feature_check,faithful,sim2real,394,10,30,True,True,training,3
81,4,0,4,training,feature_check,faithful,sim2real,37,10,30,True,True,training,4
81,5,0,5,training,feature_check,faithful,sim2real,429,10,30,True,True,training,5
81,6,0,6,training,feature_check,faithful,sim2real,236,10,30,True,True,training,6
81,7,0,7,training,feature_check,faithful,sim2real,78,10,30,True,True,training,7
81,8,0,8,training,feature_check,faithful,sim2real,605,10,30,True,True,training,8
81,9,0,9,training,feature_check,faithful,sim2real,158,10,30,True,True,training,9
81,10,0,10,training,feature_check,faithful,sim2real,526,10,30,True,True,training,10
81,11,1,1,single_condition,feature_check,faithful,sim2real,567,10,30,True,True,testing,1
81,12,1,2,single_condition,feature_check,faithful,sim2real,788,10,30,True,True,testing,2
81,13,1,3,single_condition,feature_check,faithful,sim2real,655,10,30,True,True,testing,3
81,14,1,4,single_condition,feature_check,faithful,sim2real,35,10,30,True,True,testing,4
81,15,1,5,single_condition,feature_check,faithful,sim2real,617,10,30,True,True,testing,5
81,16,1,6,single_condition,feature_check,faithful,sim2real,67,10,30,True,True,testing,6
81,17,1,7,single_condition,feature_check,faithful,sim2real,728,10,30,True,True,testing,7
81,18,1,8,single_condition,feature_check,faithful,sim2real,469,10,30,True,True,testing,8
81,19,1,9,single_condition,feature_check,faithful,sim2real,392,10,30,True,True,testing,9
81,20,1,10,single_condition,feature_check,faithful,sim2real,326,10,30,True,True,testing,10
81,21,1,11,single_condition,feature_check,faithful,sim2real,52,10,30,True,True,testing,11
81,22,1,12,single_condition,feature_check,faithful,sim2real,568,10,30,True,True,testing,12
81,23,1,13,single_condition,feature_check,faithful,sim2real,405,10,30,True,True,testing,13
81,24,1,14,single_condition,feature_check,faithful,sim2real,641,10,30,True,True,testing,14
81,25,1,15,single_condition,feature_check,faithful,sim2real,528,10,30,True,True,testing,15
81,26,1,16,single_condition,feature_check,faithful,sim2real,506,10,30,True,True,testing,16
81,27,1,17,single_condition,feature_check,faithful,sim2real,676,10,30,True,True,testing,17
81,28,1,18,single_condition,feature_check,faithful,sim2real,328,10,30,True,True,testing,18
81,29,1,19,single_condition,feature_check,faithful,sim2real,227,10,30,True,True,testing,19
81,30,1,20,single_condition,feature_check,faithful,sim2real,736,10,30,True,True,testing,20
81,31,1,21,single_condition,feature_check,faithful,sim2real,669,10,30,True,True,testing,21
81,32,1,22,single_condition,feature_check,faithful,sim2real,26,10,30,True,True,testing,22
81,33,1,23,single_condition,feature_check,faithful,sim2real,478,10,30,True,True,testing,23
81,34,1,24,single_condition,feature_check,faithful,sim2real,246,10,30,True,True,testing,24
81,35,1,25,single_condition,feature_check,faithful,sim2real,404,10,30,True,True,testing,25
81,36,1,26,single_condition,feature_check,faithful,sim2real,115,10,30,True,True,testing,26
81,37,1,27,single_condition,feature_check,faithful,sim2real,97,10,30,True,True,testing,27
81,38,1,28,single_condition,feature_check,faithful,sim2real,517,10,30,True,True,testing,28
81,39,1,29,single_condition,feature_check,faithful,sim2real,76,10,30,True,True,testing,29
81,40,1,30,single_condition,feature_check,faithful,sim2real,290,10,30,True,True,testing,30
82,1,0,1,training,feature_check,sparse,sim2real,168,10,30,True,True,training,1
82,2,0,2,training,feature_check,sparse,sim2real,338,10,30,True,True,training,2
82,3,0,3,training,feature_check,sparse,sim2real,32,10,30,True,True,training,3
82,4,0,4,training,feature_check,sparse,sim2real,541,10,30,True,True,training,4
82,5,0,5,training,feature_check,sparse,sim2real,167,10,30,True,True,training,5
82,6,0,6,training,feature_check,sparse,sim2real,362,10,30,True,True,training,6
82,7,0,7,training,feature_check,sparse,sim2real,434,10,30,True,True,training,7
82,8,0,8,training,feature_check,sparse,sim2real,213,10,30,True,True,training,8
82,9,0,9,training,feature_check,sparse,sim2real,382,10,30,True,True,training,9
82,10,0,10,training,feature_check,sparse,sim2real,134,10,30,True,True,training,10
82,11,1,1,single_condition,feature_check,sparse,sim2real,689,10,30,True,True,testing,1
82,12,1,2,single_condition,feature_check,sparse,sim2real,285,10,30,True,True,testing,2
82,13,1,3,single_condition,feature_check,sparse,sim2real,571,10,30,True,True,testing,3
82,14,1,4,single_condition,feature_check,sparse,sim2real,136,10,30,True,True,testing,4
82,15,1,5,single_condition,feature_check,sparse,sim2real,346,10,30,True,True,testing,5
82,16,1,6,single_condition,feature_check,sparse,sim2real,69,10,30,True,True,testing,6
82,17,1,7,single_condition,feature_check,sparse,sim2real,149,10,30,True,True,testing,7
82,18,1,8,single_condition,feature_check,sparse,sim2real,416,10,30,True,True,testing,8
82,19,1,9,single_condition,feature_check,sparse,sim2real,304,10,30,True,True,testing,9
82,20,1,10,single_condition,feature_check,sparse,sim2real,739,10,30,True,True,testing,10
82,21,1,11,single_condition,feature_check,sparse,sim2real,577,10,30,True,True,testing,11
82,22,1,12,single_condition,feature_check,sparse,sim2real,328,10,30,True,True,testing,12
82,23,1,13,single_condition,feature_check,sparse,sim2real,320,10,30,True,True,testing,13
82,24,1,14,single_condition,feature_check,sparse,sim2real,405,10,30,True,True,testing,14
82,25,1,15,single_condition,feature_check,sparse,sim2real,712,10,30,True,True,testing,15
82,26,1,16,single_condition,feature_check,sparse,sim2real,530,10,30,True,True,testing,16
82,27,1,17,single_condition,feature_check,sparse,sim2real,324,10,30,True,True,testing,17
82,28,1,18,single_condition,feature_check,sparse,sim2real,146,10,30,True,True,testing,18
82,29,1,19,single_condition,feature_check,sparse,sim2real,653,10,30,True,True,testing,19
82,30,1,20,single_condition,feature_check,sparse,sim2real,322,10,30,True,True,testing,20
82,31,1,21,single_condition,feature_check,sparse,sim2real,516,10,30,True,True,testing,21
82,32,1,22,single_condition,feature_check,sparse,sim2real,788,10,30,True,True,testing,22
82,33,1,23,single_condition,feature_check,sparse,sim2real,271,10,30,True,True,testing,23
82,34,1,24,single_condition,feature_check,sparse,sim2real,765,10,30,True,True,testing,24
82,35,1,25,single_condition,feature_check,sparse,sim2real,91,10,30,True,True,testing,25
82,36,1,26,single_condition,feature_check,sparse,sim2real,195,10,30,True,True,testing,26
82,37,1,27,single_condition,feature_check,sparse,sim2real,586,10,30,True,True,testing,27
82,38,1,28,single_condition,feature_check,sparse,sim2real,13,10,30,True,True,testing,28
82,39,1,29,single_condition,feature_check,sparse,sim2real,259,10,30,True,True,testing,29
82,40,1,30,single_condition,feature_check,sparse,sim2real,277,10,30,True,True,testing,30
83,1,0,1,training,feature_check,robust,sim2real,456,10,30,True,True,training,1
83,2,0,2,training,feature_check,robust,sim2real,515,10,30,True,True,training,2
83,3,0,3,training,feature_check,robust,sim2real,43,10,30,True,True,training,3
83,4,0,4,training,feature_check,robust,sim2real,123,10,30,True,True,training,4
83,5,0,5,training,feature_check,robust,sim2real,111,10,30,True,True,training,5
83,6,0,6,training,feature_check,robust,sim2real,733,10,30,True,True,training,6
83,7,0,7,training,feature_check,robust,sim2real,663,10,30,True,True,training,7
83,8,0,8,training,feature_check,robust,sim2real,390,10,30,True,True,training,8
83,9,0,9,training,feature_check,robust,sim2real,22,10,30,True,True,training,9
83,10,0,10,training,feature_check,robust,sim2real,50,10,30,True,True,training,10
83,11,1,1,single_condition,feature_check,robust,sim2real,539,10,30,True,True,testing,1
83,12,1,2,single_condition,feature_check,robust,sim2real,280,10,30,True,True,testing,2
83,13,1,3,single_condition,feature_check,robust,sim2real,79,10,30,True,True,testing,3
83,14,1,4,single_condition,feature_check,robust,sim2real,444,10,30,True,True,testing,4
83,15,1,5,single_condition,feature_check,robust,sim2real,629,10,30,True,True,testing,5
83,16,1,6,single_condition,feature_check,robust,sim2real,727,10,30,True,True,testing,6
83,17,1,7,single_condition,feature_check,robust,sim2real,462,10,30,True,True,testing,7
83,18,1,8,single_condition,feature_check,robust,sim2real,581,10,30,True,True,testing,8
83,19,1,9,single_condition,feature_check,robust,sim2real,495,10,30,True,True,testing,9
83,20,1,10,single_condition,feature_check,robust,sim2real,788,10,30,True,True,testing,10
83,21,1,11,single_condition,feature_check,robust,sim2real,705,10,30,True,True,testing,11
83,22,1,12,single_condition,feature_check,robust,sim2real,728,10,30,True,True,testing,12
83,23,1,13,single_condition,feature_check,robust,sim2real,143,10,30,True,True,testing,13
83,24,1,14,single_condition,feature_check,robust,sim2real,61,10,30,True,True,testing,14
83,25,1,15,single_condition,feature_check,robust,sim2real,677,10,30,True,True,testing,15
83,26,1,16,single_condition,feature_check,robust,sim2real,226,10,30,True,True,testing,16
83,27,1,17,single_condition,feature_check,robust,sim2real,712,10,30,True,True,testing,17
83,28,1,18,single_condition,feature_check,robust,sim2real,377,10,30,True,True,testing,18
83,29,1,19,single_condition,feature_check,robust,sim2real,185,10,30,True,True,testing,19
83,30,1,20,single_condition,feature_check,robust,sim2real,174,10,30,True,True,testing,20
83,31,1,21,single_condition,feature_check,robust,sim2real,159,10,30,True,True,testing,21
83,32,1,22,single_condition,feature_check,robust,sim2real,365,10,30,True,True,testing,22
83,33,1,23,single_condition,feature_check,robust,sim2real,627,10,30,True,True,testing,23
83,34,1,24,single_condition,feature_check,robust,sim2real,431,10,30,True,True,testing,24
83,35,1,25,single_condition,feature_check,robust,sim2real,437,10,30,True,True,testing,25
83,36,1,26,single_condition,feature_check,robust,sim2real,361,10,30,True,True,testing,26
83,37,1,27,single_condition,feature_check,robust,sim2real,169,10,30,True,True,testing,27
83,38,1,28,single_condition,feature_check,robust,sim2real,669,10,30,True,True,testing,28
83,39,1,29,single_condition,feature_check,robust,sim2real,363,10,30,True,True,testing,29
83,40,1,30,single_condition,feature_check,robust,sim2real,675,10,30,True,True,testing,30
84,1,0,1,training,feature_check,sparse_robust,sim2real,178,10,30,True,True,training,1
84,2,0,2,training,feature_check,sparse_robust,sim2real,7,10,30,True,True,training,2
84,3,0,3,training,feature_check,sparse_robust,sim2real,575,10,30,True,True,training,3
84,4,0,4,training,feature_check,sparse_robust,sim2real,263,10,30,True,True,training,4
84,5,0,5,training,feature_check,sparse_robust,sim2real,704,10,30,True,True,training,5
84,6,0,6,training,feature_check,sparse_robust,sim2real,22,10,30,True,True,training,6
84,7,0,7,training,feature_check,sparse_robust,sim2real,80,10,30,True,True,training,7
84,8,0,8,training,feature_check,sparse_robust,sim2real,515,10,30,True,True,training,8
84,9,0,9,training,feature_check,sparse_robust,sim2real,457,10,30,True,True,training,9
84,10,0,10,training,feature_check,sparse_robust,sim2real,425,10,30,True,True,training,10
84,11,1,1,single_condition,feature_check,sparse_robust,sim2real,229,10,30,True,True,testing,1
84,12,1,2,single_condition,feature_check,sparse_robust,sim2real,557,10,30,True,True,testing,2
84,13,1,3,single_condition,feature_check,sparse_robust,sim2real,653,10,30,True,True,testing,3
84,14,1,4,single_condition,feature_check,sparse_robust,sim2real,542,10,30,True,True,testing,4
84,15,1,5,single_condition,feature_check,sparse_robust,sim2real,754,10,30,True,True,testing,5
84,16,1,6,single_condition,feature_check,sparse_robust,sim2real,2,10,30,True,True,testing,6
84,17,1,7,single_condition,feature_check,sparse_robust,sim2real,82,10,30,True,True,testing,7
84,18,1,8,single_condition,feature_check,sparse_robust,sim2real,324,10,30,True,True,testing,8
84,19,1,9,single_condition,feature_check,sparse_robust,sim2real,35,10,30,True,True,testing,9
84,20,1,10,single_condition,feature_check,sparse_robust,sim2real,67,10,30,True,True,testing,10
84,21,1,11,single_condition,feature_check,sparse_robust,sim2real,33,10,30,True,True,testing,11
84,22,1,12,single_condition,feature_check,sparse_robust,sim2real,41,10,30,True,True,testing,12
84,23,1,13,single_condition,feature_check,sparse_robust,sim2real,108,10,30,True,True,testing,13
84,24,1,14,single_condition,feature_check,sparse_robust,sim2real,365,10,30,True,True,testing,14
84,25,1,15,single_condition,feature_check,sparse_robust,sim2real,61,10,30,True,True,testing,15
84,26,1,16,single_condition,feature_check,sparse_robust,sim2real,518,10,30,True,True,testing,16
84,27,1,17,single_condition,feature_check,sparse_robust,sim2real,402,10,30,True,True,testing,17
84,28,1,18,single_condition,feature_check,sparse_robust,sim2real,565,10,30,True,True,testing,18
84,29,1,19,single_condition,feature_check,sparse_robust,sim2real,462,10,30,True,True,testing,19
84,30,1,20,single_condition,feature_check,sparse_robust,sim2real,629,10,30,True,True,testing,20
84,31,1,21,single_condition,feature_check,sparse_robust,sim2real,110,10,30,True,True,testing,21
84,32,1,22,single_condition,feature_check,sparse_robust,sim2real,301,10,30,True,True,testing,22
84,33,1,23,single_condition,feature_check,sparse_robust,sim2real,568,10,30,True,True,testing,23
84,34,1,24,single_condition,feature_check,sparse_robust,sim2real,563,10,30,True,True,testing,24
84,35,1,25,single_condition,feature_check,sparse_robust,sim2real,221,10,30,True,True,testing,25
84,36,1,26,single_condition,feature_check,sparse_robust,sim2real,393,10,30,True,True,testing,26
84,37,1,27,single_condition,feature_check,sparse_robust,sim2real,26,10,30,True,True,testing,27
84,38,1,28,single_condition,feature_check,sparse_robust,sim2real,689,10,30,True,True,testing,28
84,39,1,29,single_condition,feature_check,sparse_robust,sim2real,220,10,30,True,True,testing,29
84,40,1,30,single_condition,feature_check,sparse_robust,sim2real,728,10,30,True,True,testing,30
85,1,0,1,training,change_prediction,faithful,sim2real,601,10,30,True,True,training,1
85,2,0,2,training,change_prediction,faithful,sim2real,497,10,30,True,True,training,2
85,3,0,3,training,change_prediction,faithful,sim2real,782,10,30,True,True,training,3
85,4,0,4,training,change_prediction,faithful,sim2real,382,10,30,True,True,training,4
85,5,0,5,training,change_prediction,faithful,sim2real,793,10,30,True,True,training,5
85,6,0,6,training,change_prediction,faithful,sim2real,75,10,30,True,True,training,6
85,7,0,7,training,change_prediction,faithful,sim2real,766,10,30,True,True,training,7
85,8,0,8,training,change_prediction,faithful,sim2real,426,10,30,True,True,training,8
85,9,0,9,training,change_prediction,faithful,sim2real,34,10,30,True,True,training,9
85,10,0,10,training,change_prediction,faithful,sim2real,32,10,30,True,True,training,10
85,11,1,1,single_condition,change_prediction,faithful,sim2real,562,10,30,True,True,testing,1
85,12,1,2,single_condition,change_prediction,faithful,sim2real,468,10,30,True,True,testing,2
85,13,1,3,single_condition,change_prediction,faithful,sim2real,741,10,30,True,True,testing,3
85,14,1,4,single_condition,change_prediction,faithful,sim2real,369,10,30,True,True,testing,4
85,15,1,5,single_condition,change_prediction,faithful,sim2real,361,10,30,True,True,testing,5
85,16,1,6,single_condition,change_prediction,faithful,sim2real,326,10,30,True,True,testing,6
85,17,1,7,single_condition,change_prediction,faithful,sim2real,736,10,30,True,True,testing,7
85,18,1,8,single_condition,change_prediction,faithful,sim2real,669,10,30,True,True,testing,8
85,19,1,9,single_condition,change_prediction,faithful,sim2real,604,10,30,True,True,testing,9
85,20,1,10,single_condition,change_prediction,faithful,sim2real,557,10,30,True,True,testing,10
85,21,1,11,single_condition,change_prediction,faithful,sim2real,247,10,30,True,True,testing,11
85,22,1,12,single_condition,change_prediction,faithful,sim2real,615,10,30,True,True,testing,12
85,23,1,13,single_condition,change_prediction,faithful,sim2real,623,10,30,True,True,testing,13
85,24,1,14,single_condition,change_prediction,faithful,sim2real,712,10,30,True,True,testing,14
85,25,1,15,single_condition,change_prediction,faithful,sim2real,405,10,30,True,True,testing,15
85,26,1,16,single_condition,change_prediction,faithful,sim2real,77,10,30,True,True,testing,16
85,27,1,17,single_condition,change_prediction,faithful,sim2real,171,10,30,True,True,testing,17
85,28,1,18,single_condition,change_prediction,faithful,sim2real,212,10,30,True,True,testing,18
85,29,1,19,single_condition,change_prediction,faithful,sim2real,583,10,30,True,True,testing,19
85,30,1,20,single_condition,change_prediction,faithful,sim2real,349,10,30,True,True,testing,20
85,31,1,21,single_condition,change_prediction,faithful,sim2real,464,10,30,True,True,testing,21
85,32,1,22,single_condition,change_prediction,faithful,sim2real,675,10,30,True,True,testing,22
85,33,1,23,single_condition,change_prediction,faithful,sim2real,791,10,30,True,True,testing,23
85,34,1,24,single_condition,change_prediction,faithful,sim2real,159,10,30,True,True,testing,24
85,35,1,25,single_condition,change_prediction,faithful,sim2real,246,10,30,True,True,testing,25
85,36,1,26,single_condition,change_prediction,faithful,sim2real,8,10,30,True,True,testing,26
85,37,1,27,single_condition,change_prediction,faithful,sim2real,502,10,30,True,True,testing,27
85,38,1,28,single_condition,change_prediction,faithful,sim2real,392,10,30,True,True,testing,28
85,39,1,29,single_condition,change_prediction,faithful,sim2real,442,10,30,True,True,testing,29
85,40,1,30,single_condition,change_prediction,faithful,sim2real,775,10,30,True,True,testing,30
86,1,0,1,training,change_prediction,sparse,sim2real,682,10,30,True,True,training,1
86,2,0,2,training,change_prediction,sparse,sim2real,529,10,30,True,True,training,2
86,3,0,3,training,change_prediction,sparse,sim2real,137,10,30,True,True,training,3
86,4,0,4,training,change_prediction,sparse,sim2real,390,10,30,True,True,training,4
86,5,0,5,training,change_prediction,sparse,sim2real,467,10,30,True,True,training,5
86,6,0,6,training,change_prediction,sparse,sim2real,232,10,30,True,True,training,6
86,7,0,7,training,change_prediction,sparse,sim2real,53,10,30,True,True,training,7
86,8,0,8,training,change_prediction,sparse,sim2real,507,10,30,True,True,training,8
86,9,0,9,training,change_prediction,sparse,sim2real,757,10,30,True,True,training,9
86,10,0,10,training,change_prediction,sparse,sim2real,114,10,30,True,True,training,10
86,11,1,1,single_condition,change_prediction,sparse,sim2real,196,10,30,True,True,testing,1
86,12,1,2,single_condition,change_prediction,sparse,sim2real,130,10,30,True,True,testing,2
86,13,1,3,single_condition,change_prediction,sparse,sim2real,259,10,30,True,True,testing,3
86,14,1,4,single_condition,change_prediction,sparse,sim2real,416,10,30,True,True,testing,4
86,15,1,5,single_condition,change_prediction,sparse,sim2real,98,10,30,True,True,testing,5
86,16,1,6,single_condition,change_prediction,sparse,sim2real,107,10,30,True,True,testing,6
86,17,1,7,single_condition,change_prediction,sparse,sim2real,304,10,30,True,True,testing,7
86,18,1,8,single_condition,change_prediction,sparse,sim2real,739,10,30,True,True,testing,8
86,19,1,9,single_condition,change_prediction,sparse,sim2real,753,10,30,True,True,testing,9
