appId,modelName,expMethod,expProperty,instanceId,qid,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,a8_i,a9_i,a10_i,a11_i,a12_i,a13_i,a14_i,a15_i,a16_i,a17_i,a18_i,a19_i,a20_i,a21_i,a22_i,a23_i,a24_i,a25_i,a26_i,a27_i,a28_i,a29_i,a30_i,a31_i,a32_i,a33_i,a34_i,a35_i,a36_i,a37_i,a38_i,a39_i,a40_i,a41_i,a42_i,a43_i,a44_i,a45_i,a46_i,a47_i,a48_i,a49_i,a50_i,a51_i,a52_i,a53_i,a54_i,a55_i,a56_i,a57_i,a58_i,a59_i,a60_i,a61_i,a62_i,a63_i,a64_i,a65_i,a66_i,intercept
adult_sim2real,synthetic_ai,lime,sparse,23,13,0,7.58,0.08,7.58,0.09,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999999,0.67,0.4799999999999999,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.54,0.3199999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,23,13,0,2.42,0.11,2.42,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.04,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.13,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,23,13,0,4.36,0.4400000000000001,3.99,0.1899999999999999,1.1999999999999995,0.7,0.0699999999999999,0.82,0.0600000000000001,0.21,0.45,0.09,0.5000000000000001,0.23,0.58,0.7199999999999999,0.35,0.71,0.2500000000000001,0.8900000000000001,0.0599999999999999,0.0,0.49,0.2699999999999999,0.82,0.0799999999999999,0.61,0.4600000000000001,0.6,0.0,0.7999999999999999,0.3400000000000001,0.46,0.11,0.33,0.5400000000000001,0.5,0.29,0.5399999999999999,0.39,0.1199999999999999,0.05,0.0099999999999999,0.32,0.62,0.3499999999999998,0.5,0.8300000000000001,0.3799999999999999,0.26,0.25,0.25,1.12,0.5,0.24,0.2699999999999999,0.2800000000000001,1.25,0.78,0.02,0.0099999999999999,0.23,0.14,0.1199999999999999,0.01,0.7099999999999999,0.53,0.0799999999999999,
adult_sim2real,synthetic_ai,lime,faithful,24,14,0,8.08,0.03,0.42,0.07,0.02,0.0099999999999999,0.0,0.0199999999999999,0.02,0.01,0.02,0.01,0.0,0.0099999999999999,0.03,0.04,0.01,0.03,0.0299999999999999,0.04,0.01,0.02,0.0,0.04,0.0,0.02,0.0399999999999999,0.0,0.0399999999999999,0.03,0.03,0.01,0.0099999999999999,0.0,0.01,0.0099999999999999,0.0,0.02,0.0399999999999999,0.03,0.01,0.03,0.0199999999999999,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0299999999999999,0.0499999999999999,0.0299999999999999,0.03,0.02,0.02,0.05,0.04,0.03,0.01,0.02,0.01,0.04,0.02,0.03,0.02,0.03,0.01,
adult_sim2real,synthetic_ai,lime,robust,24,14,0,2.72,0.19,2.31,0.21,0.24,0.04,0.02,0.03,0.0899999999999999,0.06,0.06,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.12,0.06,0.02,0.1,0.16,0.14,0.1,0.22,0.21,0.22,0.03,0.07,0.03,0.08,0.04,0.02,0.0,0.04,0.17,0.07,0.01,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.09,0.2,0.29,0.23,0.11,0.05,0.03,0.06,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,24,14,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,24,14,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,24,14,0,4.36,0.15,0.38,0.0099999999999999,0.0,0.3400000000000001,0.14,0.03,0.0499999999999999,0.0599999999999999,0.0699999999999999,0.0399999999999999,0.0699999999999999,0.0299999999999999,0.0,0.18,0.0799999999999999,0.1099999999999999,0.0599999999999999,0.0199999999999999,0.1,0.2099999999999999,0.0999999999999999,0.03,0.0799999999999999,0.1,0.0,0.0199999999999999,0.0099999999999999,0.0,0.07,0.04,0.06,0.0099999999999999,0.0299999999999999,0.1600000000000001,0.2,0.0699999999999999,0.0699999999999999,0.04,0.05,0.0299999999999999,0.0699999999999999,0.0400000000000001,0.0399999999999999,0.1499999999999999,0.13,0.0199999999999999,0.12,0.02,0.0099999999999999,0.08,0.1399999999999999,0.17,0.0499999999999999,0.2199999999999999,0.13,0.02,0.08,0.05,0.0199999999999999,0.0399999999999999,0.0699999999999999,0.0,0.06,0.1199999999999999,0.09,0.1399999999999999,
adult_sim2real,synthetic_ai,lime,faithful,25,15,1,8.08,0.1899999999999999,1.21,0.0899999999999999,0.2199999999999999,0.03,0.0299999999999999,0.0,0.05,0.05,0.07,0.0399999999999999,0.04,0.05,0.0699999999999999,0.11,0.01,0.08,0.08,0.1,0.07,0.07,0.02,0.01,0.08,0.06,0.0699999999999999,0.0799999999999999,0.1299999999999999,0.1199999999999999,0.13,0.01,0.04,0.0,0.06,0.0199999999999999,0.0099999999999999,0.0,0.0,0.0799999999999999,0.0299999999999999,0.02,0.03,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.03,0.04,0.02,0.0399999999999999,0.02,0.1099999999999999,0.17,0.13,0.05,0.04,0.02,0.0499999999999999,0.04,0.03,0.02,0.0599999999999999,0.0199999999999999,
adult_sim2real,synthetic_ai,lime,robust,25,15,1,2.72,0.21,2.68,0.24,0.28,0.05,0.02,0.04,0.1,0.08,0.07,0.04,0.08,0.07,0.07,0.25,0.03,0.19,0.18,0.19,0.08,0.14,0.08,0.02,0.11,0.18,0.17,0.11,0.26,0.24,0.26,0.04,0.08,0.03,0.1,0.05,0.03,0.0,0.05,0.19,0.08,0.0,0.06,0.11,0.01,0.02,0.01,0.1,0.04,0.01,0.07,0.12,0.11,0.07,0.07,0.11,0.23,0.33,0.27,0.13,0.06,0.04,0.08,0.11,0.04,0.06,0.15,0.06,
adult_sim2real,synthetic_ai,lime,sparse,25,15,1,7.58,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,25,15,1,2.42,0.11,2.39,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,25,15,1,4.36,0.2600000000000001,1.75,0.74,0.4399999999999999,0.43,0.3100000000000001,0.02,0.0099999999999998,0.54,0.12,0.52,0.01,0.0699999999999999,0.3499999999999998,0.2399999999999999,0.39,0.1499999999999999,0.05,0.1,0.7,0.71,0.61,0.2800000000000001,0.18,0.3,0.5099999999999999,0.88,0.1899999999999999,0.0,0.3400000000000001,0.32,0.6000000000000001,0.3399999999999999,0.23,0.1199999999999999,0.0100000000000001,0.4,0.03,0.1899999999999999,0.1799999999999999,0.4299999999999999,0.3799999999999999,0.2199999999999999,0.0199999999999999,0.1,0.11,0.25,0.71,0.28,0.1099999999999999,0.42,0.24,0.0299999999999999,0.2800000000000001,0.59,0.09,0.4399999999999999,0.53,0.35,0.08,0.38,0.36,0.34,0.05,0.1499999999999999,0.03,0.0899999999999999,
adult_sim2real,synthetic_ai,lime,faithful,26,16,0,8.08,0.31,2.06,0.14,0.13,0.03,0.0299999999999999,0.08,0.07,0.07,0.0099999999999999,0.01,0.11,0.09,0.0399999999999999,0.21,0.09,0.16,0.14,0.16,0.13,0.05,0.02,0.03,0.0699999999999999,0.0899999999999999,0.0699999999999999,0.05,0.1599999999999999,0.21,0.29,0.0299999999999999,0.06,0.04,0.15,0.0299999999999999,0.0099999999999999,0.01,0.03,0.1599999999999999,0.06,0.06,0.07,0.15,0.06,0.0599999999999999,0.0199999999999999,0.15,0.1299999999999999,0.07,0.1099999999999999,0.17,0.1,0.11,0.13,0.14,0.21,0.0199999999999999,0.03,0.19,0.05,0.03,0.12,0.12,0.0099999999999999,0.11,0.1299999999999999,0.09,
adult_sim2real,synthetic_ai,lime,robust,26,16,0,2.72,0.2,2.38,0.21,0.25,0.04,0.02,0.04,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.1,0.23,0.21,0.23,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.1,0.01,0.01,0.01,0.08,0.04,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.2,0.29,0.24,0.11,0.06,0.03,0.07,0.09,0.04,0.06,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,26,16,0,7.58,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,26,16,0,2.42,0.1,2.39,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,26,16,0,4.36,0.07,1.78,0.42,0.24,0.1699999999999999,0.12,0.1699999999999999,0.12,0.1900000000000001,0.3,0.3400000000000001,0.02,0.0499999999999999,0.1,0.91,0.67,0.28,0.3599999999999999,0.28,0.43,0.18,0.0,0.76,0.84,0.54,0.0699999999999999,0.21,0.54,0.0,0.0899999999999999,0.05,0.4799999999999999,0.66,0.4899999999999999,0.3499999999999999,1.03,0.2700000000000001,0.1200000000000001,0.24,0.24,0.35,0.32,0.6,0.33,0.3499999999999998,0.6000000000000001,0.1700000000000001,0.4899999999999999,0.24,0.32,0.7400000000000001,0.1599999999999999,0.55,0.0999999999999999,0.0799999999999999,0.38,0.32,0.42,0.3300000000000001,0.39,0.65,0.38,0.1799999999999999,0.45,0.0399999999999999,0.24,0.11,
adult_sim2real,synthetic_ai,lime,faithful,27,17,0,8.08,0.74,4.87,0.41,0.26,0.04,0.02,0.25,0.2,0.06,0.0499999999999999,0.0699999999999999,0.07,0.0099999999999999,0.21,0.46,0.3900000000000001,0.3,0.31,0.5,0.45,0.04,0.1,0.28,0.0999999999999999,0.0899999999999999,0.28,0.07,0.11,0.4,0.52,0.04,0.15,0.04,0.1799999999999999,0.04,0.08,0.1799999999999999,0.26,0.35,0.02,0.08,0.1,0.46,0.14,0.0499999999999999,0.01,0.3400000000000001,0.06,0.19,0.08,0.62,0.36,0.39,0.33,0.16,0.56,0.0499999999999999,0.0999999999999999,0.23,0.2499999999999999,0.06,0.1199999999999999,0.19,0.29,0.34,0.29,0.12,
adult_sim2real,synthetic_ai,lime,robust,27,17,0,2.72,0.2,2.49,0.22,0.26,0.04,0.02,0.04,0.1,0.07,0.07,0.03,0.07,0.06,0.06,0.23,0.02,0.18,0.17,0.18,0.07,0.13,0.07,0.02,0.1,0.17,0.16,0.11,0.24,0.22,0.24,0.04,0.08,0.03,0.09,0.05,0.03,0.0,0.05,0.18,0.08,0.0,0.05,0.1,0.01,0.02,0.01,0.09,0.03,0.01,0.07,0.11,0.1,0.06,0.07,0.1,0.21,0.31,0.25,0.12,0.06,0.03,0.07,0.1,0.04,0.06,0.14,0.05,
adult_sim2real,synthetic_ai,lime,sparse,27,17,0,7.58,0.24,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,27,17,0,2.42,0.1,2.4,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,27,17,0,4.36,0.95,2.59,0.35,0.18,0.47,0.04,0.02,0.5699999999999998,0.0,0.53,0.84,0.3,0.0799999999999999,0.0,0.22,0.59,0.5299999999999999,0.3599999999999999,0.37,0.54,0.05,0.4499999999999999,0.03,0.4399999999999999,0.4600000000000001,0.22,0.24,0.2799999999999999,0.0,0.24,0.1,0.1599999999999999,0.25,0.1799999999999999,0.91,0.2799999999999999,0.3200000000000001,0.6699999999999999,0.1,0.17,0.4699999999999999,0.46,0.27,0.0099999999999999,0.13,0.4099999999999999,0.2599999999999999,0.2199999999999999,0.0999999999999999,0.32,0.4499999999999999,0.26,0.11,0.4800000000000001,0.5299999999999999,0.45,0.36,0.36,0.56,0.11,0.1299999999999999,0.74,0.24,0.1,0.1800000000000001,0.1099999999999999,0.62,
adult_sim2real,synthetic_ai,lime,faithful,28,18,0,8.08,0.53,6.84,0.58,0.05,0.0599999999999999,0.19,0.32,0.22,0.2,0.0,0.0399999999999999,0.2199999999999999,0.15,0.0199999999999999,0.62,0.17,0.62,0.48,0.42,0.1899999999999999,0.2199999999999999,0.27,0.1,0.13,0.55,0.41,0.1099999999999999,0.4299999999999999,0.56,0.7,0.24,0.23,0.21,0.2999999999999999,0.0099999999999999,0.07,0.01,0.16,0.55,0.2199999999999999,0.2,0.0999999999999999,0.5,0.09,0.1399999999999999,0.0199999999999999,0.6,0.4499999999999999,0.12,0.49,0.5,0.5,0.34,0.28,0.53,0.48,0.3499999999999999,0.26,0.43,0.0999999999999999,0.09,0.27,0.33,0.0099999999999999,0.34,0.42,0.24,
adult_sim2real,synthetic_ai,lime,robust,28,18,0,2.72,0.22,2.68,0.24,0.28,0.05,0.02,0.04,0.1,0.08,0.07,0.04,0.08,0.07,0.07,0.25,0.03,0.2,0.18,0.19,0.08,0.14,0.08,0.01,0.11,0.18,0.17,0.11,0.25,0.24,0.26,0.04,0.09,0.03,0.1,0.05,0.03,0.0,0.05,0.19,0.08,0.0,0.06,0.11,0.01,0.02,0.01,0.1,0.04,0.0,0.07,0.12,0.12,0.07,0.07,0.11,0.23,0.33,0.27,0.13,0.06,0.04,0.08,0.11,0.04,0.06,0.15,0.06,
adult_sim2real,synthetic_ai,lime,sparse,28,18,0,7.58,0.0299999999999999,6.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0599999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,28,18,0,2.42,0.1,2.41,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,28,18,0,4.36,0.41,2.99,0.0,0.38,0.2599999999999999,0.62,0.2700000000000001,0.27,0.4,0.02,0.2799999999999999,0.0499999999999999,0.17,0.41,0.43,0.06,0.47,0.58,0.4000000000000001,0.1699999999999999,0.18,0.32,0.62,0.18,0.0899999999999999,0.15,0.0,0.15,0.0,0.93,0.0899999999999999,0.66,0.9,0.0299999999999999,0.2700000000000001,0.3899999999999999,0.11,0.1699999999999999,0.4299999999999999,0.1799999999999999,0.0799999999999999,0.22,0.4299999999999999,0.0699999999999999,0.13,0.0799999999999998,0.2399999999999999,0.61,0.76,0.69,0.5199999999999999,0.9000000000000001,0.1999999999999999,0.02,0.0199999999999999,0.25,0.3,0.7,0.14,0.38,0.0399999999999999,0.86,0.02,0.15,0.5099999999999999,0.44,0.17,
adult_sim2real,synthetic_ai,lime,faithful,29,19,0,8.08,0.0099999999999999,0.04,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,29,19,0,2.72,0.2,2.37,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.11,0.23,0.21,0.22,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.1,0.1,0.06,0.06,0.1,0.2,0.3,0.24,0.11,0.05,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,29,19,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,29,19,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,29,19,0,4.36,0.14,0.13,0.0199999999999999,0.14,0.01,0.04,0.05,0.08,0.01,0.04,0.0399999999999999,0.0999999999999999,0.02,0.0399999999999999,0.02,0.0199999999999999,0.0399999999999999,0.0099999999999999,0.1,0.0,0.05,0.06,0.0099999999999999,0.0199999999999999,0.0399999999999999,0.0399999999999999,0.05,0.07,0.0,0.01,0.1,0.0799999999999999,0.04,0.07,0.0899999999999999,0.0599999999999999,0.02,0.03,0.1199999999999998,0.0099999999999999,0.0,0.05,0.0400000000000001,0.0199999999999999,0.03,0.0099999999999999,0.0099999999999999,0.02,0.02,0.03,0.0099999999999999,0.04,0.05,0.04,0.0,0.01,0.0299999999999999,0.04,0.04,0.04,0.07,0.0,0.0499999999999999,0.0299999999999999,0.0399999999999999,0.09,0.05,
adult_sim2real,synthetic_ai,lime,faithful,30,20,0,8.08,0.0099999999999999,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,30,20,0,2.72,0.2,2.37,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.06,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.1,0.23,0.21,0.22,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.1,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.2,0.3,0.24,0.11,0.06,0.03,0.06,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,30,20,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,30,20,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,30,20,0,4.36,0.06,0.09,0.0299999999999999,0.01,0.03,0.03,0.01,0.0099999999999998,0.03,0.03,0.0199999999999999,0.0,0.0699999999999999,0.0599999999999999,0.0099999999999999,0.0,0.0399999999999999,0.0099999999999999,0.0199999999999999,0.0399999999999999,0.0199999999999999,0.0,0.03,0.0399999999999999,0.05,0.0,0.0199999999999999,0.04,0.0,0.05,0.01,0.0299999999999998,0.02,0.0099999999999999,0.02,0.0399999999999999,0.0399999999999999,0.01,0.02,0.02,0.02,0.0199999999999999,0.0199999999999999,0.0299999999999999,0.01,0.0099999999999999,0.0,0.03,0.03,0.0099999999999999,0.03,0.0499999999999999,0.0199999999999999,0.0699999999999999,0.0399999999999999,0.02,0.0399999999999999,0.0199999999999999,0.0,0.0199999999999999,0.03,0.01,0.02,0.03,0.0199999999999999,0.0499999999999999,0.06,
adult_sim2real,synthetic_ai,lime,faithful,31,21,0,8.08,0.0099999999999999,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
